
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: 8E0909518AK_368072_NEF_STG_1_Tunedv7.ecu

ECU identified with following data:
HWNumber    = 0261208230       (requested was 0261208230)
SWNumber    = 1037368072       (requested was 1037368072)
PartNumber  = 8E0909518AK      (requested was 8E0909518AK)
SWVersion   = 0003             (requested was 0003)
EngineId    = 1.8L R4/5VT      (requested was 1.8L R4/5VT)
VAGHWNumber = 8E0909018A
ModelId     = G

Log packet size: 32 bytes
Logging with:    20 samples/second
Used speed is:   56000 baud
Used mode is:    HM0
Log started at:  11.02.2026 01:48:36.876

TimeStamp, nmot_w    , wped_w    , wdkba     , rl_w      , rlsol_w   , plsol_w   , pvdkds_w  , ps_w      , pus_w     , ldtvm     , zwout     , dwkrz_0   , dwkrz_2   , dwkrz_3   , dwkrz_1   , lamsbg_w  , lamsoni_w , tans      , msdk_w    , mshfm_w   
   16.350, 2251      , 17.2656   , 7.05883   , 25.0313   , 26.9531   , 971.602   , 971.523   , 371.797   , 971.602   , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.765382  , 10.5      , 11.5278   , 11.2222   
   16.400, 2267.5    , 17.2656   , 7.05883   , 25.3125   , 26.7891   , 971.641   , 971.523   , 375.234   , 971.641   , 0         , 21        , 0         , 0         , 0         , 0         , 1         , 0.78882   , 10.5      , 11.5      , 11.0833   
   16.450, 2279.5    , 17.2656   , 7.05883   , 25.3359   , 26.6719   , 971.641   , 971.523   , 375.898   , 971.641   , 0         , 15        , 0         , 0         , 0         , 0         , 1         , 0.815675  , 10.5      , 11.5      , 11.2222   
   16.500, 2286      , 16.9054   , 7.05883   , 25.6172   , 25.875    , 971.68    , 971.523   , 379.648   , 971.68    , 0         , 15.75     , 0         , 0         , 0         , 0         , 1         , 0.830324  , 10.5      , 11.4722   , 11.1667   
   16.550, 2290.75   , 16.9054   , 7.05883   , 25.4531   , 25.8047   , 971.68    , 971.523   , 377.617   , 971.68    , 0         , 33.75     , 0         , 0         , 0         , 0         , 1         , 0.845949  , 10.5      , 11.4722   , 11.2778   
   16.600, 2277      , 16.9054   , 7.05883   , 25.4063   , 25.8281   , 971.719   , 971.523   , 377.188   , 971.719   , 0         , 33.75     , 0         , 0         , 0         , 0         , 1         , 0.858888  , 10.5      , 11.1667   , 10.9167   
   16.650, 2267.25   , 16.9054   , 7.05883   , 25.4063   , 25.9688   , 971.719   , 971.523   , 376.641   , 971.719   , 0         , 33.75     , 0         , 0         , 0         , 0         , 1         , 0.870851  , 10.5      , 11.1389   , 11.25     
   16.700, 2279.25   , 16.9054   , 7.05883   , 25.3359   , 26.0391   , 971.758   , 971.523   , 376.055   , 971.758   , 0         , 33.75     , 0         , 0         , 0         , 0         , 1         , 0.879152  , 10.5      , 11.1389   , 11.0278   
   16.750, 2286.75   , 16.9054   , 7.05883   , 24.8906   , 25.9453   , 971.758   , 971.523   , 370.43    , 971.758   , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.881349  , 10.5      , 11.0556   , 10.5278   
   16.800, 2278      , 16.9054   , 7.05883   , 24.8203   , 26.0156   , 971.797   , 971.523   , 369.531   , 971.797   , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.883546  , 10.5      , 11.1111   , 10.6667   
   16.850, 2281      , 16.9054   , 7.05883   , 25.1016   , 25.875    , 971.797   , 971.523   , 372.852   , 971.797   , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.880128  , 10.5      , 11.1389   , 11.1389   
   16.900, 2294      , 16.9054   , 7.05883   , 25.0781   , 25.7813   , 971.836   , 971.523   , 372.617   , 971.836   , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.858888  , 10.5      , 11.1111   , 10.8333   
   16.950, 2287.75   , 16.9054   , 7.05883   , 24.9141   , 25.8984   , 971.836   , 971.523   , 370.586   , 971.836   , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.823732  , 10.5      , 11.0833   , 10.6945   
   17.000, 2280.25   , 16.9054   , 7.05883   , 24.9844   , 25.8516   , 971.875   , 971.523   , 371.445   , 971.875   , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.80005   , 10.5      , 11.0556   , 10.7778   
   17.050, 2289      , 16.9054   , 7.05883   , 24.6328   , 25.7813   , 971.875   , 974.18    , 366.641   , 971.875   , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.788087  , 10.5      , 11.0556   , 10.6945   
   17.100, 2296      , 16.9054   , 7.05883   , 24.5859   , 25.8516   , 971.914   , 971.523   , 366.289   , 971.914   , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.781739  , 10.5      , 11.0278   , 10.9722   
   17.150, 2286      , 16.9054   , 7.05883   , 24.7266   , 25.875    , 971.914   , 971.523   , 368.203   , 971.914   , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.785646  , 10.5      , 11.3889   , 11        
   17.200, 2293.25   , 16.9054   , 7.05883   , 25.0313   , 25.7344   , 971.953   , 974.18    , 372.148   , 971.953   , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.794435  , 10.5      , 11.25     , 11.3333   
   17.250, 2294.25   , 16.9054   , 7.05883   , 25.0547   , 25.8281   , 971.953   , 974.18    , 372.734   , 971.953   , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.811036  , 10.5      , 11.2778   , 11.1389   
   17.300, 2294.5    , 16.9054   , 7.05883   , 25.2891   , 25.8516   , 971.992   , 974.18    , 375.664   , 971.992   , 0         , 33.75     , 0         , 0         , 0         , 0         , 1         , 0.825685  , 10.5      , 11.2778   , 11.3889   
   17.350, 2298.25   , 16.9054   , 7.05883   , 25.2891   , 25.8047   , 971.992   , 974.18    , 375.703   , 971.992   , 0         , 33.75     , 0         , 0         , 0         , 0         , 1         , 0.842286  , 10.5      , 11.2778   , 11.3611   
   17.400, 2296      , 16.9054   , 7.05883   , 25.3359   , 25.8281   , 972.031   , 974.18    , 376.25    , 972.031   , 0         , 33.75     , 0         , 0         , 0         , 0         , 1         , 0.85962   , 10.5      , 11.25     , 11.2778   
   17.450, 2296.5    , 16.9054   , 7.05883   , 25.4063   , 25.8516   , 972.031   , 971.523   , 377.07    , 972.031   , 0         , 33.75     , 0         , 0         , 0         , 0         , 1         , 0.871583  , 10.5      , 11.25     , 10.8889   
   17.500, 2304      , 16.9054   , 7.05883   , 25.3125   , 25.8047   , 972.07    , 971.523   , 375.898   , 972.07    , 0         , 33.75     , 0         , 0         , 0         , 0         , 1         , 0.882326  , 10.5      , 11.25     , 10.9167   
   17.550, 2300.75   , 16.9054   , 7.05883   , 25.2422   , 25.7578   , 972.07    , 974.18    , 375.273   , 972.07    , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.887941  , 10.5      , 11.25     , 11.2222   
   17.600, 2302      , 16.9054   , 7.05883   , 25.3125   , 25.7578   , 972.109   , 971.523   , 376.133   , 972.109   , 0         , 33.75     , 0         , 0         , 0         , 0         , 1         , 0.887941  , 10.5      , 11.2778   , 11        
   17.650, 2307.5    , 16.9054   , 7.05883   , 25.3594   , 25.7344   , 972.109   , 971.523   , 376.797   , 972.109   , 0         , 33.75     , 0         , 0         , 0         , 0         , 1         , 0.895509  , 10.5      , 11.2778   , 11.2778   
   17.700, 2302.5    , 16.9054   , 7.05883   , 25.3359   , 25.7109   , 972.148   , 974.18    , 376.367   , 972.148   , 0         , 33.75     , 0         , 0         , 0         , 0         , 1         , 0.902345  , 10.5      , 11.2778   , 11.3056   
   17.750, 2303.75   , 16.9054   , 7.05883   , 25.3359   , 25.7344   , 972.148   , 971.523   , 376.406   , 972.148   , 0         , 33.75     , 0         , 0         , 0         , 0         , 1         , 0.907716  , 10.5      , 11.2222   , 11.1389   
   17.800, 2308      , 16.9054   , 7.05883   , 25.2891   , 25.6875   , 972.109   , 974.18    , 375.898   , 972.109   , 0         , 33.75     , 0         , 0         , 0         , 0         , 1         , 0.909914  , 10.5      , 11.2222   , 11.1389   
   17.850, 2304      , 16.9054   , 7.05883   , 25.3125   , 25.7109   , 972.109   , 974.18    , 376.289   , 972.109   , 0         , 33.75     , 0         , 0         , 0         , 0         , 1         , 0.911134  , 10.5      , 11.1945   , 11.1945   
   17.900, 2307.5    , 16.9054   , 7.05883   , 25.2422   , 25.7344   , 972.07    , 971.523   , 375.313   , 972.07    , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.914308  , 10.5      , 11.2222   , 11.1389   
   17.950, 2313      , 16.9054   , 7.05883   , 25.4766   , 25.6875   , 972.07    , 971.523   , 378.32    , 972.07    , 0         , 33.75     , 0         , 0         , 0         , 0         , 1         , 0.915529  , 10.5      , 11.1945   , 11.3611   
   18.000, 2311      , 16.9054   , 7.05883   , 25.5      , 25.6641   , 972.109   , 974.18    , 378.594   , 972.109   , 0         , 33.75     , 0         , 0         , 0         , 0         , 1         , 0.915529  , 10.5      , 11.1945   , 11.3333   
   18.050, 2310.5    , 16.9054   , 7.05883   , 25.4531   , 25.6875   , 972.109   , 974.18    , 377.969   , 972.109   , 0         , 33.75     , 0         , 0         , 0         , 0         , 1         , 0.915529  , 10.5      , 11.2222   , 11.3611   
   18.100, 2309.25   , 16.9054   , 7.05883   , 25.3828   , 25.6875   , 972.148   , 974.18    , 377.07    , 972.148   , 0         , 33.75     , 0         , 0         , 0         , 0         , 1         , 0.912111  , 10.5      , 11.2222   , 11.0833   
   18.150, 2310.5    , 16.9054   , 7.05883   , 25.3594   , 25.6875   , 972.148   , 974.18    , 376.797   , 972.148   , 0         , 33.75     , 0         , 0         , 0         , 0         , 1         , 0.909914  , 10.5      , 11.25     , 10.8611   
   18.200, 2313.75   , 16.9054   , 7.05883   , 25.3125   , 25.6641   , 972.188   , 974.18    , 376.328   , 972.188   , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.909914  , 10.5      , 11.2222   , 11.4167   
   18.250, 2312.25   , 16.9054   , 7.05883   , 25.3125   , 25.6641   , 972.188   , 974.18    , 376.211   , 972.188   , 0         , 33.75     , 0         , 0         , 0         , 0         , 1         , 0.907716  , 10.5      , 11.25     , 11.1389   
   18.300, 2309.75   , 16.9054   , 7.05883   , 25.3828   , 25.6641   , 972.227   , 974.18    , 377.148   , 972.227   , 0         , 33.75     , 0         , 0         , 0         , 0         , 1         , 0.898927  , 10.5      , 11.25     , 11.2778   
   18.350, 2315.5    , 16.9054   , 7.05883   , 25.3125   , 25.6406   , 972.227   , 974.18    , 376.133   , 972.227   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.864259  , 10.5      , 11.2222   , 11.4167   
   18.400, 2313      , 16.9054   , 7.05883   , 25.2656   , 25.6406   , 972.266   , 974.18    , 375.781   , 972.266   , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.830324  , 10.5      , 11.2222   , 11        
   18.450, 2314.25   , 16.9054   , 7.05883   , 25.1484   , 25.6406   , 972.266   , 974.18    , 374.258   , 972.266   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.808107  , 10.5      , 11.2222   , 11        
   18.500, 2318.75   , 16.9054   , 7.05883   , 25.1719   , 25.5938   , 972.305   , 974.18    , 374.336   , 972.305   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.794435  , 9.75      , 11.2222   , 11.0833   
   18.550, 2315.75   , 16.9054   , 7.05883   , 25.1719   , 25.5938   , 972.305   , 974.18    , 374.609   , 972.305   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.792726  , 9.75      , 11.2222   , 11.3333   
   18.600, 2312.5    , 16.9054   , 7.05883   , 25.3125   , 25.6406   , 972.344   , 974.18    , 375.43    , 972.344   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.797609  , 9.75      , 11.2778   , 11.1111   
   18.650, 2317.5    , 16.9054   , 7.05883   , 25.2188   , 25.6172   , 972.344   , 974.18    , 374.375   , 972.344   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.805421  , 9.75      , 11.3056   , 11.0833   
   18.700, 2318.75   , 16.9054   , 7.05883   , 25.1953   , 25.6641   , 972.383   , 974.18    , 374.141   , 972.383   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.819337  , 9.75      , 11.2778   , 11.1111   
   18.750, 2318.5    , 16.9054   , 7.05883   , 25.2656   , 25.6406   , 972.383   , 974.18    , 374.922   , 972.383   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.833986  , 9.75      , 11.2778   , 11.3889   
   18.800, 2325      , 16.9054   , 7.05883   , 25.4766   , 25.6172   , 972.383   , 974.18    , 377.578   , 972.383   , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.844972  , 9.75      , 11.3056   , 11.2778   
   18.850, 2321.5    , 16.9054   , 7.05883   , 25.2656   , 25.6172   , 972.383   , 974.18    , 375.039   , 972.383   , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.854249  , 9.75      , 11.2778   , 11.1667   
   18.900, 2316      , 16.9054   , 7.05883   , 25.3594   , 25.6406   , 972.422   , 974.18    , 376.25    , 972.422   , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.870851  , 9.75      , 11.2778   , 11.0278   
   18.950, 2322.5    , 16.9054   , 7.05883   , 25.2656   , 25.6406   , 972.422   , 974.18    , 374.961   , 972.422   , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.879152  , 9.75      , 11.2778   , 11        
   19.000, 2324.5    , 16.9054   , 7.05883   , 25.2656   , 25.6172   , 972.461   , 974.18    , 375.078   , 972.461   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.866212  , 9.75      , 11.2778   , 11.3889   
   19.050, 2319.5    , 16.9054   , 7.05883   , 25.3594   , 25.6406   , 972.461   , 974.18    , 376.094   , 972.461   , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.838624  , 9.75      , 11.2778   , 11.25     
   19.100, 2320.5    , 16.9054   , 7.05883   , 25.3594   , 25.6172   , 972.5     , 974.18    , 376.016   , 972.5     , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.812745  , 9.75      , 11.25     , 11.3056   
   19.150, 2323.75   , 16.9054   , 7.05883   , 25.4766   , 25.6172   , 972.5     , 971.523   , 377.852   , 972.5     , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.795167  , 9.75      , 11.2222   , 11.3889   
   19.200, 2321.75   , 16.9054   , 7.05883   , 25.3359   , 25.6172   , 972.461   , 974.18    , 375.977   , 972.461   , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.789796  , 9.75      , 11.2778   , 11.1111   
   19.250, 2324.75   , 16.9054   , 7.05883   , 25.1016   , 25.5938   , 972.461   , 974.18    , 373.008   , 972.461   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.792726  , 9.75      , 11.25     , 11.0833   
   19.300, 2321.25   , 16.9054   , 7.05883   , 25.1016   , 25.5938   , 972.5     , 974.18    , 373.047   , 972.5     , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.80005   , 9.75      , 11.25     , 11.1111   
   19.350, 2323.25   , 16.9054   , 7.05883   , 25.0078   , 25.6172   , 972.5     , 974.18    , 371.719   , 972.5     , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.812745  , 9.75      , 11.2222   , 10.9445   
   19.400, 2326.5    , 16.9054   , 7.05883   , 24.9844   , 25.5703   , 972.539   , 974.18    , 371.484   , 972.539   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.82837   , 9.75      , 11.25     , 10.9722   
   19.450, 2324.75   , 16.9054   , 7.05883   , 24.9375   , 25.5703   , 972.539   , 974.18    , 370.938   , 972.539   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.842286  , 9.75      , 11.2222   , 11.0833   
   19.500, 2324.75   , 16.9054   , 7.05883   , 25.0547   , 25.6172   , 972.578   , 974.18    , 372.461   , 972.578   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.856935  , 9.75      , 11.2222   , 11.3056   
   19.550, 2326.75   , 16.9054   , 7.05883   , 25.125    , 25.5938   , 972.578   , 974.18    , 373.359   , 972.578   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.868898  , 9.75      , 11.1945   , 11.0278   
   19.600, 2324.5    , 16.9054   , 7.05883   , 25.3359   , 25.5938   , 972.617   , 971.523   , 375.859   , 972.617   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.878175  , 9.75      , 11.1945   , 11.3056   
   19.650, 2326.5    , 16.9054   , 7.05883   , 25.2422   , 25.5938   , 972.617   , 974.18    , 374.844   , 972.617   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.855226  , 9.75      , 11.25     , 11.1389   
   19.700, 2329.75   , 16.9054   , 7.05883   , 25.125    , 25.5703   , 972.617   , 974.18    , 373.281   , 972.617   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.82837   , 9.75      , 11.2778   , 11.1945   
   19.750, 2325      , 16.9054   , 7.05883   , 25.2422   , 25.5703   , 972.617   , 974.18    , 374.883   , 972.617   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.800782  , 9.75      , 11.3889   , 11.1111   
   19.800, 2323.75   , 16.9054   , 7.05883   , 25.3594   , 25.5938   , 972.617   , 974.18    , 376.172   , 972.617   , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.792726  , 9.75      , 11.3611   , 11.4722   
   19.850, 2323.25   , 16.9054   , 7.05883   , 25.4297   , 25.5938   , 972.617   , 974.18    , 377.188   , 972.617   , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.793702  , 9.75      , 11.2778   , 11.3333   
   19.900, 2324.75   , 16.9054   , 7.05883   , 25.1484   , 25.5703   , 972.578   , 974.18    , 373.594   , 972.578   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.799073  , 9.75      , 11.2778   , 11.0278   
   19.950, 2325.5    , 16.9054   , 7.05883   , 25.1719   , 25.5703   , 972.578   , 974.18    , 373.945   , 972.578   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.81006   , 9.75      , 11.2222   , 11.1111   
   20.000, 2324      , 16.9054   , 7.05883   , 24.9844   , 25.5703   , 972.617   , 974.18    , 371.523   , 972.617   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.826661  , 9.75      , 11.1945   , 10.9722   
   20.050, 2318.75   , 16.9054   , 7.05883   , 24.9844   , 25.5938   , 972.617   , 974.18    , 371.367   , 972.617   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.837648  , 9.75      , 11.25     , 11.0833   
   20.100, 2325.25   , 16.9054   , 7.05883   , 25.0078   , 25.5938   , 972.617   , 974.18    , 371.875   , 972.617   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.847658  , 9.75      , 11.1945   , 11.1945   
   20.150, 2326      , 16.9054   , 7.05883   , 25.0313   , 25.5469   , 972.617   , 974.18    , 372.07    , 972.617   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.85962   , 9.75      , 11.25     , 11.3889   
   20.200, 2324.25   , 16.9054   , 7.05883   , 25.0547   , 25.5703   , 972.656   , 974.18    , 372.344   , 972.656   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.869874  , 9.75      , 11.1945   , 11.2222   
   20.250, 2323      , 16.9054   , 7.05883   , 25.0781   , 25.5938   , 972.656   , 974.18    , 372.539   , 972.656   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.878175  , 9.75      , 11.1945   , 11.0833   
   20.300, 2324.25   , 16.9054   , 7.05883   , 25.1016   , 25.6172   , 972.695   , 974.18    , 373.008   , 972.695   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.869874  , 9.75      , 11.1667   , 11.1667   
   20.350, 2315.25   , 16.9054   , 7.05883   , 25.2656   , 25.6406   , 972.695   , 974.18    , 375.078   , 972.695   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.839601  , 9.75      , 11.1945   , 11.3056   
   20.400, 2319.75   , 16.9054   , 7.05883   , 25.4297   , 25.6641   , 972.734   , 974.18    , 377.031   , 972.734   , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.812745  , 9.75      , 11.3333   , 11.3611   
   20.450, 2323.25   , 16.9054   , 7.05883   , 25.2656   , 25.6172   , 972.734   , 974.18    , 375.117   , 972.734   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.797609  , 9.75      , 11.3056   , 11.3889   
   20.500, 2323.5    , 16.9054   , 7.05883   , 25.2891   , 25.6172   , 972.734   , 974.18    , 375.469   , 972.734   , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.793702  , 9.75      , 11.3056   , 11.1945   
   20.550, 2323.5    , 16.9054   , 7.05883   , 25.3359   , 25.5938   , 972.734   , 971.523   , 376.055   , 972.734   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.7959    , 9.75      , 11.2222   , 11.3056   
   20.600, 2317.25   , 16.9054   , 7.05883   , 25.2188   , 25.6406   , 972.734   , 974.18    , 374.609   , 972.734   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.804445  , 9.75      , 11.3056   , 11.0556   
   20.650, 2314.25   , 16.9054   , 7.05883   , 25.2188   , 25.6406   , 972.734   , 974.18    , 374.336   , 972.734   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.815675  , 9.75      , 11.2222   , 11.1945   
   20.700, 2322      , 16.9054   , 7.05883   , 25.1953   , 25.6172   , 972.734   , 974.18    , 374.102   , 972.734   , 0         , 35.25     , 0         , 0         , 0         , 0         , 1         , 0.827638  , 9.75      , 11.3056   , 11.1945   
   20.750, 2320      , 16.9054   , 7.05883   , 25.3359   , 25.6172   , 972.734   , 974.18    , 375.938   , 972.734   , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.837648  , 9.75      , 11.3056   , 11.3889   
   20.800, 2318      , 16.9054   , 7.05883   , 25.5      , 25.6406   , 972.773   , 974.18    , 378.086   , 972.773   , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.853273  , 9.75      , 11.3056   , 11.4722   
   20.850, 2320.5    , 16.9054   , 7.05883   , 25.4766   , 25.6172   , 972.773   , 974.18    , 377.695   , 972.773   , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.868898  , 9.75      , 11.2222   , 11.1945   
   20.900, 2318.75   , 16.9054   , 7.05883   , 25.4297   , 25.6406   , 972.813   , 974.18    , 376.992   , 972.813   , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.877199  , 9.75      , 11.1667   , 11.3056   
   20.950, 2318.25   , 16.9054   , 7.05883   , 25.5      , 25.6406   , 972.813   , 974.18    , 378.008   , 972.813   , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.888917  , 9.75      , 11.3056   , 11.6389   
   21.000, 2320.5    , 16.9054   , 7.05883   , 25.4531   , 25.6172   , 972.852   , 974.18    , 377.5     , 972.852   , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.893312  , 9.75      , 11.3056   , 11.4167   
   21.050, 2314.75   , 16.9054   , 7.05883   , 25.5234   , 25.6641   , 972.852   , 974.18    , 378.32    , 972.852   , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.900148  , 9.75      , 11.2222   , 11.75     
   21.100, 2313.5    , 16.9054   , 7.05883   , 25.5234   , 25.6875   , 972.852   , 974.18    , 378.438   , 972.852   , 0         , 33.75     , 0         , 0         , 0         , 0         , 1         , 0.904542  , 9.75      , 11.3056   , 11.3056   
   21.150, 2322.5    , 17.2656   , 7.05883   , 25.4531   , 26.2266   , 972.852   , 974.18    , 377.461   , 972.852   , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.902345  , 9.75      , 11.2222   , 11.4167   
   21.200, 2318.25   , 17.2656   , 7.05883   , 25.4531   , 26.2266   , 972.891   , 974.18    , 377.383   , 972.891   , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.871583  , 9.75      , 11.3056   , 11.25     
   21.250, 2315.25   , 17.2656   , 7.05883   , 25.3828   , 26.25     , 972.891   , 974.18    , 376.445   , 972.891   , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.833986  , 9.75      , 11.3611   , 11.1667   
   21.300, 2316.75   , 17.2656   , 7.05883   , 25.5      , 26.25     , 972.93    , 974.18    , 378.047   , 972.93    , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.811769  , 9.75      , 11.4167   , 11.5278   
   21.350, 2314      , 17.6257   , 7.45098   , 25.6172   , 26.8594   , 972.93    , 974.18    , 379.492   , 972.93    , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.800782  , 9.75      , 11.4167   , 11.5556   
   21.400, 2313.25   , 17.6257   , 7.45098   , 25.6875   , 26.8594   , 972.93    , 974.18    , 380.234   , 972.93    , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.7959    , 9.75      , 11.5      , 11.4445   
   21.450, 2316.75   , 17.6257   , 7.45098   , 26.1563   , 26.8125   , 972.93    , 974.18    , 386.406   , 972.93    , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.80005   , 9.75      , 11.9722   , 12.0833   
   21.500, 2313      , 17.6257   , 7.45098   , 26.6484   , 26.8359   , 972.969   , 974.18    , 392.734   , 972.969   , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.808107  , 9.75      , 11.9167   , 12.2778   
   21.550, 2311.75   , 17.6257   , 7.45098   , 26.6016   , 26.8594   , 972.969   , 974.18    , 392.188   , 972.969   , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.825685  , 9.75      , 11.9167   , 11.6111   
   21.600, 2312.75   , 17.6257   , 7.45098   , 26.8594   , 26.8594   , 973.008   , 974.18    , 395.43    , 973.008   , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.844972  , 9.75      , 11.8333   , 12.1667   
   21.650, 2313.5    , 17.6257   , 7.45098   , 26.8594   , 26.8359   , 973.008   , 974.18    , 395.586   , 973.008   , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.855226  , 9.75      , 11.8333   , 11.9167   
   21.700, 2318.75   , 17.6257   , 7.45098   , 26.9063   , 26.8359   , 973.008   , 974.18    , 396.055   , 973.008   , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.868898  , 9.75      , 11.7778   , 12        
   21.750, 2317.25   , 17.6257   , 7.45098   , 26.8594   , 26.8359   , 973.008   , 974.18    , 395.508   , 973.008   , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.881349  , 9.75      , 11.7778   , 12.0833   
   21.800, 2309.25   , 17.6257   , 7.45098   , 26.9297   , 26.9063   , 973.047   , 974.18    , 396.602   , 973.047   , 0         , 33.75     , 0         , 0         , 0         , 0         , 1         , 0.893312  , 9.75      , 11.6945   , 11.9722   
   21.850, 2318.5    , 17.6257   , 7.45098   , 26.7656   , 26.8594   , 973.047   , 974.18    , 394.141   , 973.047   , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.897706  , 9.75      , 11.6945   , 11.5278   
   21.900, 2311.75   , 17.6257   , 7.45098   , 26.7188   , 26.8359   , 973.008   , 974.18    , 393.789   , 973.008   , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.909914  , 9.75      , 11.7778   , 11.6111   
