
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: 8E0909518AK_368072_NEF_STG_1_Tunedv7.ecu

ECU identified with following data:
HWNumber    = 0261208230       (requested was 0261208230)
SWNumber    = 1037368072       (requested was 1037368072)
PartNumber  = 8E0909518AK      (requested was 8E0909518AK)
SWVersion   = 0003             (requested was 0003)
EngineId    = 1.8L R4/5VT      (requested was 1.8L R4/5VT)
VAGHWNumber = 8E0909018A
ModelId     = G

Log packet size: 34 bytes
Logging with:    20 samples/second
Used speed is:   56000 baud
Used mode is:    HM0
Log started at:  14.02.2026 12:21:19.202

TimeStamp, nmot_w    , wped_w    , wdkba     , rl_w      , rlsol_w   , plsol_w   , pvdkds_w  , ps_w      , pus_w     , ldtvr_w   , ldtvm     , zwout     , dwkrz_0   , dwkrz_2   , dwkrz_3   , dwkrz_1   , lamsbg_w  , lamsoni_w , tans      , msdk_w    , mshfm_w   
    4.900, 2950      , 99.9999   , 71.3726   , 106.5     , 115.547   , 1409.34   , 1283.24   , 1286.17   , 985.078   , 35.5      , 59.7656   , 14.25     , 0         , 0         , 0         , 0         , 0.896242  , 0.912111  , 8.25      , 60.8612   , 60.4723   
    4.950, 2959.25   , 99.9999   , 75.2941   , 107.578   , 116.555   , 1413.67   , 1288.52   , 1296.02   , 985.078   , 40.125    , 62.5      , 15.75     , 0         , 0         , 0         , 0         , 0.896242  , 0.911134  , 8.25      , 60        , 62.4445   
    5.000, 2976.25   , 99.9999   , 78.8236   , 107.906   , 116.977   , 1415.55   , 1285.9    , 1298.63   , 985.078   , 38.555    , 61.7188   , 15.75     , 0         , 0         , 0         , 0         , 0.895021  , 0.915529  , 8.25      , 60        , 62.0278   
    5.050, 2987      , 99.9999   , 82.353    , 107.953   , 117.797   , 1419.1    , 1296.45   , 1296.8    , 985.078   , 36.245    , 60.9375   , 15.75     , 0         , 0         , 0         , 0         , 0.895021  , 0.918703  , 8.25      , 62        , 63.0001   
    5.100, 2995.75   , 99.9999   , 85.0981   , 108.539   , 118.5     , 1422.38   , 1299.1    , 1302.07   , 985.078   , 41.05     , 63.2813   , 15.75     , 0         , 0         , 0         , 0         , 0.8938    , 0.918703  , 8.25      , 64.2778   , 62.9723   
    5.150, 3015.25   , 99.9999   , 88.2353   , 108.797   , 119.203   , 1425.86   , 1312.3    , 1303.91   , 985.078   , 34.015    , 60.1563   , 15.75     , 0         , 0         , 0         , 0         , 0.8938    , 0.923341  , 8.25      , 63.5001   , 64.3334   
    5.200, 3030.25   , 99.9999   , 92.1569   , 108.914   , 119.695   , 1428.44   , 1309.65   , 1304.84   , 985.078   , 40.72     , 63.2813   , 15.75     , 0         , 0         , 0         , 0         , 0.892579  , 0.912111  , 8.25      , 63.0556   , 63.3056   
    5.250, 3042.75   , 99.9999   , 94.902    , 109.992   , 120.164   , 1433.95   , 1309.65   , 1317.3    , 985.078   , 41.485    , 63.6719   , 16.5      , 0         , 0         , 0         , 0         , 0.892579  , 0.909914  , 8.25      , 63.6389   , 63.6112   
    5.300, 3055.25   , 99.9999   , 96.4706   , 110.109   , 121.031   , 1444.06   , 1312.3    , 1319.06   , 985.078   , 39.08     , 62.8906   , 15.75     , 0         , 0         , 0         , 0         , 0.891359  , 0.913331  , 8.25      , 64.6667   , 63.3056   
    5.350, 3071.5    , 99.9999   , 98.0392   , 110.344   , 121.875   , 1453.95   , 1307.03   , 1322.15   , 985.078   , 42.405    , 64.4531   , 15.75     , 0         , 0         , 0         , 0         , 0.891359  , 0.911134  , 8.25      , 64.5278   , 66.1112   
    5.400, 3079.75   , 99.9999   , 98.8236   , 110.531   , 123.117   , 1468.36   , 1317.58   , 1324.53   , 985.078   , 41.265    , 64.0625   , 16.5      , 0         , 0         , 0         , 0         , 0.889894  , 0.90674   , 8.25      , 65.7501   , 65.9445   
    5.450, 3105.25   , 99.9999   , 99.2157   , 110.672   , 123.68    , 1475.2    , 1325.51   , 1326.48   , 985.078   , 44.94     , 65.625    , 12.75     , 0         , 0         , 0         , 0         , 0.889894  , 0.907716  , 8.25      , 66.8889   , 66.3334   
    5.500, 3103.25   , 99.9999   , 100       , 111       , 124.313   , 1482.81   , 1330.78   , 1330.43   , 985.078   , 43.49     , 65.2344   , 15.75     , 0         , 0         , 0         , 0         , 0.888429  , 0.904542  , 8.25      , 66.1945   , 66.8612   
    5.550, 3123.5    , 99.9999   , 99.6079   , 111.023   , 124.688   , 1487.54   , 1333.44   , 1331.29   , 985.078   , 44.175    , 65.625    , 14.25     , 0         , 0         , 0         , 0         , 0.888429  , 0.909914  , 8.25      , 66.4167   , 67.4723   
    5.600, 3131      , 99.9999   , 99.6079   , 111.328   , 125.438   , 1496.88   , 1333.44   , 1335.35   , 985.078   , 47.075    , 66.7969   , 15.75     , 0         , 0         , 0         , 0         , 0.887208  , 0.902345  , 8.25      , 67.3056   , 65.7778   
    5.650, 3153.5    , 99.9999   , 100       , 111.141   , 125.789   , 1501.29   , 1338.71   , 1333.75   , 985.078   , 48.4      , 67.5781   , 15.75     , 0         , 0         , 0         , 0         , 0.887208  , 0.89673   , 8.25      , 67.1945   , 67.4445   
    5.700, 3165      , 99.9999   , 100       , 111.563   , 126.609   , 1511.09   , 1349.3    , 1338.87   , 985.078   , 46.775    , 67.1875   , 15        , 0         , 0         , 0         , 0         , 0.885988  , 0.895509  , 8.25      , 67.5834   , 67.9445   
    5.750, 3179.75   , 99.9999   , 100       , 112.266   , 126.961   , 1515.66   , 1336.09   , 1347.42   , 985.078   , 50.1      , 68.75     , 15        , 0         , 0         , 0         , 0         , 0.885988  , 0.903322  , 8.25      , 68.6667   , 69.2778   
    5.800, 3192      , 99.9999   , 100       , 112.266   , 127.805   , 1526.02   , 1346.64   , 1348.16   , 985.078   , 48.525    , 68.3594   , 15.75     , 0         , 0         , 0         , 0         , 0.884767  , 0.902345  , 8.25      , 68.6945   , 68.0001   
    5.850, 3210.5    , 99.9999   , 100       , 112.617   , 128.32    , 1532.58   , 1351.91   , 1352.97   , 985.078   , 49.35     , 68.75     , 15.75     , 0         , 0         , 0         , 0         , 0.884767  , 0.897706  , 8.25      , 70.1945   , 70.0556   
    5.900, 3222.5    , 99.9999   , 100       , 112.617   , 129.633   , 1548.24   , 1359.84   , 1353.28   , 985.078   , 52.39     , 69.9219   , 15.75     , 0         , 0         , 0         , 0         , 0.883546  , 0.895509  , 8.25      , 70.8056   , 69.5556   
    5.950, 3235      , 99.9999   , 100       , 113.25    , 130.359   , 1557.11   , 1359.84   , 1361.25   , 985.078   , 54.14     , 70.7031   , 15        , 0         , 0         , 0         , 0         , 0.883546  , 0.898927  , 8.25      , 70.1945   , 69.6945   
    6.000, 3261      , 99.9999   , 100       , 113.836   , 130.664   , 1561.37   , 1365.12   , 1368.63   , 985.078   , 52.71     , 70.3125   , 15        , 0         , 0         , 0         , 0         , 0.882326  , 0.901124  , 8.25      , 71.8056   , 72.4167   
    6.050, 3267.75   , 99.9999   , 100       , 115.195   , 130.664   , 1562.23   , 1375.7    , 1385      , 985.078   , 53.11     , 70.3125   , 15.75     , 0         , 0         , 0         , 0         , 0.882326  , 0.884523  , 8.25      , 71.8612   , 73.1389   
    6.100, 3280.25   , 99.9999   , 100       , 114.961   , 131.859   , 1576.88   , 1383.63   , 1383.28   , 985.078   , 50.73     , 69.1406   , 15.75     , 0         , 0         , 0         , 0         , 0.881105  , 0.880128  , 8.25      , 72.3334   , 73.3334   
    6.150, 3281.75   , 99.9999   , 100       , 115.734   , 132.75    , 1587.89   , 1378.36   , 1392.97   , 985.078   , 59.09     , 72.2656   , 15.75     , 0         , 0         , 0         , 0         , 0.881105  , 0.876222  , 8.25      , 74.0556   , 75.3056   
    6.200, 3304.25   , 99.9999   , 100       , 116.016   , 133.102   , 1592.89   , 1388.91   , 1396.99   , 985.078   , 55.97     , 70.7031   , 14.25     , 0         , 0         , 0         , 0         , 0.880128  , 0.873536  , 8.25      , 73.5001   , 73.6667   
    6.250, 3316.5    , 99.9999   , 100       , 116.555   , 133.43    , 1597.58   , 1399.49   , 1404.02   , 985.078   , 53.87     , 69.9219   , 14.25     , 0         , 0         , 0         , 0         , 0.880128  , 0.873536  , 8.25      , 74.0001   , 74.8889   
    6.300, 3342.75   , 99.9999   , 100       , 117.727   , 133.43    , 1598.44   , 1404.77   , 1418.4    , 985.078   , 53.675    , 69.5313   , 12.75     , 0         , 0         , 0         , 0         , 0.878908  , 0.875245  , 8.25      , 75.6667   , 77.9723   
    6.350, 3353.25   , 99.9999   , 100       , 118.992   , 134.813   , 1615.43   , 1410.04   , 1434.14   , 985.078   , 63.48     , 72.6563   , 14.25     , 0         , 0         , 0         , 0         , 0.878908  , 0.874513  , 8.25      , 75.6389   , 77.0278   
    6.400, 3380.25   , 99.9999   , 100       , 119.602   , 135.305   , 1622.42   , 1412.7    , 1442.15   , 985.078   , 56.34     , 69.9219   , 12        , 0         , 0         , 0         , 0         , 0.877931  , 0.876222  , 8.25      , 78.1667   , 76.9445   
    6.450, 3395.5    , 99.9999   , 100       , 121.453   , 136.805   , 1640.7    , 1420.63   , 1464.49   , 985.078   , 58.89     , 70.7031   , 12.75     , 0         , 0         , 0         , 0         , 0.877931  , 0.867189  , 8.25      , 79.0556   , 81.2778   
    6.500, 3412      , 99.9999   , 100       , 122.227   , 137.344   , 1648.52   , 1433.83   , 1475.04   , 985.078   , 62.92     , 71.875    , 12.75     , 0         , 0         , 0         , 0         , 0.876954  , 0.869874  , 8.25      , 80.139    , 80.0834   
    6.550, 3414.75   , 99.9999   , 100       , 123.75    , 138.094   , 1659.34   , 1441.76   , 1494.38   , 985.078   , 59.09     , 70.3125   , 13.5      , 0         , 0         , 0         , 0         , 0.876954  , 0.85962   , 8.25      , 81.0278   , 83.1945   
    6.600, 3425.75   , 99.9999   , 100       , 124.031   , 138.398   , 1665.39   , 1449.65   , 1499.88   , 985.078   , 64.495    , 72.2656   , 13.5      , 0         , 0         , 0         , 0         , 0.875734  , 0.856935  , 8.25      , 81.2223   , 80.7223   
    6.650, 3451.25   , 99.9999   , 100       , 125.836   , 138.75    , 1671.72   , 1460.23   , 1522.97   , 985.078   , 63.025    , 71.0938   , 12        , 0         , 0         , 0         , 0         , 0.875734  , 0.85132   , 8.25      , 83.5556   , 86.7778   
    6.700, 3463.75   , 99.9999   , 100       , 127.477   , 139.898   , 1687.27   , 1468.16   , 1544.06   , 985.078   , 63.395    , 71.0938   , 12        , 0         , 0         , 0         , 0         , 0.874757  , 0.857911  , 8.25      , 84.3612   , 89.0556   
    6.750, 3477.75   , 99.9999   , 100       , 129.961   , 139.641   , 1686.84   , 1481.37   , 1574.96   , 985.078   , 59.04     , 69.5313   , 11.25     , 0         , 0         , 0         , 0         , 0.874757  , 0.856935  , 8.25      , 85.1945   , 89.389    
    6.800, 3503      , 99.9999   , 100       , 131.016   , 141.258   , 1708.24   , 1486.64   , 1589.84   , 985.078   , 68        , 72.6563   , 9.75      , 0         , 0         , 0         , 0         , 0.873781  , 0.855958  , 8.25      , 86.889    , 89.0556   
    6.850, 3513.25   , 99.9999   , 100       , 133.664   , 142.195   , 1721.33   , 1507.77   , 1622.58   , 985.078   , 67.485    , 72.2656   , 11.25     , 0         , 0         , 0         , 0         , 0.873781  , 0.850587  , 8.25      , 88.1945   , 92.5279   
    6.900, 3533.5    , 99.9999   , 100       , 135.891   , 142.617   , 1728.2    , 1505.16   , 1650.23   , 985.078   , 63.54     , 70.7031   , 9.75      , 0         , 0         , 0         , 0         , 0.87256   , 0.847658  , 8.25      , 89.4445   , 96.389    
    6.950, 3557      , 99.9999   , 100       , 139.242   , 144.281   , 1749.06   , 1518.36   , 1689.41   , 985.078   , 65.895    , 71.875    , 8.25      , 0         , 0         , 0         , 0         , 0.87256   , 0.853273  , 8.25      , 92.2779   , 98.6667   
    7.000, 3565.25   , 99.9999   , 100       , 140.742   , 146.109   , 1770.78   , 1528.91   , 1703.59   , 985.078   , 71.75     , 74.6094   , 9.75      , 0         , 0         , 0         , 0         , 0.871339  , 0.843263  , 8.25      , 94.5001   , 98.3056   
    7.050, 3587.5    , 99.9999   , 100       , 144.141   , 147.656   , 1785.08   , 1539.49   , 1743.36   , 985.078   , 66.13     , 71.875    , 8.25      , 0         , 0         , 0         , 0         , 0.871339  , 0.84131   , 8.25      , 96.6112   , 101.695   
    7.100, 3599.5    , 99.9999   , 100       , 147.891   , 149.672   , 1808.52   , 1563.24   , 1787.23   , 985.078   , 73.775    , 75.7813   , 9.75      , 0         , 0         , 0         , 0         , 0.870363  , 0.844972  , 8.25      , 97.889    , 107.75    
    7.150, 3620      , 99.9999   , 100       , 152.227   , 150.164   , 1814.41   , 1584.38   , 1837.23   , 985.078   , 70.58     , 73.4375   , 9.75      , 0         , 0         , 0         , 0         , 0.870363  , 0.840333  , 8.25      , 101.445   , 108.778   
    7.200, 3630.5    , 99.9999   , 100       , 155.063   , 151.383   , 1828.4    , 1592.3    , 1870.12   , 985.078   , 68.34     , 72.6563   , 9.75      , 0         , 0         , 0         , 0         , 0.869386  , 0.84131   , 8.25      , 102.861   , 109.695   
    7.250, 3657.5    , 99.9999   , 100       , 158.156   , 153.375   , 1850.12   , 1605.51   , 1905.47   , 985.078   , 71.115    , 73.8281   , 9.75      , 0         , 0         , 0         , 0         , 0.869386  , 0.843995  , 8.25      , 107.556   , 112.556   
    7.300, 3675.5    , 99.9999   , 100       , 161.391   , 154.266   , 1860.08   , 1624.02   , 1942.5    , 985.078   , 69.09     , 72.6563   , 9.75      , 0         , 0         , 0         , 0         , 0.86841   , 0.842286  , 8.25      , 108.945   , 115.611   
    7.350, 3699.5    , 99.9999   , 100       , 164.648   , 153.516   , 1851.99   , 1642.5    , 1979.02   , 985.078   , 66.66     , 71.875    , 10.5      , 0         , 0         , 0         , 0         , 0.86841   , 0.846925  , 8.25      , 112.222   , 121.111   
    7.400, 3713.75   , 99.9999   , 100       , 168.914   , 154.992   , 1866.84   , 1655.7    , 2027.15   , 985.078   , 68.275    , 72.2656   , 10.5      , 0         , 0         , 0         , 0         , 0.867189  , 0.847658  , 8.25      , 113.833   , 126.056   
    7.450, 3734      , 99.9999   , 100       , 171.75    , 156.375   , 1882.11   , 1692.7    , 2059.06   , 985.078   , 67.9      , 72.2656   , 10.5      , 0         , 0         , 0         , 0         , 0.867189  , 0.844972  , 8.25      , 118.472   , 126.056   
    7.500, 3746.25   , 99.9999   , 100       , 174.305   , 156.398   , 1882.77   , 1700.63   , 2087.93   , 985.078   , 68.095    , 72.2656   , 10.5      , 0         , 0         , 0         , 0         , 0.865968  , 0.837648  , 8.25      , 120       , 130.833   
    7.550, 3779.75   , 99.9999   , 100       , 177.516   , 158.695   , 1907.34   , 1724.38   , 2123.75   , 985.078   , 70.805    , 73.4375   , 9         , 0         , 0         , 0         , 0         , 0.865968  , 0.829347  , 8.25      , 121.361   , 131.972   
    7.600, 3789.25   , 99.9999   , 100       , 179.461   , 158.742   , 1908.24   , 1750.82   , 2146.48   , 985.078   , 63.92     , 71.0938   , 9.75      , 0         , 0         , 0         , 0         , 0.864747  , 0.833986  , 9         , 121.333   , 135.222   
    7.650, 3812.25   , 99.9999   , 100       , 186.234   , 160.523   , 1926.99   , 1777.23   , 2222.07   , 985.078   , 67.925    , 72.2656   , 10.5      , 0         , 0         , 0         , 0         , 0.864747  , 0.838624  , 9         , 121.361   , 143.417   
    7.700, 3841      , 99.9999   , 100       , 189.68    , 161.461   , 1935.86   , 1785.16   , 2259.41   , 985.078   , 72.885    , 75        , 9.75      , 0         , 0         , 0         , 0         , 0.863771  , 0.830324  , 9         , 122.639   , 144.556   
    7.750, 3863.75   , 99.9999   , 100       , 194.953   , 160.852   , 1928.63   , 1819.49   , 2319.49   , 985.078   , 66.3      , 71.875    , 9.75      , 0         , 0         , 0         , 0         , 0.863771  , 0.8313    , 9         , 123.945   , 149.306   
    7.800, 3888.5    , 99.9999   , 100       , 197.648   , 160.875   , 1926.8    , 1845.9    , 2347.5    , 985.078   , 60.305    , 70.3125   , 9.75      , 0         , 0         , 0         , 0         , 0.86255   , 0.834962  , 9         , 123.945   , 150.056   
    7.850, 3908.75   , 99.9999   , 100       , 203.25    , 161.273   , 1930.27   , 1837.97   , 2410.12   , 985.078   , 60.52     , 70.3125   , 10.5      , 0         , 0         , 0         , 0         , 0.86255   , 0.838624  , 9         , 125.333   , 158.611   
    7.900, 3927      , 99.9999   , 100       , 207.234   , 161.344   , 1930.23   , 1882.89   , 2454.41   , 985.078   , 68.4      , 72.6563   , 11.25     , 0         , 0         , 0         , 0         , 0.861329  , 0.845949  , 9         , 126.667   , 162.222   
    7.950, 3954      , 99.9999   , 100       , 210.516   , 161.625   , 1931.95   , 1927.81   , 2489.38   , 985.078   , 54.255    , 68.75     , 11.25     , 0         , 0         , 0         , 0         , 0.861329  , 0.845949  , 9         , 126.667   , 165.278   
    8.000, 3978.25   , 99.9999   , 100       , 212.578   , 161.859   , 1934.02   , 1930.43   , 2552.7    , 985.078   , 61.905    , 71.0938   , 9.75      , 0         , 0         , 0         , 0         , 0.860109  , 0.843995  , 9         , 128.028   , 168.306   
    8.050, 4003.5    , 99.9999   , 100       , 212.836   , 161.953   , 1935.39   , 1954.22   , 2559.96   , 985.078   , 61.665    , 71.4844   , 9.75      , 0         , 0         , 0         , 0         , 0.860109  , 0.850587  , 9         , 128.028   , 169.195   
    8.100, 4033.75   , 99.9999   , 100       , 213.188   , 160.688   , 1916.52   , 1996.48   , 2559.96   , 985.078   , 60.405    , 71.0938   , 9.75      , 0         , 0         , 0         , 0         , 0.858888  , 0.863283  , 9         , 129.417   , 178.111   
    8.150, 4053.5    , 99.9999   , 100       , 191.578   , 160.922   , 1916.41   , 2014.96   , 2264.41   , 985.078   , 59.085    , 70.7031   , 11.25     , 0         , 0         , 0         , 0         , 0.858888  , 0.878175  , 9         , 130.695   , 182.472   
    8.200, 4070.5    , 99.9999   , 100       , 179.461   , 161.953   , 1926.76   , 2044.02   , 2125.2    , 985.078   , 55.985    , 69.9219   , 12        , 0         , 0         , 0         , 0         , 0.857911  , 0.901124  , 9         , 133.167   , 189.417   
    8.250, 4086      , 99.9999   , 100       , 176.789   , 161.953   , 1927.34   , 2065.16   , 2093.16   , 985.078   , 54.605    , 69.5313   , 12        , 0         , 0         , 0         , 0         , 0.857911  , 0.954835  , 9         , 138.167   , 193.25    
    8.300, 4122.5    , 99.9999   , 100       , 175.594   , 162.586   , 1930.82   , 2110.08   , 2078.16   , 985.078   , 52.805    , 68.75     , 12        , 0         , 0         , 0         , 0         , 0.856447  , 1.00611   , 9         , 138.167   , 202.028   
    8.350, 4167.75   , 99.9999   , 100       , 174.984   , 162.938   , 1929.77   , 2128.55   , 2065.7    , 985.078   , 51.245    , 68.3594   , 9         , 0         , 0         , 0         , 0         , 0.856447  , 1.0166    , 9         , 138.222   , 203.917   
    8.400, 4184.5    , 99.9999   , 100       , 175.922   , 163.477   , 1935.23   , 2178.75   , 2075.59   , 985.078   , 49.325    , 67.5781   , 11.25     , 0         , 0         , 0         , 0         , 0.855226  , 1.01148   , 9         , 140.778   , 209       
    8.450, 4220.5    , 99.9999   , 100       , 176.836   , 163.57    , 1934.65   , 2202.54   , 2084.41   , 985.078   , 47.225    , 66.7969   , 9.75      , 0         , 0         , 0         , 0         , 0.855226  , 0.997072  , 9         , 141.972   , 211.167   
    8.500, 4243.25   , 99.9999   , 99.2157   , 179.039   , 166.523   , 1965.2    , 2221.02   , 2106.05   , 985.078   , 45.425    , 66.0156   , 12        , 0         , 0         , 0         , 0         , 0.854005  , 0.973634  , 9         , 144.556   , 216.806   
    8.550, 4274      , 99.9999   , 98.4314   , 180.68    , 166.992   , 1967.81   , 2250.08   , 2121.8    , 985.078   , 43.325    , 65.2344   , 12        , 0         , 0         , -3        , 0         , 0.854005  , 0.948488  , 9         , 139.583   , 215.528   
    8.600, 4292.25   , 99.9999   , 99.2157   , 180.68    , 168.773   , 1988.98   , 2294.96   , 2121.91   , 985.078   , 40.96     , 64.0625   , 9         , 0         , 0         , -3        , 0         , 0.852785  , 0.949953  , 9         , 147.111   , 218.778   
    8.650, 4330.75   , 99.9999   , 99.6079   , 183.961   , 170.414   , 2002.23   , 2324.02   , 2154.1    , 985.078   , 38.705    , 62.8906   , 9         , 0         , -3        , -3        , 0         , 0.852785  , 0.936525  , 9         , 152.167   , 225.306   
    8.700, 4350.75   , 99.9999   , 100       , 185.273   , 171.727   , 2021.37   , 2326.68   , 2173.52   , 985.078   , 36.865    , 61.7188   , 9         , 0         , -3        , -3        , 0         , 0.851564  , 0.938722  , 9         , 152.389   , 232.056   
    8.750, 4391      , 99.9999   , 100       , 188.32    , 171.727   , 2018.05   , 2374.22   , 2204.06   , 985.078   , 33.65     , 60.1563   , 9         , 0         , -3        , -3        , 0         , 0.851564  , 0.922121  , 9         , 157.5     , 232.945   
    8.800, 4409      , 99.9999   , 91.3726   , 188.367   , 173.578   , 2040      , 2350.47   , 2202.5    , 985.078   , 32.99     , 59.7656   , 9.75      , 0         , -3        , -3        , 0         , 0.850343  , 0.93091   , 9         , 158.583   , 237.056   
    8.850, 4443.75   , 99.9999   , 43.9216   , 192.563   , 172.57    , 2024.88   , 2429.69   , 2248.71   , 985.078   , 28.465    , 56.6406   , 10.5      , 0         , -3        , -3        , 0         , 0.850343  , 0.902345  , 9         , 166.306   , 226.861   
    8.900, 4476.75   , 99.9999   , 39.6079   , 189.305   , 173.695   , 2034.77   , 2450.82   , 2209.3    , 985.078   , 25.145    , 54.2969   , 10.5      , 0         , -3        , -3        , 0         , 0.849367  , 0.874513  , 9         , 153.167   , 227.472   
    8.950, 4510.5    , 99.9999   , 38.0392   , 186       , 174.188   , 2038.4    , 2458.75   , 2170.27   , 985.078   , 22.11     , 51.9531   , 9         , 0         , -3        , -3        , 0         , 0.849367  , 0.842286  , 9         , 159.445   , 217.5     
    9.000, 4534.25   , 99.9999   , 37.6471   , 183.281   , 174.609   , 2040.86   , 2413.87   , 2137.73   , 985.078   , 20.23     , 50.3906   , 9         , 0         , -3        , -3        , 0         , 0.848146  , 0.824708  , 9         , 158.056   , 211.972   
    9.050, 4571      , 99.9999   , 37.6471   , 178.875   , 174.68    , 2041.17   , 2363.67   , 2087.97   , 985.078   , 18.7      , 48.4375   , 9         , 0         , -3        , -3        , 0         , 0.848146  , 0.812745  , 9         , 154.778   , 205.083   
    9.100, 4578      , 99.9999   , 38.4314   , 177.492   , 175.383   , 2048.24   , 2300.27   , 2071.76   , 985.078   , 18        , 47.6563   , 9         , 0         , -3        , -3        , 0         , 0.847169  , 0.799073  , 9.75      , 153.445   , 197.917   
    9.150, 4606.75   , 99.9999   , 38.4314   , 173.883   , 175.406   , 2045.94   , 2242.15   , 2029.14   , 985.078   , 17.31     , 46.875    , 9         , 0         , -3        , -3        , 0         , 0.847169  , 0.795167  , 9.75      , 151       , 195.75    
    9.200, 4637.5    , 99.9999   , 41.1765   , 173.813   , 175.547   , 2030      , 2181.41   , 2011.05   , 985.078   , 17.69     , 47.2656   , 9         , 0         , -3        , -3        , 0         , 0.845949  , 0.798341  , 9.75      , 153.75    , 194.861   
    9.250, 4662.5    , 99.9999   , 41.1765   , 169.945   , 176.977   , 2045.47   , 2125.9    , 1968.01   , 985.078   , 17.67     , 47.2656   , 12        , 0         , -3        , -3        , 0         , 0.845949  , 0.798341  , 9.75      , 136.306   , 192.667   
    9.300, 4686.75   , 99.9999   , 43.5294   , 168.352   , 176.227   , 2035.63   , 2086.29   , 1949.06   , 985.078   , 18.41     , 48.0469   , 12        , 0         , -3        , -3        , 0         , 0.844972  , 0.795167  , 9.75      , 144.306   , 196.25    
    9.350, 4718.25   , 99.9999   , 45.0981   , 167.602   , 177.047   , 2043.13   , 2041.37   , 1939.49   , 985.078   , 18.61     , 48.4375   , 9         , 0         , -3        , -3        , 0         , 0.844972  , 0.800782  , 9.75      , 151.056   , 197.056   
    9.400, 4735.5    , 99.9999   , 47.451    , 166.383   , 177.023   , 2041.17   , 2009.69   , 1924.38   , 985.078   , 19.19     , 49.2188   , 10.5      , 0         , -3        , -3        , 0         , 0.843995  , 0.816408  , 9.75      , 149.333   , 198.556   
    9.450, 4774.75   , 99.9999   , 64.3137   , 162.281   , 177.07    , 2040.35   , 1935.7    , 1878.2    , 985.078   , 20.94     , 50.7813   , 8.25      , 0         , -3        , -3        , 0         , 0.843995  , 0.833009  , 9.75      , 146.528   , 202.917   
    9.500, 4786      , 99.9999   , 77.6471   , 158.766   , 177.75    , 2045.7    , 1938.36   , 1837.62   , 985.078   , 53.57     , 69.5313   , 10.5      , 0         , -3        , -3        , 0         , 0.843019  , 0.870851  , 9.75      , 141.611   , 214.5     
    9.550, 4821.5    , 99.9999   , 85.4902   , 160.453   , 177.797   , 2045.16   , 1975.35   , 1855.16   , 985.078   , 67.33     , 73.8281   , 9         , 0         , -3        , -3        , 0         , 0.843019  , 0.887941  , 9.75      , 148.167   , 215.306   
    9.600, 4844      , 99.9999   , 91.7647   , 161.789   , 177.891   , 2044.22   , 1962.15   , 1868.16   , 985.078   , 64.36     , 73.0469   , 10.5      , 0         , -3        , -3        , 0         , 0.842042  , 0.897706  , 9.75      , 148.25    , 222.056   
    9.650, 4870.75   , 99.9999   , 95.2942   , 165.75    , 177.961   , 2044.65   , 1977.97   , 1910.98   , 985.078   , 57.955    , 71.0938   , 10.5      , 0         , -3        , -3        , 0         , 0.842042  , 0.891115  , 9.75      , 152.722   , 233.778   
    9.700, 4883.5    , 99.9999   , 96.8628   , 170.109   , 178.594   , 2049.38   , 2054.61   , 1956.88   , 985.078   , 63.61     , 72.6563   , 12.75     , 0         , -3        , -3        , 0         , 0.841066  , 0.880128  , 9.75      , 176.556   , 244.945   
    9.750, 4922.75   , 99.9999   , 97.2549   , 172.57    , 178.734   , 2048.63   , 2118.01   , 1981.41   , 985.078   , 62.905    , 72.6563   , 9.75      , 0         , -3        , -3        , 0         , 0.841066  , 0.894533  , 9.75      , 162.972   , 250.056   
    9.800, 4941.5    , 99.9999   , 97.6471   , 179.25    , 178.828   , 2048.55   , 2173.48   , 2053.36   , 985.078   , 60.61     , 71.875    , 12        , 0         , -3        , -3        , 0         , 0.840089  , 0.901124  , 9.75      , 158.195   , 259.445   
    9.850, 4980      , 99.9999   , 97.2549   , 187.477   , 178.898   , 2046.84   , 2247.42   , 2140.43   , 985.078   , 57.955    , 71.0938   , 9.75      , 0         , -3        , -3        , 0         , 0.840089  , 0.909914  , 9.75      , 179.222   , 269.584   
    9.900, 4990      , 99.9999   , 98.0392   , 190.922   , 178.992   , 2047.58   , 2376.88   , 2177.7    , 985.078   , 54.295    , 69.5313   , 9.75      , 0         , -3        , -3        , 0         , 0.839113  , 0.911134  , 9.75      , 189.5     , 276.695   
    9.950, 5041      , 99.9999   , 97.2549   , 194.695   , 178.594   , 2037.19   , 2416.48   , 2211.99   , 985.078   , 51.015    , 68.3594   , 7.5       , 0         , -3        , -5.25     , -3        , 0.839113  , 0.90674   , 9.75      , 181.861   , 280.5     
   10.000, 5057.25   , 99.9999   , 47.8432   , 202.898   , 179.789   , 2045.82   , 2540.66   , 2296.09   , 985.078   , 45.255    , 65.625    , 8.25      , 0         , -3        , -5.25     , -3        , 0.83838   , 0.922121  , 9.75      , 199.195   , 273.639   
   10.050, 5091.5    , 99.9999   , 41.1765   , 197.508   , 179.602   , 2042.46   , 2543.55   , 2236.21   , 985.078   , 40.375    , 63.2813   , 8.25      , 0         , -3        , -5.25     , -3        , 0.83838   , 0.913331  , 9.75      , 185.028   , 270.084   
