
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: 8E0909518AK_368072_NEF_STG_1_Tunedv7.ecu

ECU identified with following data:
HWNumber    = 0261208230       (requested was 0261208230)
SWNumber    = 1037368072       (requested was 1037368072)
PartNumber  = 8E0909518AK      (requested was 8E0909518AK)
SWVersion   = 0003             (requested was 0003)
EngineId    = 1.8L R4/5VT      (requested was 1.8L R4/5VT)
VAGHWNumber = 8E0909018A
ModelId     = G

Log packet size: 40 bytes
Logging with:    20 samples/second
Used speed is:   56000 baud
Used mode is:    HM0
Log started at:  04.02.2026 18:38:20.657

TimeStamp, fr_w      , fra_w     , lamsbg_w  , ldtvm     , msdk_w    , mshfm_w   , nmot_w    , plsol_w   , ps_w      , pus_w     , pvdkds_w  , rkat_w    , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm     , ti_b1     , vfil_w    , wdkba     , wped_w    , zwout     
   76.550, 0.792573  , 0.99997   , 0.992189  , 0         , 9.86112   , 9.52779   , 1414      , 989.727   , 479.844   , 989.727   , 990.039   , 0         , 36.0234   , 106.523   , 106.594   , 37.1484   , 455       , 2.708     , 29.5859   , 6.66667   , 16.5469   , 26.25     
   76.600, 0.792573  , 0.99997   , 0.992189  , 0         , 9.86112   , 9.50001   , 1415.75   , 989.727   , 478.438   , 989.727   , 987.383   , 0         , 35.9063   , 106.594   , 106.711   , 37.0781   , 455       , 2.712     , 29.6406   , 6.66667   , 16.5469   , 26.25     
   76.650, 0.792573  , 0.99997   , 0.992189  , 0         , 9.83334   , 9.47223   , 1414.5    , 989.727   , 476.563   , 989.727   , 990.039   , 0         , 35.7422   , 106.711   , 106.758   , 37.1484   , 455       , 2.7       , 29.6719   , 6.66667   , 16.5469   , 26.25     
   76.700, 0.792573  , 0.99997   , 0.992189  , 0         , 9.83334   , 9.66667   , 1416.75   , 989.727   , 476.992   , 989.727   , 987.383   , 0         , 35.7891   , 106.734   , 106.711   , 37.0781   , 455       , 2.712     , 29.7031   , 6.66667   , 16.5469   , 26.25     
   76.750, 0.792573  , 0.99997   , 0.992189  , 0         , 9.94445   , 9.86112   , 1415.75   , 989.727   , 476.602   , 989.727   , 987.383   , 0         , 35.7422   , 106.711   , 106.758   , 37.1719   , 455       , 2.716     , 29.7266   , 6.66667   , 16.5469   , 26.25     
   76.800, 0.792573  , 0.99997   , 0.992189  , 0         , 10.0556   , 10.6389   , 1418.75   , 989.727   , 484.023   , 989.727   , 987.383   , 0         , 36.3516   , 106.734   , 106.758   , 36.9844   , 455       , 2.876     , 29.75     , 6.66667   , 16.5469   , 26.25     
   76.850, 0.792573  , 0.99997   , 0.992189  , 0         , 9.91667   , 9.75001   , 1420.5    , 989.727   , 488.75    , 989.727   , 987.383   , 0         , 36.75     , 106.734   , 106.875   , 36.9609   , 455       , 2.756     , 29.7734   , 6.66667   , 16.5469   , 26.25     
   76.900, 0.792573  , 0.99997   , 0.992189  , 0         , 10        , 9.97223   , 1420.75   , 989.727   , 486.836   , 989.727   , 990.039   , 0         , 36.5859   , 106.875   , 106.945   , 36.9844   , 455       , 2.744     , 29.8125   , 6.66667   , 16.5469   , 26.25     
   76.950, 0.791413  , 0.99997   , 0.992189  , 0         , 10        , 10.0833   , 1423.5    , 989.727   , 487.344   , 989.727   , 990.039   , 0         , 36.6328   , 106.922   , 106.945   , 36.1875   , 455       , 2.76      , 29.8359   , 6.66667   , 16.1867   , 26.25     
   77.000, 0.791413  , 0.99997   , 0.992189  , 0         , 9.94445   , 10.0278   , 1425.5    , 989.727   , 486.875   , 989.727   , 987.383   , 0         , 36.5859   , 106.922   , 106.969   , 36.2109   , 455       , 2.776     , 29.8594   , 6.66667   , 16.1867   , 26.25     
   77.050, 0.791413  , 0.99997   , 0.992189  , 0         , 9.97223   , 9.36112   , 1431.75   , 989.727   , 483.555   , 989.727   , 987.383   , 0         , 36.3281   , 106.969   , 107.133   , 35.9063   , 455       , 2.712     , 29.8906   , 6.66667   , 16.1867   , 26.25     
   77.100, 0.791413  , 0.99997   , 0.992189  , 0         , 9.77779   , 9.86112   , 1434      , 989.727   , 482.305   , 989.727   , 987.383   , 0         , 36.1172   , 106.828   , 107.367   , 35.8359   , 455       , 2.724     , 29.9531   , 6.27451   , 16.1867   , 26.25     
   77.150, 0.791413  , 0.99997   , 0.992189  , 0         , 9.72223   , 9.91667   , 1433.5    , 989.727   , 482.695   , 989.727   , 987.383   , 0         , 36.1641   , 107.344   , 107.461   , 35.1797   , 455       , 2.728     , 29.9922   , 6.27451   , 15.8266   , 26.25     
   77.200, 0.791413  , 0.99997   , 0.992189  , 0         , 9.80556   , 9.58334   , 1436      , 989.727   , 480.234   , 989.727   , 990.039   , 0         , 35.9531   , 107.438   , 107.438   , 33.9375   , 455       , 2.7       , 30.0391   , 6.66667   , 15.1079   , 26.25     
   77.250, 0.791413  , 0.99997   , 0.992189  , 0         , 9.47223   , 9.75001   , 1444.5    , 989.727   , 480.313   , 989.727   , 987.383   , 0         , 35.9531   , 107.438   , 107.531   , 33.1875   , 455       , 2.712     , 30.0703   , 6.27451   , 14.7478   , 26.25     
   77.300, 0.791413  , 0.99997   , 0.992189  , 0         , 9.1389    , 9.41667   , 1444.25   , 989.727   , 476.875   , 989.727   , 987.383   , 0         , 35.6719   , 107.531   , 107.859   , 30.5391   , 455       , 2.688     , 30.1328   , 5.88235   , 13.3089   , 26.25     
   77.350, 0.791413  , 0.99997   , 0.992189  , 0         , 8.69445   , 8.66667   , 1443      , 989.727   , 469.648   , 989.727   , 990.039   , 0         , 35.0859   , 107.836   , 107.859   , 28.0781   , 455       , 2.624     , 30.1719   , 5.4902    , 11.87     , 26.25     
   77.400, 0.791413  , 0.99997   , 0.992189  , 0         , 7.47223   , 7.36112   , 1442.75   , 989.727   , 447.227   , 989.727   , 990.039   , 0         , 33.2344   , 107.836   , 107.953   , 27.9141   , 455       , 2.496     , 30.2188   , 4.70588   , 11.1498   , 20.25     
   77.450, 0.791413  , 0.99997   , 0.992189  , 0         , 7.47223   , 7.75001   , 1443.75   , 989.727   , 432.07    , 989.727   , 990.039   , 0         , 31.9922   , 107.93    , 107.789   , 27.4688   , 455       , 2.444     , 30.2422   , 4.70588   , 9.71235   , 21.75     
   77.500, 0.791413  , 0.99997   , 0.992189  , 0         , 7.58334   , 7.63889   , 1445.5    , 989.727   , 419.375   , 989.727   , 990.039   , 0         , 30.9609   , 107.766   , 107.859   , 26.5078   , 450       , 2.388     , 30.2813   , 5.09804   , 8.45196   , 16.5      
   77.550, 0.791413  , 0.99997   , 0.992189  , 0         , 7.44445   , 6.88889   , 1444.25   , 989.766   , 405.508   , 989.766   , 990.039   , 0         , 29.8125   , 107.836   , 107.906   , 25.5938   , 450       , 2.3       , 30.3125   , 4.70588   , 8.45196   , 15        
   77.600, 0.791413  , 0.99997   , 0.992189  , 0         , 7.19445   , 7.11112   , 1441.75   , 989.766   , 396.406   , 989.766   , 990.039   , 0         , 29.0625   , 107.883   , 107.859   , 24.7031   , 450       , 2.28      , 30.3594   , 4.70588   , 7.37315   , 15        
   77.650, 0.791413  , 0.99997   , 0.992189  , 0         , 6.77778   , 6.36112   , 1440.5    , 989.766   , 378.711   , 989.766   , 990.039   , 0         , 27.6328   , 107.836   , 107.719   , 23.9766   , 450       , 2.192     , 30.3828   , 4.31373   , 6.65445   , 13.5      
   77.700, 0.791413  , 0.99997   , 0.992189  , 0         , 6.58334   , 6.61112   , 1445.5    , 989.766   , 369.219   , 989.766   , 990.039   , 0         , 26.8359   , 107.719   , 107.719   , 23.3438   , 450       , 2.172     , 30.3984   , 4.31373   , 3.7766    , 15        
   77.750, 0.791413  , 0.99997   , 0.992189  , 0         , 6.41667   , 7.00001   , 1443.5    , 989.766   , 362.227   , 989.766   , 990.039   , 0         , 26.2734   , 107.719   , 107.883   , 22.7109   , 450       , 2.172     , 30.4219   , 4.31373   , 3.05638   , 14.25     
   77.800, 0.993592  , 0.99997   , 0.992189  , 0         , 6.36112   , 6.11112   , 1442.25   , 989.766   , 354.648   , 989.766   , 990.039   , 0         , 25.6406   , 107.859   , 107.836   , 22.0547   , 450       , 2.368     , 30.4453   , 3.92157   , 2.69779   , 13.5      
   77.850, 0.976166  , 0.99997   , 0.992189  , 0         , 6.30556   , 6.33334   , 1438.25   , 989.766   , 348.086   , 989.766   , 990.039   , 0         , 25.1016   , 107.813   , 107.789   , 21.7031   , 450       , 2.332     , 30.4609   , 3.92157   , 2.69779   , 14.25     
   77.900, 0.966645  , 0.99997   , 0.992189  , 0         , 5.94445   , 5.94445   , 1432.25   , 989.766   , 336.914   , 989.766   , 990.039   , 0         , 24.1875   , 107.766   , 107.578   , 21.3047   , 450       , 2.256     , 30.4688   , 3.92157   , 2.69779   , 14.25     
   77.950, 0.953675  , 0.99997   , 0.992189  , 0         , 5.88889   , 5.83334   , 1439      , 989.766   , 329.414   , 989.766   , 990.039   , 0         , 23.5781   , 107.555   , 107.391   , 20.9766   , 450       , 2.212     , 30.4688   , 3.92157   , 2.69779   , 15.75     
   78.000, 0.937318  , 0.99997   , 0.992189  , 0         , 5.72223   , 5.47223   , 1448.5    , 989.766   , 316.914   , 989.766   , 990.039   , 0         , 22.5469   , 107.414   , 107.836   , 20.625    , 450       , 2.132     , 30.4688   , 3.52941   , 2.69779   , 17.25     
   78.050, 0.916474  , 0.99997   , 0.992189  , 0         , 5.66667   , 5.44445   , 1445.5    , 989.766   , 308.984   , 989.766   , 990.039   , 0         , 21.8906   , 107.836   , 108.023   , 20.25     , 450       , 2.092     , 30.4688   , 3.52941   , 1.97757   , 19.5      
   78.100, 0.894471  , 0.99997   , 0.992189  , 0         , 5.55556   , 5.55556   , 1439.5    , 989.766   , 304.297   , 989.766   , 990.039   , 0         , 21.5156   , 108       , 107.906   , 19.7813   , 450       , 2.056     , 30.4453   , 3.52941   , 1.61745   , 19.5      
   78.150, 0.874024  , 0.99997   , 0.992189  , 0         , 5.36112   , 4.91667   , 1447.75   , 989.766   , 295.547   , 989.766   , 990.039   , 0         , 20.7891   , 107.883   , 107.789   , 19.2891   , 450       , 1.988     , 30.4297   , 3.52941   , 1.61745   , 18.75     
   78.200, 0.850953  , 0.99997   , 0.992189  , 0         , 5.30556   , 5.16667   , 1451.75   , 989.766   , 291.055   , 989.766   , 987.383   , 0         , 20.4141   , 107.789   , 108       , 18.7969   , 450       , 1.968     , 30.4219   , 3.13726   , 1.25887   , 18.75     
   78.250, 0.831116  , 0.99997   , 0.992189  , 0         , 5.13889   , 5.36112   , 1441.25   , 989.766   , 286.68    , 989.766   , 987.383   , 0         , 20.0625   , 108       , 108.188   , 18.0703   , 450       , 1.952     , 30.4141   , 3.13726   , 0         , 18        
   78.300, 0.811097  , 0.99997   , 0.992189  , 0         , 5.05556   , 5.44445   , 1431.25   , 989.766   , 285.938   , 989.766   , 990.039   , 0         , 20.0156   , 108.141   , 107.742   , 21.8203   , 450       , 1.948     , 30.3984   , 3.13726   , 0         , 31.5      
   78.350, 1         , 0.99997   , 0.992189  , 0         , 5.72223   , 6         , 1439.25   , 989.766   , 294.063   , 989.766   , 987.383   , 0         , 20.6719   , 107.695   , 107.344   , 21.4219   , 450       , 2.212     , 30.375    , 3.52941   , 0         , 11.25     
   78.400, 0.96106   , 0.99997   , 0.992189  , 0         , 5.77778   , 7.16667   , 1439.5    , 989.766   , 306.797   , 989.766   , 987.383   , 0         , 21.7266   , 107.367   , 107.672   , 20.8594   , 450       , 2.308     , 30.3438   , 3.52941   , 0         , 8.25      
   78.450, 0.946809  , 0.99997   , 0.992189  , 0         , 5.86112   , 6.33334   , 1432      , 989.766   , 315.078   , 989.766   , 987.383   , 0         , 22.4063   , 107.672   , 107.672   , 20.4141   , 450       , 2.264     , 30.3203   , 3.52941   , 0         , 5.25      
   78.500, 0.93454   , 0.99997   , 0.992189  , 0         , 5.63889   , 5.75      , 1413.25   , 989.766   , 311.602   , 989.766   , 990.039   , 0         , 22.125    , 107.602   , 107.109   , 20.0625   , 450       , 2.196     , 30.2969   , 3.52941   , 0         , 4.5       
   78.550, 0.915131  , 0.99997   , 0.992189  , 0         , 5.36112   , 5.88889   , 1445      , 989.766   , 310.742   , 989.766   , 987.383   , 0         , 22.0547   , 107.063   , 106.664   , 19.6641   , 450       , 2.2       , 30.2656   , 3.13726   , 0         , -3.75     
   78.600, 0.890168  , 0.99997   , 0.992189  , 0         , 5.41667   , 5.77778   , 1426      , 989.766   , 310.156   , 989.766   , 987.383   , 0         , 22.0078   , 106.758   , 107.883   , 19.4063   , 450       , 2.18      , 30.2031   , 3.13726   , 0         , 3.75      
   78.650, 0.978333  , 0.99997   , 0.992189  , 0         , 5.33334   , 5.77778   , 1421.25   , 989.766   , 305.43    , 989.766   , 987.383   , 0         , 21.6094   , 107.766   , 106.922   , 19.1719   , 450       , 2.248     , 30.1875   , 3.13726   , 0         , 3.75      
   78.700, 0.954346  , 0.99997   , 0.992189  , 0         , 5.11112   , 5.33334   , 1433.25   , 989.766   , 303.711   , 989.766   , 990.039   , 0         , 21.4688   , 106.922   , 106.969   , 18.9375   , 450       , 2.184     , 30.1328   , 3.13726   , 0         , 3         
   78.750, 0.942231  , 0.99997   , 0.992189  , 0         , 5.16667   , 5.47223   , 1405      , 989.805   , 303.008   , 989.805   , 987.383   , 0         , 21.4219   , 106.992   , 107.438   , 18.7969   , 450       , 2.192     , 30.1094   , 3.13726   , 0         , 12.75     
   78.800, 0.927399  , 0.99997   , 0.992189  , 0         , 5.11112   , 5.88889   , 1417.75   , 989.805   , 302.383   , 989.805   , 987.383   , 0         , 21.375    , 107.32    , 106.336   , 18.6797   , 450       , 2.2       , 30.0547   , 2.7451    , 0         , 3         
   78.850, 1         , 0.99997   , 0.992189  , 0         , 4.88889   , 5.25      , 1434      , 989.805   , 298.477   , 989.805   , 990.039   , 0         , 21.0469   , 106.383   , 106.828   , 18.6797   , 450       , 2.16      , 30.0078   , 2.7451    , 0         , -3        
   78.900, 0.964905  , 0.99997   , 0.992189  , 0         , 4.86111   , 4.86111   , 1395.5    , 989.805   , 289.414   , 989.805   , 990.039   , 0         , 20.2969   , 106.805   , 106.805   , 18.4219   , 450       , 2.16      , 29.9766   , 2.7451    , 0         , 13.5      
   78.950, 1         , 0.99997   , 0.992189  , 0         , 4.88889   , 4.30556   , 1427.25   , 989.805   , 280.508   , 989.805   , 987.383   , 0         , 19.5703   , 106.734   , 105.984   , 18.3047   , 450       , 2.16      , 29.9375   , 2.7451    , 0         , -3        
   79.000, 1         , 0.99997   , 0.992189  , 0         , 4.83334   , 4.19445   , 1400.75   , 989.805   , 271.328   , 989.805   , 987.383   , 0         , 18.8203   , 106.078   , 107.203   , 18.2813   , 450       , 2.16      , 29.8672   , 2.7451    , 0         , 16.5      
   79.050, 1         , 0.99997   , 0.992189  , 0         , 4.80556   , 4.41667   , 1410.25   , 989.805   , 265.859   , 989.805   , 987.383   , 0         , 18.375    , 107.039   , 105.68    , 17.1328   , 450       , 2.164     , 29.8281   , 2.7451    , 0         , -3        
   79.100, 1         , 0.99997   , 0.992189  , 0         , 4.77778   , 5.22223   , 1403      , 989.805   , 265       , 989.805   , 987.383   , 0         , 18.3047   , 105.773   , 106.547   , 16.3359   , 450       , 2.164     , 29.7422   , 2.7451    , 0         , -2.25     
   79.150, 1         , 0.99997   , 0.992189  , 0         , 4.11111   , 4.83334   , 1386.5    , 989.805   , 266.523   , 989.805   , 990.039   , 0         , 18.4219   , 106.477   , 106.266   , 17.1797   , 450       , 2.16      , 29.7109   , 1.96079   , 0         , 0         
   79.200, 1         , 0.99997   , 0.992189  , 0         , 4.13889   , 4.36111   , 1405      , 989.805   , 263.047   , 989.805   , 987.383   , 0         , 18.1406   , 106.242   , 105.914   , 16.7344   , 450       , 2.16      , 29.6406   , 1.96079   , 0         , -2.25     
   79.250, 1         , 0.99997   , 0.992189  , 0         , 4.22223   , 4.22223   , 1388      , 989.805   , 259.141   , 989.805   , 987.383   , 0         , 17.8359   , 105.938   , 106.336   , 16.5938   , 450       , 2.168     , 29.5938   , 1.96079   , 0         , 0         
   79.300, 1         , 0.99997   , 0.992189  , 0         , 4.22223   , 4.75      , 1382      , 989.805   , 259.961   , 989.805   , 987.383   , 0         , 17.9063   , 106.242   , 105.68    , 17.25     , 450       , 2.168     , 29.5234   , 1.96079   , 0         , 1.5       
   79.350, 1         , 0.99997   , 0.992189  , 0         , 4.30556   , 4.22223   , 1384      , 989.805   , 254.336   , 989.805   , 987.383   , 0         , 17.4375   , 105.656   , 105.539   , 16.8516   , 450       , 2.16      , 29.4766   , 1.96079   , 0         , 1.5       
   79.400, 1         , 0.99997   , 0.992189  , 0         , 4.5       , 4.47223   , 1377.75   , 989.805   , 253.32    , 989.805   , 987.383   , 0         , 17.3672   , 105.539   , 105.539   , 16.875    , 450       , 2.16      , 29.4063   , 2.35294   , 0         , 1.5       
   79.450, 1         , 0.99997   , 0.992189  , 0         , 4.5       , 4.5       , 1375      , 989.805   , 250.859   , 989.805   , 987.383   , 0         , 17.1563   , 105.516   , 105.305   , 17.3438   , 450       , 2.16      , 29.3516   , 2.35294   , 0         , 3         
   79.500, 1         , 0.99997   , 0.992189  , 0         , 4.5       , 4.80556   , 1371.75   , 989.805   , 252.656   , 989.805   , 987.383   , 0         , 17.2969   , 105.281   , 105.281   , 17.3203   , 450       , 2.16      , 29.2578   , 2.35294   , 0         , 3         
   79.550, 1         , 0.99997   , 0.992189  , 0         , 4.5       , 4.08334   , 1368      , 989.805   , 250.43    , 989.805   , 987.383   , 0         , 17.1328   , 105.258   , 104.93    , 17.4844   , 450       , 2.16      , 29.1875   , 2.35294   , 0         , 3         
   79.600, 1         , 0.99997   , 0.992189  , 0         , 4.44445   , 4.52778   , 1376      , 989.805   , 249.102   , 989.805   , 990.039   , 0         , 17.0156   , 104.93    , 104.906   , 17.4141   , 450       , 2.16      , 29.0938   , 2.35294   , 0         , 1.5       
   79.650, 1         , 0.99997   , 0.992189  , 0         , 4.5       , 5.27778   , 1365.5    , 989.805   , 254.805   , 989.805   , 987.383   , 0         , 17.4844   , 104.93    , 105.234   , 17.4141   , 450       , 2.168     , 29.0391   , 2.35294   , 0         , 3         
   79.700, 1         , 0.99997   , 0.992189  , 0         , 4.47223   , 4.63889   , 1363.25   , 989.805   , 256.953   , 989.805   , 987.383   , 0         , 17.6719   , 105.164   , 104.695   , 17.5313   , 450       , 2.168     , 28.9531   , 2.35294   , 0         , 1.5       
   79.750, 1         , 0.99997   , 0.992189  , 0         , 4.52778   , 4.05556   , 1358.25   , 989.805   , 253.477   , 989.805   , 987.383   , 0         , 17.3906   , 104.695   , 104.742   , 17.0859   , 450       , 2.168     , 28.8906   , 2.35294   , 0         , 2.25      
   79.800, 1         , 0.99997   , 0.992189  , 0         , 4.47223   , 4.66667   , 1348.5    , 989.805   , 254.453   , 989.805   , 987.383   , 0         , 17.4609   , 104.695   , 104.531   , 17.6484   , 450       , 2.168     , 28.7969   , 2.35294   , 0         , 3         
   79.850, 1         , 0.99997   , 0.992189  , 0         , 4.52778   , 4.36111   , 1354.25   , 989.805   , 254.219   , 989.805   , 987.383   , 0         , 17.4375   , 104.484   , 104.156   , 17.6016   , 450       , 2.168     , 28.7422   , 2.35294   , 0         , 2.25      
   79.900, 1         , 0.99997   , 0.992189  , 0         , 4.47223   , 4.72223   , 1351.25   , 989.805   , 258.984   , 989.805   , 987.383   , 0         , 17.8359   , 104.156   , 104.297   , 17.6484   , 450       , 2.168     , 28.6563   , 2.35294   , 0         , 1.5       
   79.950, 1         , 0.99997   , 0.992189  , 0         , 4.41667   , 4.61111   , 1340.75   , 989.805   , 257.813   , 989.805   , 987.383   , 0         , 17.7422   , 104.273   , 104.273   , 17.7422   , 450       , 2.164     , 28.5938   , 2.35294   , 0         , 3         
   80.000, 1         , 0.99997   , 0.992189  , 0         , 4.41667   , 4.30556   , 1340      , 989.805   , 256.445   , 989.805   , 987.383   , 0         , 17.625    , 104.227   , 103.875   , 17.8828   , 450       , 2.164     , 28.5      , 2.35294   , 0         , 3         
   80.050, 1         , 0.99997   , 0.992189  , 0         , 4.47223   , 4.47223   , 1340.5    , 989.805   , 255.547   , 989.805   , 987.383   , 0         , 17.5547   , 103.852   , 103.828   , 17.8125   , 450       , 2.16      , 28.4297   , 2.35294   , 0         , 3         
   80.100, 1         , 0.99997   , 0.992189  , 0         , 4.41667   , 4.08334   , 1325      , 989.805   , 250.703   , 989.805   , 987.383   , 0         , 17.1797   , 103.805   , 103.594   , 17.6719   , 450       , 2.16      , 28.3438   , 2.35294   , 0         , 4.5       
   80.150, 1         , 0.99997   , 0.992189  , 0         , 4.44445   , 4.61111   , 1327.5    , 989.844   , 252.813   , 989.844   , 987.383   , 0         , 17.3438   , 103.547   , 103.266   , 17.9063   , 450       , 2.164     , 28.2813   , 2.35294   , 0         , 4.5       
   80.200, 1         , 0.99997   , 0.992189  , 0         , 4.41667   , 4.5       , 1327.75   , 989.844   , 254.023   , 989.844   , 987.383   , 0         , 17.4375   , 103.266   , 103.359   , 17.6016   , 450       , 2.164     , 28.1875   , 2.35294   , 0         , 3         
   80.250, 1         , 0.99997   , 0.992189  , 0         , 4.41667   , 3.94445   , 1313      , 989.844   , 250.82    , 989.844   , 987.383   , 0         , 17.1797   , 103.336   , 103.359   , 17.9531   , 450       , 2.168     , 28.125    , 2.35294   , 0         , 4.5       
   80.300, 1         , 0.99997   , 0.992189  , 0         , 4.44445   , 4.13889   , 1318      , 989.844   , 248.984   , 989.844   , 987.383   , 0         , 16.8984   , 102.516   , 102.797   , 18        , 450       , 2.168     , 28.0234   , 2.35294   , 0         , 5.25      
   80.350, 1         , 0.99997   , 0.992189  , 0         , 4.36111   , 4.22223   , 1319      , 989.844   , 246.719   , 989.844   , 987.383   , 0         , 16.7109   , 102.844   , 103.336   , 17.7891   , 450       , 2.168     , 27.9609   , 2.35294   , 0         , 5.25      
   80.400, 1         , 0.99997   , 0.992189  , 0         , 4.36111   , 4.19445   , 1303      , 989.844   , 246.914   , 989.844   , 987.383   , 0         , 16.7344   , 103.289   , 103.031   , 17.9766   , 450       , 2.168     , 27.8906   , 2.35294   , 0         , 6.75      
   80.450, 1         , 0.99997   , 0.992189  , 0         , 4.33334   , 3.97223   , 1321      , 989.844   , 245.313   , 989.844   , 987.383   , 0         , 16.6172   , 102.961   , 102.422   , 18.0938   , 450       , 2.164     , 27.8359   , 2.35294   , 0         , -3.75     
   80.500, 1         , 0.99997   , 0.992189  , 0         , 4.33334   , 4.5       , 1307.5    , 989.844   , 246.797   , 989.844   , 987.383   , 0         , 16.7344   , 102.492   , 103.102   , 17.3203   , 450       , 2.164     , 27.7422   , 2.35294   , 0         , 6         
   80.550, 1         , 0.99997   , 0.992189  , 0         , 4.33334   , 4.11111   , 1288.25   , 989.844   , 246.836   , 989.844   , 987.383   , 0         , 16.7344   , 103.008   , 102.586   , 18.6797   , 450       , 2.164     , 27.6875   , 2.35294   , 0         , 7.5       
   80.600, 1         , 0.99997   , 0.992189  , 0         , 4.30556   , 4.80556   , 1307.75   , 989.844   , 252.539   , 989.844   , 987.383   , 0         , 17.2031   , 102.539   , 102.07    , 16.0313   , 450       , 2.164     , 27.5938   , 2.35294   , 0         , -0.75     
   80.650, 1         , 0.99997   , 0.992189  , 0         , 3.38889   , 4.02778   , 1272.5    , 989.844   , 256.094   , 989.844   , 987.383   , 0         , 17.4844   , 102.117   , 102.656   , 15.0469   , 450       , 2.164     , 27.5391   , 1.56863   , 0         , 3         
   80.700, 1         , 0.99997   , 0.992189  , 0         , 3.33334   , 3.38889   , 1206      , 989.844   , 247.93    , 989.844   , 990.039   , 0         , 16.8281   , 102.516   , 101.227   , 18.8438   , 450       , 2.164     , 27.4453   , 1.17647   , 0         , 14.25     
   80.750, 1         , 0.99997   , 0.992189  , 0         , 4.38889   , 3.75      , 1129.5    , 989.844   , 248.125   , 989.844   , 987.383   , 0         , 16.8984   , 101.039   , 98.6719   , 19.875    , 450       , 2.164     , 27.3594   , 2.35294   , 0         , 25.5      
   80.800, 1         , 0.99997   , 0.992189  , 0         , 4.47223   , 4         , 1083.75   , 989.844   , 251.367   , 989.844   , 987.383   , 0         , 16.875    , 99.1641   , 95.7188   , 24.0469   , 450       , 2.164     , 27.2656   , 2.7451    , 0         , 25.5      
   80.850, 0.995911  , 0.99997   , 0.992189  , 0         , 5.77778   , 5.77778   , 1019.25   , 989.844   , 274.727   , 989.844   , 987.383   , 0         , 18.5859   , 95.6484   , 93.9609   , 29.1094   , 450       , 2.38      , 27.1953   , 3.92157   , 0         , 24.75     
   80.900, 0.984559  , 0.99997   , 0.992189  , 0         , 6.61112   , 6.86112   , 997.75    , 989.844   , 316.445   , 989.844   , 984.727   , 0         , 21.75     , 94.1016   , 91.4766   , 30        , 450       , 2.98      , 27.1016   , 3.92157   , 0         , 27        
   80.950, 0.980988  , 0.99997   , 0.992189  , 0         , 6.52778   , 6.94445   , 989.5     , 989.844   , 335.664   , 989.844   , 987.383   , 0         , 23.2266   , 91.2656   , 90.75     , 29.9531   , 450       , 3.116     , 27.0391   , 3.92157   , 0         , 26.25     
   81.000, 0.978547  , 0.99997   , 0.992189  , 0         , 6.55556   , 6.47223   , 974.5     , 989.844   , 364.922   , 989.844   , 984.727   , 0         , 25.5703   , 90.7031   , 90.75     , 29.6016   , 450       , 3.124     , 26.9297   , 3.92157   , 0         , 25.5      
   81.050, 0.970124  , 0.99997   , 0.992189  , 0         , 6.16667   , 6.13889   , 975.5     , 989.844   , 383.555   , 989.844   , 987.383   , 0         , 27.0703   , 90.7031   , 90.75     , 29.1328   , 450       , 3.024     , 26.8594   , 3.92157   , 0         , 24.75     
   81.100, 0.956513  , 0.99997   , 0.992189  , 0         , 6         , 5.88889   , 978.5     , 989.844   , 389.922   , 989.844   , 984.727   , 0         , 27.5859   , 90.6797   , 90.75     , 28.0078   , 450       , 2.976     , 26.7422   , 3.52941   , 0         , 12.75     
   81.150, 0.938966  , 0.99997   , 0.992189  , 0         , 5.22223   , 5.25      , 978       , 989.844   , 392.383   , 989.844   , 987.383   , 0         , 27.8203   , 90.7266   , 90.75     , 26.7891   , 450       , 2.776     , 26.6641   , 3.13726   , 0         , 6.75      
   81.200, 0.916566  , 0.99997   , 0.992189  , 0         , 5.11112   , 5.30556   , 977.25    , 989.844   , 393.008   , 989.844   , 987.383   , 0         , 27.8672   , 90.75     , 90.75     , 26.7422   , 450       , 2.748     , 26.5391   , 2.7451    , 0         , 6         
   81.250, 0.897523  , 0.99997   , 0.992189  , 0         , 4.88889   , 4.47223   , 973.75    , 989.844   , 385.625   , 989.844   , 987.383   , 0         , 27.2344   , 90.75     , 90.75     , 26.7188   , 450       , 2.548     , 26.4375   , 2.7451    , 0         , 5.25      
   81.300, 0.883149  , 0.99997   , 0.992189  , 0         , 4.88889   , 4.77778   , 970.25    , 989.844   , 381.719   , 989.844   , 987.383   , 0         , 26.9063   , 90.7266   , 90.75     , 26.6484   , 450       , 2.524     , 26.2656   , 2.7451    , 0         , 4.5       
   81.350, 0.861695  , 0.99997   , 0.992189  , 0         , 4.88889   , 5.27778   , 970.75    , 989.844   , 383.711   , 989.844   , 987.383   , 0         , 27.0703   , 90.75     , 90.75     , 26.4141   , 450       , 2.588     , 26.1406   , 2.7451    , 0         , 4.5       
   81.400, 0.84369   , 0.99997   , 0.992189  , 0         , 4.86111   , 5         , 955.25    , 989.844   , 386.641   , 989.844   , 984.727   , 0         , 27.2813   , 90.75     , 90.75     , 26.2969   , 450       , 2.54      , 25.9453   , 2.7451    , 0         , 3.75      
