
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: 8E0909518AK_368072_NEF_STG_1_Tunedv7.ecu

ECU identified with following data:
HWNumber    = 0261208230       (requested was 0261208230)
SWNumber    = 1037368072       (requested was 1037368072)
PartNumber  = 8E0909518AK      (requested was 8E0909518AK)
SWVersion   = 0003             (requested was 0003)
EngineId    = 1.8L R4/5VT      (requested was 1.8L R4/5VT)
VAGHWNumber = 8E0909018A
ModelId     = G

Log packet size: 34 bytes
Logging with:    20 samples/second
Used speed is:   56000 baud
Used mode is:    HM0
Log started at:  14.02.2026 13:15:46.423

TimeStamp, nmot_w    , wped_w    , wdkba     , rl_w      , rlsol_w   , plsol_w   , pvdkds_w  , ps_w      , pus_w     , ldtvr_w   , ldtvm     , zwout     , dwkrz_0   , dwkrz_2   , dwkrz_3   , dwkrz_1   , lamsbg_w  , lamsoni_w , tans      , msdk_w    , mshfm_w   
    9.000, 2452.25   , 99.9999   , 30.9804   , 84.8438   , 92.5547   , 1302.54   , 1140.59   , 1140.2    , 985.078   , 39.125    , 42.9688   , 19.5      , 0         , 0         , 0         , 0         , 0.899171  , 0.892335  , 14.25     , 40.1667   , 40.4167   
    9.050, 2457      , 99.9999   , 31.3726   , 85.3125   , 92.7656   , 1304.34   , 1145.9    , 1145.74   , 985.078   , 43.2      , 45.7031   , 19.5      , 0         , 0         , 0         , 0         , 0.898195  , 0.894533  , 14.25     , 40.3889   , 41.25     
    9.100, 2468.5    , 99.9999   , 31.7647   , 85.125    , 93.7031   , 1314.61   , 1151.17   , 1143.2    , 985.078   , 44.76     , 46.875    , 18.75     , 0         , 0         , 0         , 0         , 0.898195  , 0.897706  , 14.25     , 40.3889   , 40.3611   
    9.150, 2478.5    , 99.9999   , 32.1569   , 85.5703   , 94.3594   , 1321.99   , 1151.17   , 1148.28   , 985.078   , 43.85     , 46.4844   , 18.75     , 0         , 0         , 0         , 0         , 0.896974  , 0.89673   , 14.25     , 40.5556   , 41.1111   
    9.200, 2491.25   , 99.9999   , 33.3333   , 85.9688   , 94.0781   , 1317.19   , 1153.79   , 1152.7    , 985.078   , 44.205    , 46.875    , 18        , 0         , 0         , 0         , 0         , 0.896974  , 0.900148  , 14.25     , 41.5278   , 41.3889   
    9.250, 2503.75   , 99.9999   , 35.2941   , 86.2969   , 94.8984   , 1327.38   , 1159.1    , 1156.91   , 985.078   , 40.515    , 44.5313   , 18        , 0         , 0         , 0         , 0         , 0.895753  , 0.909914  , 14.25     , 41.7778   , 42.1667   
    9.300, 2513.25   , 99.9999   , 35.2941   , 87.3516   , 94.9453   , 1327.46   , 1161.72   , 1169.92   , 985.078   , 40.725    , 45.3125   , 18.75     , 0         , 0         , 0         , 0         , 0.895753  , 0.909914  , 14.25     , 41.8056   , 43.0556   
    9.350, 2522.25   , 99.9999   , 35.6863   , 87.5625   , 95.4844   , 1332.73   , 1164.38   , 1171.99   , 985.078   , 41.01     , 45.7031   , 18        , 0         , 0         , 0         , 0         , 0.894777  , 0.913331  , 14.25     , 42.0834   , 43        
    9.400, 2539.75   , 99.9999   , 36.0784   , 88.1484   , 95.9531   , 1335.98   , 1169.65   , 1177.5    , 985.078   , 36.11     , 43.75     , 18.75     , 0         , 0         , 0         , 0         , 0.894777  , 0.908937  , 14.25     , 43.2778   , 42.5      
    9.450, 2547.75   , 99.9999   , 37.2549   , 89.4141   , 96.1641   , 1335.66   , 1169.65   , 1190.63   , 985.078   , 37.025    , 44.9219   , 18        , 0         , 0         , 0         , 0         , 0.893556  , 0.897706  , 14.25     , 43.5834   , 43.6667   
    9.500, 2556.25   , 99.9999   , 37.6471   , 90.1406   , 96.9609   , 1339.41   , 1174.92   , 1194.57   , 985.078   , 37.305    , 45.7031   , 17.25     , 0         , 0         , 0         , 0         , 0.893556  , 0.892335  , 14.25     , 43.6667   , 42.9167   
    9.550, 2572      , 99.9999   , 38.4314   , 90.7266   , 98.1563   , 1348.13   , 1174.92   , 1198.75   , 985.078   , 37.305    , 46.4844   , 18        , 0         , 0         , 0         , 0         , 0.892579  , 0.888917  , 14.25     , 44.6945   , 45.1667   
    9.600, 2583      , 99.9999   , 40        , 91.4531   , 98.2969   , 1349.26   , 1182.85   , 1205.43   , 985.078   , 35.58     , 46.0938   , 18        , 0         , 0         , 0         , 0         , 0.892579  , 0.88672   , 14.25     , 44.8334   , 46.9167   
    9.650, 2596.5    , 99.9999   , 40.7843   , 91.9922   , 98.8594   , 1350.59   , 1185.51   , 1209.8    , 985.078   , 37.285    , 47.6563   , 17.25     , 0         , 0         , 0         , 0         , 0.891603  , 0.890138  , 13.5      , 44.9445   , 47.5834   
    9.700, 2601.75   , 99.9999   , 41.5686   , 92.4375   , 99.2109   , 1351.29   , 1188.16   , 1212.23   , 985.078   , 40.275    , 50.3906   , 18        , 0         , 0         , 0         , 0         , 0.891603  , 0.892335  , 13.5      , 45.3334   , 46.9445   
    9.750, 2615.5    , 99.9999   , 42.7451   , 93.0469   , 99.5391   , 1354.41   , 1193.44   , 1217.54   , 985.078   , 33.5      , 46.4844   , 17.25     , 0         , 0         , 0         , 0         , 0.890626  , 0.900148  , 13.5      , 46.4723   , 47        
    9.800, 2624.5    , 99.9999   , 43.5294   , 93.4453   , 100.008   , 1353.91   , 1198.71   , 1218.83   , 985.078   , 39.505    , 51.5625   , 16.5      , 0         , 0         , 0         , 0         , 0.890626  , 0.890138  , 13.5      , 46.5278   , 46.75     
    9.850, 2635.5    , 99.9999   , 44.7059   , 93.7031   , 100.688   , 1358.16   , 1203.98   , 1219.96   , 985.078   , 35.695    , 49.6094   , 17.25     , 0         , 0         , 0         , 0         , 0.88965   , 0.888917  , 13.5      , 46.8611   , 47.3334   
    9.900, 2656      , 99.9999   , 45.4902   , 94.9922   , 101.156   , 1359.26   , 1209.3    , 1231.84   , 985.078   , 37.705    , 51.9531   , 14.25     , 0         , 0         , 0         , 0         , 0.88965   , 0.89673   , 13.5      , 47.9723   , 50.1667   
    9.950, 2665      , 99.9999   , 46.6667   , 95.3438   , 101.648   , 1361.72   , 1211.91   , 1233.4    , 985.078   , 38.06     , 52.7344   , 14.25     , 0         , 0         , 0         , 0         , 0.888673  , 0.895509  , 13.5      , 48.3334   , 48.2778   
   10.000, 2678.5    , 99.9999   , 47.451    , 95.5313   , 102.211   , 1366.09   , 1219.84   , 1232.3    , 985.078   , 38.2      , 53.9063   , 15        , 0         , 0         , 0         , 0         , 0.888673  , 0.89673   , 13.5      , 48.6389   , 49.6945   
   10.050, 2684.25   , 99.9999   , 47.8432   , 96        , 102.258   , 1360.12   , 1222.5    , 1235.04   , 985.078   , 38.34     , 54.6875   , 17.25     , 0         , 0         , 0         , 0         , 0.887453  , 0.900148  , 13.5      , 49.6667   , 49.1112   
   10.100, 2702.25   , 99.9999   , 49.4118   , 96.8438   , 102.844   , 1363.28   , 1227.77   , 1239.96   , 985.078   , 36.05     , 53.9063   , 17.25     , 0         , 0         , 0         , 0         , 0.887453  , 0.897706  , 13.5      , 49.8334   , 50.5      
   10.150, 2709.5    , 99.9999   , 49.4118   , 97.5      , 103.5     , 1366.95   , 1233.05   , 1245.27   , 985.078   , 37.96     , 55.8594   , 17.25     , 0         , 0         , 0         , 0         , 0.886476  , 0.893312  , 13.5      , 50.0278   , 51.9445   
   10.200, 2718.25   , 99.9999   , 50.1961   , 98.1094   , 104.297   , 1372.38   , 1230.43   , 1250.78   , 985.078   , 38.03     , 56.6406   , 17.25     , 0         , 0         , 0         , 0         , 0.886476  , 0.898927  , 13.5      , 50.3334   , 52.2223   
   10.250, 2736      , 99.9999   , 51.3726   , 97.8516   , 104.906   , 1376.13   , 1246.25   , 1245.74   , 985.078   , 36.445    , 56.25     , 16.5      , 0         , 0         , 0         , 0         , 0.885499  , 0.893312  , 13.5      , 51.6667   , 51.1945   
   10.300, 2754      , 99.9999   , 52.9412   , 98.1328   , 105.375   , 1377.54   , 1243.63   , 1246.17   , 985.078   , 38.24     , 58.2031   , 15.75     , 0         , 0         , 0         , 0         , 0.885499  , 0.89673   , 13.5      , 51.8334   , 51.6112   
   10.350, 2763.75   , 99.9999   , 54.1177   , 98.2969   , 105.961   , 1380.47   , 1251.56   , 1246.25   , 985.078   , 38.52     , 58.9844   , 16.5      , 0         , 0         , 0         , 0         , 0.884279  , 0.902345  , 13.5      , 51.8889   , 52.25     
   10.400, 2779.25   , 99.9999   , 55.6863   , 98.7891   , 106.547   , 1383.24   , 1256.84   , 1249.65   , 985.078   , 38.66     , 59.375    , 17.25     , 0         , 0         , 0         , 0         , 0.884279  , 0.905519  , 13.5      , 53        , 52.6667   
   10.450, 2790.75   , 99.9999   , 57.6471   , 99.8203   , 107.156   , 1386.21   , 1256.84   , 1260.16   , 985.078   , 38.87     , 59.7656   , 16.5      , 0         , 0         , 0         , 0         , 0.883302  , 0.908937  , 13.5      , 53.4445   , 54.1112   
   10.500, 2802.25   , 99.9999   , 59.2157   , 100.406   , 107.836   , 1390.12   , 1264.77   , 1265.94   , 985.078   , 36.585    , 58.2031   , 17.25     , 0         , 0         , 0         , 0         , 0.883302  , 0.905519  , 13.5      , 53.4167   , 54.9723   
   10.550, 2810      , 99.9999   , 60.7843   , 100.758   , 108.328   , 1391.37   , 1272.7    , 1266.64   , 985.078   , 38.39     , 59.7656   , 16.5      , 0         , 0         , 0         , 0         , 0.882326  , 0.902345  , 13.5      , 54.4723   , 54.8334   
   10.600, 2821.25   , 99.9999   , 64.3137   , 100.547   , 108.82    , 1394.14   , 1275.31   , 1263.09   , 985.078   , 38.74     , 59.7656   , 16.5      , 0         , 0         , 0         , 0         , 0.882326  , 0.903322  , 13.5      , 54.9723   , 53.8334   
   10.650, 2833      , 99.9999   , 65.4902   , 100.781   , 109.594   , 1398.59   , 1277.97   , 1264.8    , 985.078   , 38.81     , 60.1563   , 16.5      , 0         , 0         , 0         , 0         , 0.881349  , 0.905519  , 13.5      , 55.1945   , 55.0278   
   10.700, 2853      , 99.9999   , 67.451    , 101.297   , 109.828   , 1398.52   , 1283.24   , 1268.32   , 985.078   , 36.57     , 58.9844   , 16.5      , 0         , 0         , 0         , 0         , 0.881349  , 0.904542  , 13.5      , 56.0556   , 55.8056   
   10.750, 2864      , 99.9999   , 69.4118   , 102.422   , 110.484   , 1401.56   , 1283.24   , 1279.38   , 985.078   , 38.54     , 60.5469   , 16.5      , 0         , 0         , 0         , 0         , 0.880617  , 0.912111  , 13.5      , 56.2778   , 57.6945   
   10.800, 2874.25   , 99.9999   , 71.3726   , 102.539   , 111.164   , 1403.83   , 1288.52   , 1276.88   , 985.078   , 38.59     , 60.5469   , 16.5      , 0         , 0         , 0         , 0         , 0.880617  , 0.903322  , 13.5      , 56.4723   , 56.8612   
   10.850, 2896      , 99.9999   , 72.9412   , 102.563   , 112.125   , 1408.44   , 1299.1    , 1274.84   , 985.078   , 38.85     , 60.9375   , 17.25     , 0         , 0         , 0         , 0         , 0.87964   , 0.901124  , 12.75     , 57.2778   , 55.8056   
   10.900, 2904.25   , 99.9999   , 75.6863   , 103.008   , 112.289   , 1408.01   , 1301.72   , 1277.73   , 985.078   , 41.155    , 62.1094   , 17.25     , 0         , 0         , 0         , 0         , 0.87964   , 0.898927  , 12.75     , 57.6112   , 57.5      
   10.950, 2918.25   , 99.9999   , 77.2549   , 103.102   , 112.992   , 1411.45   , 1299.1    , 1277.54   , 985.078   , 37.165    , 60.1563   , 17.25     , 0         , 0         , 0         , 0         , 0.878663  , 0.898927  , 12.75     , 57.5834   , 58.3889   
   11.000, 2934.75   , 99.9999   , 79.6079   , 103.898   , 113.766   , 1415      , 1312.3    , 1285      , 985.078   , 38.135    , 60.9375   , 16.5      , 0         , 0         , 0         , 0         , 0.878663  , 0.907716  , 12.75     , 58.6112   , 60.3889   
   11.050, 2946.25   , 99.9999   , 81.1765   , 104.461   , 114.984   , 1420.74   , 1312.3    , 1289.02   , 985.078   , 35.97     , 60.1563   , 16.5      , 0         , 0         , 0         , 0         , 0.877931  , 0.902345  , 12.75     , 59.0834   , 59.1667   
   11.100, 2959.25   , 99.9999   , 83.9216   , 104.227   , 115.148   , 1421.05   , 1317.58   , 1285.12   , 985.078   , 43.14     , 63.6719   , 16.5      , 0         , 0         , 0         , 0         , 0.877931  , 0.898927  , 12.75     , 59.3334   , 59.4723   
   11.150, 2970.75   , 99.9999   , 87.8432   , 105.281   , 115.875   , 1424.8    , 1309.65   , 1296.45   , 985.078   , 39.98     , 62.5      , 16.5      , 0         , 0         , 0         , 0         , 0.876954  , 0.894533  , 12.75     , 60.2778   , 62        
   11.200, 2989.75   , 99.9999   , 90.5883   , 105.07    , 116.414   , 1426.91   , 1314.96   , 1291.8    , 985.078   , 37.17     , 61.3281   , 16.5      , 0         , 0         , 0         , 0         , 0.876954  , 0.895509  , 12.75     , 60.6945   , 60.1945   
   11.250, 3000.75   , 99.9999   , 93.3334   , 105.305   , 116.906   , 1428.87   , 1322.85   , 1292.7    , 985.078   , 36.89     , 61.3281   , 16.5      , 0         , 0         , 0         , 0         , 0.876222  , 0.901124  , 12.75     , 60.6389   , 61.2778   
   11.300, 3022.25   , 99.9999   , 94.902    , 105.984   , 117.656   , 1432.34   , 1320.23   , 1295.9    , 985.078   , 38.555    , 62.1094   , 17.25     , 0         , 0         , 0         , 0         , 0.876222  , 0.900148  , 12.75     , 61.7778   , 61.25     
   11.350, 3025      , 99.9999   , 96.8628   , 106.734   , 118.688   , 1444.45   , 1320.23   , 1304.77   , 985.078   , 43.815    , 64.4531   , 17.25     , 0         , 0         , 0         , 0         , 0.875245  , 0.89673   , 12.75     , 61.5278   , 62.1667   
   11.400, 3043.75   , 99.9999   , 98.0392   , 106.57    , 119.133   , 1449.8    , 1336.09   , 1303.05   , 985.078   , 40.365    , 63.2813   , 17.25     , 0         , 0         , 0         , 0         , 0.875245  , 0.890138  , 12.75     , 61.8334   , 62.25     
   11.450, 3052.75   , 99.9999   , 98.8236   , 106.805   , 119.813   , 1458.05   , 1328.16   , 1306.09   , 985.078   , 38.9      , 62.5      , 17.25     , 0         , 0         , 0         , 0         , 0.874513  , 0.885744  , 12.75     , 62.9723   , 65.0001   
   11.500, 3072      , 99.9999   , 99.2157   , 106.266   , 120.867   , 1470.47   , 1336.09   , 1299.84   , 985.078   , 45.495    , 65.625    , 17.25     , 0         , 0         , 0         , 0         , 0.874513  , 0.881349  , 12.75     , 63.1945   , 61.75     
   11.550, 3081.75   , 99.9999   , 99.2157   , 107.016   , 122.109   , 1485.16   , 1336.09   , 1308.83   , 985.078   , 45.37     , 65.625    , 17.25     , 0         , 0         , 0         , 0         , 0.873536  , 0.888917  , 12.75     , 63.9167   , 63.5278   
   11.600, 3100      , 99.9999   , 100       , 107.109   , 122.367   , 1488.52   , 1338.71   , 1310.2    , 985.078   , 46.38     , 66.0156   , 16.5      , 0         , 0         , 0         , 0         , 0.873536  , 0.884523  , 12.75     , 64.3056   , 64.1945   
   11.650, 3117.75   , 99.9999   , 99.6079   , 107.039   , 123.328   , 1500.16   , 1349.3    , 1310.08   , 985.078   , 45.495    , 66.0156   , 16.5      , 0         , 0         , 0         , 0         , 0.87256   , 0.879152  , 12.75     , 63.8889   , 64.5001   
   11.700, 3129      , 99.9999   , 99.6079   , 107.836   , 123.656   , 1504.22   , 1346.64   , 1319.53   , 985.078   , 45.825    , 66.4063   , 16.5      , 0         , 0         , 0         , 0         , 0.87256   , 0.891115  , 12.75     , 65.3612   , 65.4723   
   11.750, 3140      , 99.9999   , 99.6079   , 108.516   , 124.406   , 1513.28   , 1349.3    , 1327.89   , 985.078   , 46.79     , 66.7969   , 16.5      , 0         , 0         , 0         , 0         , 0.871828  , 0.893312  , 12.75     , 65.3612   , 66.3612   
   11.800, 3158.75   , 99.9999   , 99.6079   , 108.773   , 124.969   , 1520.12   , 1354.57   , 1331.29   , 985.078   , 49.69     , 68.3594   , 15.75     , 0         , 0         , 0         , 0         , 0.871828  , 0.881349  , 12.75     , 65.5001   , 66.2778   
   11.850, 3171.75   , 99.9999   , 100       , 108.844   , 126.234   , 1535.31   , 1362.5    , 1332.42   , 985.078   , 51.015    , 68.75     , 16.5      , 0         , 0         , 0         , 0         , 0.870851  , 0.879152  , 12.75     , 66.7501   , 66.7501   
   11.900, 3186.5    , 99.9999   , 100       , 108.867   , 125.93    , 1532.07   , 1362.5    , 1333.16   , 985.078   , 50.165    , 68.75     , 16.5      , 0         , 0         , 0         , 0         , 0.870851  , 0.880128  , 12.75     , 67.2501   , 66.5834   
   11.950, 3199.5    , 99.9999   , 100       , 109.219   , 126.867   , 1543.36   , 1370.43   , 1337.38   , 985.078   , 52.715    , 69.9219   , 16.5      , 0         , 0         , 0         , 0         , 0.870119  , 0.878175  , 12.75     , 67.1389   , 66.0556   
   12.000, 3217      , 99.9999   , 100       , 108.961   , 127.266   , 1548.48   , 1375.7    , 1335.04   , 985.078   , 48.57     , 68.3594   , 16.5      , 0         , 0         , 0         , 0         , 0.870119  , 0.874513  , 12.75     , 68.9167   , 66.6667   
   12.050, 3235.5    , 99.9999   , 100       , 109.688   , 128.648   , 1564.84   , 1378.36   , 1343.91   , 985.078   , 51.51     , 69.5313   , 16.5      , 0         , 0         , 0         , 0         , 0.869142  , 0.87256   , 12.75     , 68.4167   , 68.8334   
   12.100, 3242.5    , 99.9999   , 100       , 110.695   , 129.188   , 1571.45   , 1380.98   , 1355.9    , 985.078   , 56.98     , 71.875    , 15.75     , 0         , 0         , 0         , 0         , 0.869142  , 0.885744  , 12.75     , 69.4723   , 69.2223   
   12.150, 3261      , 99.9999   , 100       , 111.164   , 129.891   , 1580.16   , 1383.63   , 1361.91   , 985.078   , 54.255    , 70.7031   , 15.75     , 0         , 0         , 0         , 0         , 0.86841   , 0.880128  , 12.75     , 69.9167   , 69.2501   
   12.200, 3278.5    , 99.9999   , 100       , 111.422   , 129.797   , 1579.88   , 1391.56   , 1365.74   , 985.078   , 57.3      , 71.875    , 16.5      , 0         , 0         , 0         , 0         , 0.86841   , 0.871583  , 12.75     , 69.9445   , 70.6389   
   12.250, 3297.75   , 99.9999   , 100       , 111.703   , 130.031   , 1583.28   , 1391.56   , 1369.57   , 985.078   , 53.365    , 70.3125   , 16.5      , 0         , 0         , 0         , 0         , 0.867433  , 0.864259  , 12        , 71.2501   , 70.6389   
   12.300, 3307.5    , 99.9999   , 100       , 111.961   , 130.805   , 1589.02   , 1394.18   , 1369.88   , 985.078   , 55.6      , 70.7031   , 16.5      , 0         , 0         , 0         , 0         , 0.867433  , 0.869874  , 12        , 71.8334   , 71.0556   
   12.350, 3324.75   , 99.9999   , 100       , 112.805   , 131.742   , 1600.47   , 1412.7    , 1380.31   , 985.078   , 53.435    , 69.9219   , 16.5      , 0         , 0         , 0         , 0         , 0.866701  , 0.865236  , 12        , 71.7501   , 75.1112   
   12.400, 3337.25   , 99.9999   , 100       , 113.719   , 132.703   , 1612.5    , 1410.04   , 1391.64   , 985.078   , 58.47     , 71.0938   , 15.75     , 0         , 0         , 0         , 0         , 0.866701  , 0.871583  , 12        , 73.3612   , 72.7501   
   12.450, 3355.25   , 99.9999   , 100       , 114.844   , 133.031   , 1617.38   , 1423.24   , 1405.86   , 985.078   , 60.43     , 71.875    , 15.75     , 0         , 0         , 0         , 0         , 0.865968  , 0.864259  , 12        , 73.9723   , 76.6667   
   12.500, 3373.75   , 99.9999   , 100       , 116.508   , 134.344   , 1633.98   , 1423.24   , 1426.17   , 985.078   , 58.72     , 71.0938   , 15        , 0         , 0         , 0         , 0         , 0.865968  , 0.85962   , 12        , 75.3889   , 77.2778   
   12.550, 3387.75   , 99.9999   , 100       , 116.508   , 134.695   , 1639.38   , 1436.45   , 1427.42   , 985.078   , 56.62     , 69.9219   , 15        , 0         , 0         , 0         , 0         , 0.865236  , 0.856935  , 12        , 75.8612   , 76.3889   
   12.600, 3400.75   , 99.9999   , 99.6079   , 117.867   , 135.141   , 1645.43   , 1449.65   , 1444.26   , 985.078   , 60.19     , 71.0938   , 14.25     , 0         , 0         , 0         , 0         , 0.865236  , 0.855226  , 12        , 76.2223   , 78.3612   
   12.650, 3419      , 99.9999   , 100       , 119.742   , 136.289   , 1660.27   , 1460.23   , 1467.38   , 985.078   , 65.665    , 73.0469   , 14.25     , 0         , 0         , 0         , 0         , 0.864503  , 0.855226  , 12        , 77.639    , 81.889    
   12.700, 3426.5    , 99.9999   , 100       , 119.719   , 136.758   , 1667.07   , 1460.23   , 1468.2    , 985.078   , 60.185    , 70.7031   , 14.25     , 0         , 0         , 0         , 0         , 0.864503  , 0.854249  , 12        , 79.0278   , 78.7778   
   12.750, 3449.75   , 99.9999   , 100       , 121.055   , 138.328   , 1687.3    , 1476.09   , 1485.66   , 985.078   , 62.695    , 71.4844   , 13.5      , 0         , 0         , 0         , 0         , 0.863771  , 0.846925  , 12        , 79.2778   , 80.9167   
   12.800, 3463.75   , 99.9999   , 100       , 124.008   , 138.539   , 1687.03   , 1489.3    , 1517.81   , 985.078   , 65.81     , 72.2656   , 13.5      , 0         , 0         , 0         , 0         , 0.863771  , 0.843995  , 12        , 81.3612   , 87.6945   
   12.850, 3472      , 99.9999   , 100       , 125.461   , 139.523   , 1700.7    , 1497.23   , 1536.72   , 985.078   , 62.265    , 70.7031   , 13.5      , 0         , 0         , 0         , 0         , 0.862794  , 0.846925  , 12        , 82.5278   , 88.2778   
   12.900, 3495.5    , 99.9999   , 100       , 127.031   , 139.945   , 1709.3    , 1499.84   , 1558.4    , 985.078   , 66.68     , 72.2656   , 12.75     , 0         , 0         , 0         , 0         , 0.862794  , 0.842286  , 12        , 84.8056   , 90.4723   
   12.950, 3507.75   , 99.9999   , 100       , 129.867   , 140.461   , 1717.89   , 1515.7    , 1594.1    , 985.078   , 60.43     , 69.5313   , 12.75     , 0         , 0         , 0         , 0         , 0.862062  , 0.843263  , 12        , 84.4723   , 92.9723   
   13.000, 3531      , 99.9999   , 100       , 131.766   , 141.234   , 1730.86   , 1526.29   , 1619.84   , 985.078   , 67.38     , 72.2656   , 12.75     , 0         , 0         , 0         , 0         , 0.862062  , 0.829347  , 12        , 86.889    , 91.0556   
   13.050, 3548.5    , 99.9999   , 100       , 132.703   , 141.82    , 1740.16   , 1539.49   , 1633.2    , 985.078   , 65.595    , 71.4844   , 12        , 0         , 0         , 0         , 0         , 0.861085  , 0.82837   , 12        , 88.889    , 89.7223   
   13.100, 3567      , 99.9999   , 100       , 134.484   , 142.969   , 1754.96   , 1573.83   , 1655.55   , 985.078   , 66.175    , 71.875    , 11.25     , 0         , 0         , 0         , 0         , 0.861085  , 0.832033  , 12        , 90.2223   , 95.7501   
   13.150, 3579.75   , 99.9999   , 100       , 137.742   , 144.797   , 1777.93   , 1565.9    , 1695.16   , 985.078   , 69.075    , 73.0469   , 10.5      , 0         , 0         , 0         , 0         , 0.860353  , 0.84131   , 12        , 92.4445   , 96.7779   
   13.200, 3588      , 99.9999   , 100       , 140.906   , 148.5     , 1817.85   , 1584.38   , 1728.98   , 985.078   , 70.64     , 73.8281   , 9.75      , 0         , 0         , 0         , 0         , 0.860353  , 0.843263  , 12        , 93.8612   , 101.833   
   13.250, 3613      , 99.9999   , 100       , 144.984   , 149.93    , 1835.78   , 1602.89   , 1777.81   , 985.078   , 69.63     , 73.0469   , 9.75      , 0         , 0         , 0         , 0         , 0.85962   , 0.833009  , 12        , 97.4445   , 104.889   
   13.300, 3637      , 99.9999   , 100       , 147.82    , 150.563   , 1844.06   , 1624.02   , 1811.95   , 985.078   , 73.445    , 75.3906   , 8.25      , 0         , 0         , 0         , 0         , 0.85962   , 0.836671  , 12        , 99.1667   , 107.75    
   13.350, 3650.5    , 99.9999   , 100       , 150.961   , 151.57    , 1855.82   , 1631.95   , 1848.91   , 985.078   , 69.64     , 73.0469   , 9.75      , 0         , 0         , 0         , 0         , 0.858888  , 0.829347  , 12        , 102.5     , 107.056   
   13.400, 3671      , 99.9999   , 100       , 154.922   , 152.742   , 1869.57   , 1653.09   , 1895.16   , 985.078   , 72.065    , 74.6094   , 9.75      , 0         , 0         , 0         , 0         , 0.858888  , 0.8313    , 12        , 104       , 115.972   
   13.450, 3677.75   , 99.9999   , 100       , 158.555   , 153.914   , 1883.16   , 1666.29   , 1937.58   , 985.078   , 72.57     , 75        , 9.75      , 0         , 0         , 0         , 0         , 0.857911  , 0.832033  , 12        , 106.5     , 117.306   
   13.500, 3703.5    , 99.9999   , 100       , 162.234   , 153.469   , 1873.28   , 1690.04   , 1975.98   , 985.078   , 70.685    , 73.4375   , 10.5      , 0         , 0         , 0         , 0         , 0.857911  , 0.829347  , 12        , 109.972   , 118.278   
   13.550, 3723      , 99.9999   , 100       , 166.711   , 154.711   , 1887.34   , 1700.63   , 2027.7    , 985.078   , 65.77     , 71.4844   , 10.5      , 0         , 0         , 0         , 0         , 0.856935  , 0.82007   , 12        , 112.139   , 126.056   
   13.600, 3735.75   , 99.9999   , 100       , 169.102   , 155.438   , 1895.16   , 1734.96   , 2054.53   , 985.078   , 71.585    , 74.2188   , 10.5      , 0         , 0         , 0         , 0         , 0.856935  , 0.822999  , 12        , 116.945   , 127.195   
   13.650, 3757.75   , 99.9999   , 100       , 172.875   , 156.445   , 1906.91   , 1742.89   , 2098.67   , 985.078   , 64.66     , 71.0938   , 10.5      , 0         , 0         , 0         , 0         , 0.855958  , 0.821046  , 12        , 118.028   , 130.806   
   13.700, 3772.5    , 99.9999   , 100       , 176.555   , 157.758   , 1920.74   , 1769.3    , 2139.77   , 985.078   , 71.03     , 73.8281   , 10.5      , 0         , 0         , 0         , 0         , 0.855958  , 0.833986  , 12        , 121.361   , 135.583   
   13.750, 3804.5    , 99.9999   , 100       , 179.461   , 158.836   , 1932.54   , 1808.91   , 2172.77   , 985.078   , 71.535    , 74.2188   , 10.5      , 0         , 0         , 0         , 0         , 0.855226  , 0.823732  , 12        , 121.361   , 136.722   
   13.800, 3818.5    , 99.9999   , 100       , 182.766   , 159.188   , 1936.09   , 1811.56   , 2210.27   , 985.078   , 67.145    , 71.875    , 10.5      , 0         , 0         , 0         , 0         , 0.855226  , 0.822999  , 12        , 122.639   , 139.611   
   13.850, 3843      , 99.9999   , 100       , 187.758   , 161.156   , 1958.24   , 1832.7    , 2267.46   , 985.078   , 69.18     , 72.6563   , 8.25      , 0         , 0         , 0         , 0         , 0.854249  , 0.829347  , 12        , 122.639   , 143       
   13.900, 3864.75   , 99.9999   , 100       , 191.063   , 159.469   , 1937.5    , 1859.1    , 2304.65   , 985.078   , 68.815    , 72.6563   , 9.75      , 0         , 0         , 0         , 0         , 0.854249  , 0.822999  , 12        , 123.945   , 148.917   
   13.950, 3881.25   , 99.9999   , 99.6079   , 195.305   , 160.523   , 1947.97   , 1880.23   , 2351.21   , 985.078   , 56.245    , 68.75     , 10.5      , 0         , 0         , 0         , 0         , 0.853517  , 0.8313    , 12        , 123.945   , 155       
   14.000, 3910.25   , 99.9999   , 100       , 200.531   , 160.734   , 1944.8    , 1901.37   , 2404.69   , 985.078   , 74.265    , 76.1719   , 9.75      , 0         , 0         , 0         , 0         , 0.853517  , 0.837648  , 12        , 125.361   , 157.695   
   14.050, 3932.75   , 99.9999   , 100       , 204.352   , 161.156   , 1948.44   , 1930.43   , 2447.34   , 985.078   , 56.8      , 69.5313   , 9.75      , 0         , 0         , 0         , 0         , 0.852296  , 0.840333  , 12        , 126.667   , 160.528   
   14.100, 3947.75   , 99.9999   , 100       , 208.781   , 161.203   , 1948.09   , 1956.84   , 2497.07   , 985.078   , 60.745    , 70.7031   , 10.5      , 0         , 0         , 0         , 0         , 0.852296  , 0.833986  , 12        , 126.639   , 164.417   
