
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: 8E0909518AK_368072_NEF_STG_1_Tunedv7.ecu

ECU identified with following data:
HWNumber    = 0261208230       (requested was 0261208230)
SWNumber    = 1037368072       (requested was 1037368072)
PartNumber  = 8E0909518AK      (requested was 8E0909518AK)
SWVersion   = 0003             (requested was 0003)
EngineId    = 1.8L R4/5VT      (requested was 1.8L R4/5VT)
VAGHWNumber = 8E0909018A
ModelId     = G

Log packet size: 40 bytes
Logging with:    20 samples/second
Used speed is:   56000 baud
Used mode is:    HM0
Log started at:  06.02.2026 18:03:39.399

TimeStamp, fr_w      , fra_w     , lamsbg_w  , ldtvm     , msdk_w    , mshfm_w   , nmot_w    , plsol_w   , ps_w      , pus_w     , pvdkds_w  , rkat_w    , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm     , ti_b1     , vfil_w    , wdkba     , wped_w    , zwout     
    4.550, 1         , 0.911957  , 0.928957  , 1.17188   , 35.4723   , 36.1111   , 2107.75   , 1558.48   , 1131.45   , 970.234   , 1048.13   , -0.75     , 87.3281   , 121.641   , 121.57    , 121.641   , 570       , 6         , 42.75     , 100       , 99.9999   , 12.75     
    4.600, 0.97815   , 0.911957  , 0.92505   , 1.17188   , 35.5834   , 36.1667   , 2114.75   , 1559.45   , 1133.16   , 970.234   , 1050.78   , -0.75     , 87.4453   , 121.688   , 121.641   , 121.688   , 570       , 5.892     , 42.9531   , 100       , 99.9999   , 12.75     
    4.650, 0.965577  , 0.911957  , 0.92505   , 1.17188   , 35.6945   , 36.0556   , 2119.75   , 1560.43   , 1138.2    , 970.234   , 1056.05   , -0.75     , 87.8672   , 121.781   , 121.688   , 121.781   , 570       , 5.872     , 43.0938   , 100       , 99.9999   , 13.5      
    4.700, 0.953767  , 0.911957  , 0.921632  , 1.17188   , 36.8056   , 36.6667   , 2132.75   , 1556.37   , 1143.01   , 970.234   , 1061.37   , -0.75     , 88.2422   , 121.875   , 121.734   , 121.453   , 570       , 5.836     , 43.2969   , 100       , 99.9999   , 13.5      
    4.750, 0.945588  , 0.911957  , 0.921632  , 1.17188   , 36.75     , 36.4167   , 2140.25   , 1561.68   , 1144.1    , 970.234   , 1066.64   , -0.75     , 88.5703   , 122.25    , 121.828   , 122.203   , 570       , 5.816     , 43.4453   , 100       , 99.9999   , 13.5      
    4.800, 0.937714  , 0.911957  , 0.918703  , 1.17188   , 36.8334   , 36.0556   , 2152.5    , 1557.54   , 1139.57   , 970.234   , 1069.26   , -0.75     , 88.2188   , 122.039   , 121.852   , 121.898   , 570       , 5.724     , 43.6719   , 100       , 99.9999   , 13.5      
    4.850, 0.932618  , 0.911957  , 0.918703  , 1.17188   , 37.5834   , 36.5      , 2166.5    , 1555.04   , 1141.52   , 970.234   , 1074.57   , -0.75     , 88.3828   , 122.086   , 121.922   , 121.711   , 575       , 5.712     , 43.8203   , 100       , 99.9999   , 12.75     
    4.900, 0.928895  , 0.911957  , 0.916017  , 1.17188   , 37.75     , 37.3334   , 2168      , 1555.35   , 1144.96   , 970.234   , 1079.84   , -0.75     , 88.6641   , 122.18    , 121.969   , 121.758   , 575       , 5.72      , 44.0391   , 100       , 99.9999   , 13.5      
    4.950, 0.927399  , 0.911957  , 0.916017  , 1.17188   , 37.7778   , 38        , 2181.75   , 1556.88   , 1151.02   , 970.234   , 1087.77   , -0.75     , 89.1797   , 122.273   , 122.039   , 121.898   , 575       , 5.744     , 44.2031   , 100       , 99.9999   , 14.25     
    5.000, 0.927643  , 0.911957  , 0.914064  , 1.17188   , 37.9723   , 39.1945   , 2193.75   , 1557.62   , 1152.38   , 970.234   , 1095.7    , -0.75     , 89.2969   , 122.367   , 122.109   , 121.969   , 575       , 5.748     , 44.4219   , 100       , 99.9999   , 13.5      
    5.050, 0.930665  , 0.911957  , 0.914064  , 1.17188   , 37.9445   , 37.1945   , 2198      , 1558.24   , 1155.9    , 970.234   , 1093.05   , -0.75     , 89.5781   , 122.461   , 122.156   , 122.063   , 575       , 5.768     , 44.5781   , 100       , 99.9999   , 14.25     
    5.100, 0.935456  , 0.911957  , 0.912111  , 1.17188   , 38.9445   , 37.9445   , 2212.5    , 1559.38   , 1156.17   , 970.234   , 1100.98   , -0.75     , 89.625    , 122.555   , 122.203   , 122.18    , 575       , 5.796     , 44.8125   , 100       , 99.9999   , 13.5      
    5.150, 0.940949  , 0.911957  , 0.912111  , 1.17188   , 38.75     , 40        , 2221      , 1556.05   , 1167.34   , 970.234   , 1103.63   , -0.75     , 90.7969   , 122.953   , 122.273   , 122.25    , 575       , 5.908     , 44.9766   , 100       , 99.9999   , 12.75     
    5.200, 0.945374  , 0.911957  , 0.91089   , 1.17188   , 39.1945   , 39.75     , 2232.75   , 1561.33   , 1170.39   , 970.234   , 1106.25   , -0.75     , 91.0547   , 122.719   , 122.32    , 122.719   , 575       , 5.924     , 45.2031   , 100       , 99.9999   , 13.5      
    5.250, 0.948762  , 0.911957  , 0.91089   , 1.17188   , 39.3334   , 39.8056   , 2238.5    , 1557.23   , 1176.76   , 970.234   , 1114.18   , -0.75     , 91.6172   , 122.813   , 122.414   , 122.438   , 575       , 5.988     , 45.375    , 100       , 99.9999   , 14.25     
    5.300, 0.950379  , 0.911957  , 0.909914  , 1.17188   , 40.3611   , 39.3056   , 2252.75   , 1557.19   , 1180.59   , 970.234   , 1114.18   , -0.75     , 91.9688   , 122.953   , 122.461   , 122.508   , 575       , 6.008     , 45.6172   , 100       , 99.9999   , 14.25     
    5.350, 0.949403  , 0.911957  , 0.909914  , 1.17188   , 40.3334   , 40.8611   , 2263.25   , 1558.75   , 1185.16   , 970.234   , 1114.18   , -0.75     , 92.3672   , 123.023   , 122.555   , 122.672   , 575       , 6.028     , 45.7734   , 100       , 99.9999   , 13.5      
    5.400, 0.947999  , 0.911957  , 0.908693  , 1.17188   , 40.4723   , 41.2778   , 2271.5    , 1558.48   , 1187.85   , 970.234   , 1116.84   , -0.75     , 92.625    , 123.141   , 122.648   , 122.719   , 575       , 6.028     , 46.0391   , 100       , 99.9999   , 14.25     
    5.450, 0.943818  , 0.911957  , 0.908693  , 1.17188   , 40.4723   , 41.8889   , 2281      , 1559.22   , 1194.45   , 970.234   , 1127.38   , -0.75     , 93.2109   , 123.281   , 122.742   , 122.836   , 580       , 6.048     , 46.2031   , 100       , 99.9999   , 14.25     
    5.500, 0.941865  , 0.911957  , 0.907472  , 1.17188   , 41.5556   , 42.75     , 2300.5    , 1565.51   , 1206.72   , 970.234   , 1124.77   , -0.75     , 94.2656   , 123.422   , 122.813   , 123.422   , 580       , 6.136     , 46.4531   , 100       , 99.9999   , 14.25     
    5.550, 0.941498  , 0.911957  , 0.907472  , 1.17188   , 41.8056   , 42.3889   , 2299.75   , 1560.74   , 1210.2    , 970.234   , 1132.66   , -0.75     , 94.6172   , 123.516   , 122.93    , 123.117   , 580       , 6.124     , 46.6328   , 100       , 99.9999   , 14.25     
    5.600, 0.943085  , 0.911957  , 0.906251  , 1.17188   , 41.6389   , 42.9445   , 2315.75   , 1560.47   , 1212.23   , 970.234   , 1135.31   , -0.75     , 94.8516   , 123.68    , 122.953   , 123.188   , 580       , 6.14      , 46.8828   , 100       , 99.9999   , 13.5      
    5.650, 0.944703  , 0.911957  , 0.906251  , 1.17188   , 42.5556   , 43.2778   , 2325      , 1566.25   , 1215.31   , 970.234   , 1137.97   , -0.75     , 95.1563   , 123.727   , 123.117   , 123.727   , 580       , 6.164     , 47.0469   , 99.6079   , 99.9999   , 14.25     
    5.700, 0.947175  , 0.911957  , 0.905031  , 1.17188   , 42.5834   , 44.1111   , 2336      , 1561.48   , 1216.45   , 970.234   , 1143.24   , -0.75     , 95.2969   , 123.938   , 123.164   , 123.422   , 580       , 6.172     , 47.3047   , 100       , 99.9999   , 14.25     
    5.750, 0.947907  , 0.911957  , 0.905031  , 1.17188   , 42.9167   , 43.25     , 2351.25   , 1559.1    , 1216.84   , 970.234   , 1143.24   , -0.75     , 95.625    , 124.359   , 123.281   , 123.633   , 580       , 6.212     , 47.4688   , 100       , 99.9999   , 14.25     
    5.800, 0.949647  , 0.911957  , 0.904054  , 1.17188   , 43.1667   , 43.0556   , 2353.5    , 1563.98   , 1220.39   , 970.234   , 1148.52   , -0.75     , 95.9531   , 124.172   , 123.375   , 124.078   , 580       , 6.228     , 47.7266   , 100       , 99.9999   , 15        
    5.850, 0.950043  , 0.911957  , 0.904054  , 1.17188   , 43.1945   , 44.0556   , 2364.25   , 1560.23   , 1226.45   , 970.234   , 1151.17   , -0.75     , 96.5156   , 124.336   , 123.445   , 123.844   , 580       , 6.264     , 47.9063   , 100       , 99.9999   , 14.25     
    5.900, 0.949586  , 0.911957  , 0.902833  , 1.17188   , 44.2778   , 44.5556   , 2377      , 1561.52   , 1230.55   , 970.234   , 1151.17   , -0.75     , 96.8906   , 124.43    , 123.563   , 124.008   , 580       , 6.276     , 48.1484   , 100       , 99.9999   , 14.25     
    5.950, 0.948945  , 0.911957  , 0.902833  , 1.17188   , 44.3611   , 45        , 2387.25   , 1562.85   , 1235.31   , 970.234   , 1151.17   , -0.75     , 97.2891   , 124.594   , 123.656   , 124.148   , 580       , 6.308     , 48.3203   , 100       , 99.9999   , 14.25     
    6.000, 0.949219  , 0.911957  , 0.901857  , 1.17188   , 44.8611   , 45.0556   , 2398.25   , 1563.98   , 1239.45   , 970.234   , 1159.1    , -0.75     , 97.6875   , 124.711   , 123.727   , 124.289   , 580       , 6.332     , 48.5781   , 100       , 99.9999   , 14.25     
    6.050, 0.94809   , 0.911957  , 0.901857  , 1.17188   , 45.8056   , 45.3056   , 2408      , 1565.12   , 1238.36   , 970.234   , 1161.72   , -0.75     , 97.6172   , 124.828   , 123.844   , 124.406   , 585       , 6.304     , 48.75     , 100       , 99.9999   , 15        
    6.100, 0.948914  , 0.911957  , 0.900636  , 1.17188   , 45.7223   , 46.1667   , 2422      , 1571.48   , 1246.21   , 970.234   , 1164.38   , -0.75     , 98.2734   , 124.969   , 123.938   , 124.969   , 585       , 6.364     , 49.0234   , 100       , 99.9999   , 15        
    6.150, 0.949158  , 0.911957  , 0.900636  , 1.17188   , 45.9167   , 45.6111   , 2432.75   , 1572.7    , 1249.3    , 970.234   , 1164.38   , -0.75     , 98.5547   , 125.109   , 124.055   , 125.109   , 585       , 6.376     , 49.2031   , 100       , 99.9999   , 14.25     
    6.200, 0.949403  , 0.911957  , 0.89966   , 1.17188   , 46.3056   , 45.4445   , 2446.25   , 1574.26   , 1248.87   , 970.234   , 1167.03   , -0.75     , 98.5547   , 125.273   , 124.125   , 125.273   , 585       , 6.372     , 49.4766   , 99.6079   , 99.9999   , 14.25     
    6.250, 0.950837  , 0.911957  , 0.89966   , 1.17188   , 47.4723   , 47        , 2451.75   , 1575.47   , 1254.65   , 970.234   , 1169.65   , -0.75     , 98.2734   , 124.43    , 124.242   , 124.43    , 585       , 6.364     , 49.6719   , 100       , 99.9999   , 14.25     
    6.300, 0.950898  , 0.911957  , 0.898439  , 1.17188   , 47.4723   , 48.4445   , 2469      , 1571.29   , 1266.05   , 970.234   , 1180.23   , -0.75     , 99.2578   , 125.578   , 124.336   , 124.125   , 585       , 6.452     , 49.9375   , 100       , 99.9999   , 15        
    6.350, 0.951966  , 0.911957  , 0.898439  , 1.17188   , 47.8056   , 48.3334   , 2480.5    , 1585.04   , 1270.23   , 970.234   , 1185.51   , -0.75     , 99.6094   , 125.719   , 124.477   , 125.273   , 585       , 6.476     , 50.1172   , 100       , 99.9999   , 15        
    6.400, 0.95395   , 0.911957  , 0.897218  , 1.17188   , 48.8889   , 49.8334   , 2494.5    , 1585.82   , 1283.63   , 970.234   , 1188.16   , -0.75     , 100.734   , 125.93    , 124.523   , 125.391   , 585       , 6.572     , 50.4141   , 100       , 99.9999   , 15.75     
    6.450, 0.956086  , 0.911957  , 0.897218  , 1.17188   , 48.9445   , 50.5556   , 2507      , 1593.44   , 1295.86   , 970.234   , 1188.16   , -0.75     , 101.742   , 126.023   , 124.711   , 126.023   , 585       , 6.68      , 50.5938   , 100       , 99.9999   , 14.25     
    6.500, 0.956971  , 0.911957  , 0.896242  , 1.17188   , 49.0834   , 50.0556   , 2512.25   , 1595.82   , 1299.69   , 970.234   , 1193.44   , -0.75     , 102.094   , 126.258   , 124.781   , 126.258   , 585       , 6.676     , 50.8984   , 100       , 99.9999   , 14.25     
    6.550, 0.95691   , 0.911957  , 0.896242  , 1.17188   , 49.2778   , 50.1667   , 2524.75   , 1595.08   , 1297.54   , 970.234   , 1196.05   , -0.75     , 102.188   , 126.75    , 124.945   , 126.563   , 585       , 6.676     , 51.0859   , 100       , 99.9999   , 15        
    6.600, 0.956147  , 0.911957  , 0.895021  , 1.17188   , 50.3612   , 51        , 2528      , 1595.59   , 1302.03   , 970.234   , 1201.37   , -0.75     , 102.703   , 126.773   , 125.086   , 126.773   , 585       , 6.716     , 51.3516   , 100       , 99.9999   , 14.25     
    6.650, 0.953706  , 0.911957  , 0.895021  , 1.17188   , 50.4167   , 49        , 2533.75   , 1595.9    , 1293.59   , 970.234   , 1203.98   , -0.75     , 102.047   , 126.844   , 125.086   , 126.844   , 590       , 6.64      , 51.5391   , 100       , 99.9999   , 14.25     
    6.700, 0.952332  , 0.911957  , 0.894044  , 1.17188   , 50.3612   , 51.4723   , 2550.75   , 1596.05   , 1297.73   , 970.234   , 1209.3    , -0.75     , 102.516   , 127.008   , 125.203   , 127.008   , 590       , 6.664     , 51.7734   , 100       , 99.9999   , 12.75     
    6.750, 0.952485  , 0.911957  , 0.894044  , 1.17188   , 50.3334   , 51.6389   , 2564.75   , 1596.29   , 1299.38   , 970.234   , 1214.57   , -0.75     , 102.844   , 127.289   , 125.414   , 127.289   , 590       , 6.676     , 51.9375   , 100       , 99.9999   , 12        
    6.800, 0.952576  , 0.911957  , 0.892824  , 1.17188   , 51.6667   , 51.5278   , 2603      , 1596.56   , 1304.41   , 970.234   , 1217.19   , -0.75     , 103.5     , 127.594   , 125.648   , 127.594   , 590       , 6.72      , 52.2266   , 100       , 99.9999   , 9         
    6.850, 0.954499  , 0.911957  , 0.892824  , 1.17188   , 52        , 51.5834   , 2594      , 1596.13   , 1308.55   , 970.234   , 1219.84   , -0.75     , 104.18    , 128.086   , 126.047   , 127.992   , 590       , 6.788     , 52.4141   , 100       , 99.9999   , 14.25     
    6.900, 0.955842  , 0.911957  , 0.891847  , 1.17188   , 52.9167   , 53.4723   , 2621.25   , 1597.15   , 1309.22   , 970.234   , 1230.43   , -0.75     , 104.203   , 128.039   , 125.977   , 128.039   , 590       , 6.776     , 52.75     , 99.6079   , 99.9999   , 9.75      
    6.950, 0.957459  , 0.911957  , 0.891847  , 1.17188   , 53.25     , 52.9445   , 2628.75   , 1598.63   , 1310.7    , 970.234   , 1230.43   , -0.75     , 104.578   , 128.484   , 126.281   , 128.484   , 590       , 6.832     , 52.9531   , 100       , 99.9999   , 13.5      
    7.000, 0.957734  , 0.911957  , 0.890871  , 1.17188   , 53.4723   , 53.4445   , 2631.75   , 1598.75   , 1318.13   , 970.234   , 1235.7    , -0.75     , 105.281   , 128.602   , 126.375   , 128.602   , 590       , 6.884     , 53.2734   , 100       , 99.9999   , 13.5      
    7.050, 0.959443  , 0.911957  , 0.890871  , 1.17188   , 53.3334   , 55.3612   , 2650.75   , 1599.92   , 1328.24   , 970.234   , 1240.98   , -0.75     , 106.57    , 129.234   , 126.516   , 129.234   , 590       , 6.988     , 53.4922   , 100       , 99.9999   , 12.75     
    7.100, 0.960358  , 0.911957  , 0.889894  , 1.17188   , 54.6945   , 54.5      , 2660.75   , 1596.21   , 1323.24   , 970.234   , 1243.63   , -0.75     , 106.289   , 129.094   , 126.68    , 129.094   , 590       , 6.936     , 53.7813   , 100       , 99.9999   , 13.5      
    7.150, 0.960786  , 0.911957  , 0.889894  , 1.17188   , 54.2778   , 55.25     , 2668.5    , 1597.07   , 1328.87   , 970.234   , 1248.91   , -0.75     , 106.828   , 129.258   , 126.82    , 129.258   , 590       , 6.976     , 53.9844   , 100       , 99.9999   , 14.25     
    7.200, 0.959321  , 0.911957  , 0.888673  , 1.17188   , 54.9167   , 54.0834   , 2683      , 1598.05   , 1326.17   , 970.234   , 1243.63   , -0.75     , 106.805   , 129.609   , 126.984   , 129.563   , 590       , 6.956     , 54.2891   , 100       , 99.9999   , 15        
    7.250, 0.958558  , 0.911957  , 0.888673  , 1.17188   , 55.6667   , 55.9167   , 2691.75   , 1598.83   , 1326.52   , 970.234   , 1259.45   , -0.75     , 106.969   , 129.82    , 127.148   , 129.82    , 595       , 6.96      , 54.5      , 100       , 99.9999   , 15        
    7.300, 0.959199  , 0.911957  , 0.887697  , 1.17188   , 55.8612   , 55.9445   , 2706.5    , 1599.53   , 1324.88   , 970.234   , 1264.77   , -0.75     , 106.922   , 129.984   , 127.242   , 129.984   , 595       , 6.96      , 54.8125   , 100       , 99.9999   , 14.25     
    7.350, 0.962006  , 0.911957  , 0.887697  , 1.17188   , 56.1112   , 56.6667   , 2719.5    , 1600.31   , 1325.43   , 970.234   , 1264.77   , -0.75     , 107.156   , 130.289   , 127.453   , 130.289   , 595       , 6.984     , 55        , 100       , 99.9999   , 15        
    7.400, 0.965699  , 0.911957  , 0.886476  , 1.17188   , 56.9167   , 56.1667   , 2736.75   , 1601.21   , 1331.48   , 970.234   , 1275.31   , -0.75     , 107.906   , 130.664   , 127.711   , 130.664   , 595       , 7.08      , 55.3203   , 100       , 99.9999   , 12.75     
    7.450, 0.969819  , 0.911957  , 0.886476  , 1.17188   , 57.1389   , 58.5      , 2751.75   , 1601.56   , 1334.06   , 970.234   , 1277.97   , -0.75     , 108.234   , 130.828   , 127.805   , 130.828   , 595       , 7.096     , 55.5234   , 100       , 99.9999   , 12        
    7.500, 0.972932  , 0.911957  , 0.885499  , 1.17188   , 57.3889   , 59.2223   , 2757.25   , 1602.23   , 1342.38   , 970.234   , 1285.9    , -0.75     , 109.055   , 131.016   , 127.945   , 131.016   , 595       , 7.208     , 55.8438   , 100       , 99.9999   , 13.5      
    7.550, 0.975312  , 0.911957  , 0.885499  , 1.17188   , 58.3056   , 58.5834   , 2774      , 1603.83   , 1342.11   , 970.234   , 1293.83   , -0.75     , 109.195   , 131.367   , 128.133   , 131.367   , 595       , 7.208     , 56.0625   , 100       , 99.9999   , 14.25     
    7.600, 0.97754   , 0.911957  , 0.884523  , 1.17188   , 58.6389   , 60.0556   , 2788      , 1604.49   , 1348.09   , 970.234   , 1299.1    , -0.75     , 109.922   , 131.695   , 128.391   , 131.695   , 595       , 7.272     , 56.375    , 100       , 99.9999   , 15        
    7.650, 0.978455  , 0.911957  , 0.884523  , 1.17188   , 59.0834   , 59.8612   , 2797.5    , 1605.39   , 1355.66   , 970.234   , 1301.72   , -0.75     , 110.602   , 131.813   , 128.438   , 131.813   , 600       , 7.348     , 56.5938   , 100       , 99.9999   , 13.5      
    7.700, 0.97989   , 0.911957  , 0.883546  , 1.17188   , 59.9167   , 59.9445   , 2817.5    , 1606.84   , 1355.59   , 970.234   , 1301.72   , -0.75     , 110.742   , 132.117   , 128.602   , 132.117   , 600       , 7.348     , 56.9063   , 100       , 99.9999   , 14.25     
    7.750, 0.980073  , 0.911957  , 0.883546  , 1.17188   , 60.4445   , 61.3056   , 2824.25   , 1607.81   , 1361.68   , 970.234   , 1307.03   , -0.75     , 111.492   , 132.469   , 128.883   , 132.469   , 600       , 7.416     , 57.125    , 100       , 99.9999   , 13.5      
    7.800, 0.980195  , 0.911957  , 0.88257   , 1.17188   , 60.0556   , 60.8889   , 2843.75   , 1608.71   , 1362.7    , 970.234   , 1314.96   , -0.75     , 111.633   , 132.609   , 128.977   , 132.609   , 600       , 7.42      , 57.4531   , 100       , 99.9999   , 13.5      
    7.850, 0.980683  , 0.911957  , 0.88257   , 1.17188   , 61.5      , 61.9167   , 2861      , 1610.74   , 1368.28   , 970.234   , 1322.85   , -0.75     , 112.617   , 133.383   , 129.234   , 133.383   , 600       , 7.488     , 57.6875   , 100       , 99.9999   , 13.5      
    7.900, 0.980836  , 0.911957  , 0.881593  , 1.17188   , 61.75     , 61.7778   , 2867.75   , 1607.81   , 1362.15   , 970.234   , 1325.51   , -0.75     , 112.289   , 133.383   , 129.492   , 133.383   , 600       , 7.456     , 58.0156   , 100       , 99.9999   , 13.5      
    7.950, 0.981995  , 0.911957  , 0.881593  , 1.17188   , 61.8889   , 60.9167   , 2877.75   , 1608.71   , 1363.98   , 970.234   , 1330.78   , -0.75     , 112.453   , 133.453   , 129.492   , 133.453   , 600       , 7.476     , 58.2344   , 100       , 99.9999   , 14.25     
    8.000, 0.98285   , 0.911957  , 0.880617  , 1.17188   , 63.5001   , 63.3889   , 2889.75   , 1610.66   , 1373.63   , 970.234   , 1322.85   , -0.75     , 113.461   , 133.852   , 129.75    , 133.852   , 600       , 7.572     , 58.5703   , 100       , 99.9999   , 14.25     
    8.050, 0.985993  , 0.911957  , 0.880617  , 1.17188   , 63.1945   , 65.6945   , 2918.25   , 1612.15   , 1384.84   , 970.234   , 1333.44   , -0.75     , 114.516   , 134.086   , 129.891   , 134.086   , 605       , 7.66      , 58.7813   , 100       , 99.9999   , 11.25     
    8.100, 0.988251  , 0.911957  , 0.87964   , 1.17188   , 64.5278   , 67.0001   , 2925.25   , 1614.18   , 1394.92   , 970.234   , 1338.71   , -0.75     , 115.617   , 134.531   , 130.242   , 134.531   , 605       , 7.768     , 59.1328   , 100       , 99.9999   , 13.5      
    8.150, 0.989686  , 0.911957  , 0.87964   , 1.17188   , 64.8889   , 65.2501   , 2947.75   , 1616.13   , 1391.29   , 970.234   , 1338.71   , -0.75     , 115.383   , 134.789   , 130.383   , 134.789   , 605       , 7.732     , 59.3672   , 100       , 99.9999   , 12.75     
    8.200, 0.989777  , 0.911957  , 0.878663  , 1.17188   , 64.6112   , 65.8889   , 2951      , 1617.93   , 1391.8    , 970.234   , 1341.37   , -0.75     , 115.453   , 135       , 130.5     , 135       , 605       , 7.74      , 59.7266   , 100       , 99.9999   , 13.5      
    8.250, 0.990174  , 0.911957  , 0.878663  , 1.17188   , 66.3889   , 68.0556   , 2979.25   , 1620.12   , 1396.56   , 970.234   , 1346.64   , -0.75     , 115.969   , 135.305   , 130.664   , 135.305   , 610       , 7.776     , 59.9688   , 100       , 99.9999   , 10.5      
    8.300, 0.991578  , 0.911957  , 0.877931  , 1.17188   , 65.8334   , 65.5278   , 2980.75   , 1621.64   , 1394.53   , 970.234   , 1349.3    , -0.75     , 115.969   , 135.656   , 130.898   , 135.656   , 610       , 7.792     , 60.3125   , 100       , 99.9999   , 13.5      
    8.350, 0.993043  , 0.911957  , 0.877931  , 1.17188   , 66.5278   , 65.8612   , 2997.25   , 1623.05   , 1395.51   , 970.234   , 1349.3    , -0.75     , 116.133   , 135.844   , 131.016   , 135.844   , 610       , 7.824     , 60.5547   , 100       , 99.9999   , 12.75     
    8.400, 0.994599  , 0.911957  , 0.876954  , 1.17188   , 67.5834   , 67.2501   , 3011.25   , 1624.88   , 1399.1    , 970.234   , 1357.23   , -0.75     , 116.578   , 136.172   , 131.203   , 136.172   , 610       , 7.872     , 60.8984   , 100       , 99.9999   , 14.25     
    8.450, 0.99585   , 0.911957  , 0.876954  , 1.17188   , 67.6112   , 68.1112   , 3029      , 1627.27   , 1406.8    , 970.234   , 1351.91   , -0.75     , 117.188   , 136.336   , 131.414   , 136.336   , 610       , 7.916     , 61.1328   , 100       , 99.9999   , 12.75     
    8.500, 0.997681  , 0.911957  , 0.876222  , 1.17188   , 67.5001   , 67.7223   , 3042.75   , 1630.74   , 1403.28   , 970.234   , 1365.12   , -0.75     , 116.836   , 136.57    , 131.602   , 136.57    , 610       , 7.892     , 61.4766   , 100       , 99.9999   , 14.25     
    8.550, 0.999177  , 0.911957  , 0.876222  , 1.17188   , 68.5001   , 66.5001   , 3055.25   , 1634.61   , 1397.19   , 970.234   , 1351.91   , -0.75     , 116.273   , 136.875   , 131.859   , 136.875   , 610       , 7.836     , 61.7266   , 100       , 99.9999   , 14.25     
    8.600, 1.0004    , 0.911957  , 0.87549   , 1.17188   , 68.1945   , 66.3056   , 3074.5    , 1638.44   , 1395.66   , 970.234   , 1351.91   , -0.75     , 116.109   , 137.18    , 132.07    , 137.18    , 610       , 7.832     , 62.0859   , 100       , 99.9999   , 13.5      
    8.650, 1.00195   , 0.911957  , 0.87549   , 1.17188   , 69.3334   , 69.3056   , 3087.5    , 1642.85   , 1397.66   , 970.234   , 1354.57   , -0.75     , 116.25    , 137.555   , 132.258   , 137.555   , 615       , 7.832     , 62.3281   , 100       , 99.9999   , 14.25     
    8.700, 1.00418   , 0.911957  , 0.874513  , 1.17188   , 69.3334   , 68.5001   , 3106.75   , 1645.08   , 1396.48   , 970.234   , 1354.57   , -0.75     , 116.133   , 137.742   , 132.469   , 137.742   , 615       , 7.856     , 62.7031   , 100       , 99.9999   , 14.25     
    8.750, 1.00586   , 0.911957  , 0.874513  , 1.17188   , 68.8334   , 69.8056   , 3116      , 1648.91   , 1404.53   , 970.234   , 1357.23   , -0.75     , 116.836   , 138.07    , 132.703   , 138.07    , 615       , 7.948     , 62.9375   , 100       , 99.9999   , 14.25     
    8.800, 1.00739   , 0.911957  , 0.873536  , 1.17188   , 69.9167   , 70.9167   , 3143      , 1652.34   , 1397.07   , 970.234   , 1354.57   , -0.75     , 116.156   , 138.352   , 132.914   , 138.352   , 615       , 7.868     , 63.3281   , 99.2157   , 99.9999   , 14.25     
    8.850, 1.00952   , 0.911957  , 0.873536  , 1.17188   , 70.2223   , 69.3612   , 3138.25   , 1655.74   , 1396.99   , 970.234   , 1351.91   , -0.75     , 116.461   , 139.008   , 133.148   , 139.008   , 620       , 7.944     , 63.5703   , 100       , 99.9999   , 14.25     
    8.900, 1.01227   , 0.911957  , 0.87256   , 1.17188   , 70.3612   , 68.7501   , 3162      , 1654.26   , 1394.22   , 970.234   , 1354.57   , -0.75     , 116.227   , 138.891   , 133.172   , 138.891   , 620       , 7.936     , 63.9531   , 100       , 99.9999   , 13.5      
    8.950, 1.01413   , 0.911957  , 0.87256   , 1.17188   , 71.0834   , 71.7778   , 3179.5    , 1656.56   , 1402.7    , 970.234   , 1359.84   , -0.75     , 116.953   , 139.102   , 133.523   , 139.102   , 620       , 8.012     , 64.1797   , 100       , 99.9999   , 13.5      
    9.000, 1.01553   , 0.911957  , 0.871583  , 1.17188   , 71.6945   , 71.4167   , 3189.25   , 1659.84   , 1403.75   , 970.234   , 1359.84   , -0.75     , 117.023   , 139.359   , 133.617   , 139.359   , 620       , 8.048     , 64.5625   , 100       , 99.9999   , 13.5      
    9.050, 1.01657   , 0.911957  , 0.871583  , 1.17188   , 73.1667   , 71.7501   , 3212.25   , 1662.93   , 1399.41   , 970.234   , 1359.84   , -0.75     , 116.602   , 139.594   , 133.898   , 139.594   , 620       , 7.976     , 64.8047   , 100       , 99.9999   , 13.5      
    9.100, 1.01733   , 0.911957  , 0.870851  , 1.17188   , 72.4167   , 71.9723   , 3224      , 1666.09   , 1407.03   , 970.234   , 1362.5    , -0.75     , 117.258   , 139.875   , 134.18    , 139.875   , 620       , 8.084     , 65.1953   , 100       , 99.9999   , 14.25     
    9.150, 1.01764   , 0.911957  , 0.870851  , 1.17188   , 72.6667   , 74.1389   , 3236      , 1669.57   , 1406.6    , 970.234   , 1362.5    , -0.75     , 117.211   , 140.156   , 134.32    , 140.156   , 620       , 8.076     , 65.4453   , 100       , 99.9999   , 13.5      
