
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: 8E0909518AK_368072_NEF_STG_1_Tunedv7.ecu

ECU identified with following data:
HWNumber    = 0261208230       (requested was 0261208230)
SWNumber    = 1037368072       (requested was 1037368072)
PartNumber  = 8E0909518AK      (requested was 8E0909518AK)
SWVersion   = 0003             (requested was 0003)
EngineId    = 1.8L R4/5VT      (requested was 1.8L R4/5VT)
VAGHWNumber = 8E0909018A
ModelId     = G

Log packet size: 44 bytes
Logging with:    20 samples/second
Used speed is:   56000 baud
Used mode is:    HM0
Log started at:  08.02.2026 15:03:10.319

TimeStamp, fr_w      , fra_w     , lamsbg_w  , lamsoni_w , ldrlts_w  , ldtvm     , msdk_w    , mshfm_w   , nmot_w    , plsol_w   , ps_w      , pus_w     , pvdkds_w  , rkat_w    , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm     , ti_b1     , vfil_w    , wdkba     , wped_w    , zwout     
   22.600, 1         , 0.85727   , 1         , 0.729982  , 155.508   , 0         , 8.58334   , 8.1389    , 2130      , 990.039   , 304.609   , 990.039   , 997.969   , 0         , 20.2969   , 122.531   , 121.758   , 21.3281   , 580       , 2.16      , 44.9375   , 5.09804   , 14.5678   , 34.5      
   22.650, 1         , 0.85727   , 1         , 0.729982  , 155.508   , 0         , 8.58334   , 8.25001   , 2131      , 990.039   , 304.844   , 990.039   , 997.969   , 0         , 20.3203   , 122.531   , 121.758   , 21.3047   , 580       , 2.16      , 44.9297   , 5.09804   , 14.5678   , 34.5      
   22.700, 1         , 0.85727   , 1         , 0.729982  , 155.508   , 0         , 8.55556   , 8.41667   , 2130.75   , 990.039   , 306.172   , 990.039   , 995.313   , 0         , 20.4375   , 122.531   , 121.758   , 21.3047   , 580       , 2.16      , 44.9375   , 5.09804   , 14.5678   , 34.5      
   22.750, 1         , 0.85727   , 1         , 0.729982  , 155.508   , 0         , 8.44445   , 8.3889    , 2134.5    , 990.039   , 305.859   , 990.039   , 995.313   , 0         , 20.3906   , 122.531   , 121.805   , 21.2813   , 580       , 2.16      , 44.9688   , 5.09804   , 14.5678   , 34.5      
   22.800, 1         , 0.85727   , 1         , 0.729982  , 155.508   , 0         , 8.55556   , 8.05556   , 2136.5    , 990.039   , 304.453   , 990.039   , 995.313   , 0         , 20.2969   , 122.578   , 121.781   , 21.2578   , 580       , 2.16      , 44.9688   , 5.09804   , 14.5678   , 34.5      
   22.850, 1         , 0.85727   , 1         , 0.729982  , 155.508   , 0         , 8.50001   , 8.27778   , 2135.75   , 990.039   , 305.547   , 990.039   , 995.313   , 0         , 20.3672   , 122.555   , 121.805   , 21.2578   , 580       , 2.164     , 44.9688   , 5.09804   , 14.5678   , 34.5      
   22.900, 1         , 0.85727   , 1         , 0.729982  , 155.508   , 0         , 8.52778   , 8.33334   , 2134      , 990.039   , 307.422   , 990.039   , 995.313   , 0         , 20.5313   , 122.578   , 121.781   , 21.2578   , 580       , 2.164     , 44.9844   , 5.09804   , 14.5678   , 34.5      
   22.950, 1         , 0.85727   , 1         , 0.729982  , 155.508   , 0         , 8.50001   , 8.08334   , 2134      , 990.039   , 304.531   , 990.039   , 995.313   , 0         , 20.2969   , 122.555   , 121.781   , 21.2578   , 580       , 2.16      , 44.9766   , 5.09804   , 14.5678   , 34.5      
   23.000, 1         , 0.85727   , 1         , 0.729982  , 155.508   , 0         , 8.52778   , 8.52778   , 2136.5    , 990.039   , 304.922   , 990.039   , 995.313   , 0         , 20.3203   , 122.555   , 121.781   , 21.2813   , 580       , 2.16      , 45        , 5.09804   , 14.5678   , 35.25     
   23.050, 1         , 0.85727   , 1         , 0.729982  , 155.508   , 0         , 8.52778   , 8.3889    , 2137.75   , 990.039   , 306.289   , 990.039   , 995.313   , 0         , 20.4375   , 122.555   , 121.805   , 21.2344   , 580       , 2.164     , 45.0313   , 5.09804   , 14.5678   , 34.5      
   23.100, 1         , 0.85727   , 1         , 0.729982  , 155.508   , 0         , 8.55556   , 8.47223   , 2136.75   , 990.039   , 307.031   , 990.039   , 995.313   , 0         , 20.4844   , 122.578   , 121.805   , 21.2344   , 580       , 2.164     , 45.0391   , 5.09804   , 14.5678   , 34.5      
   23.150, 1         , 0.85727   , 1         , 0.729982  , 155.508   , 0         , 8.55556   , 8.3889    , 2134.25   , 990.039   , 307.227   , 990.039   , 995.313   , 0         , 20.5078   , 122.578   , 121.805   , 21.2578   , 580       , 2.156     , 45.0469   , 5.09804   , 14.5678   , 34.5      
   23.200, 1         , 0.85727   , 1         , 0.729982  , 155.508   , 0         , 8.52778   , 8.52778   , 2130      , 990.039   , 308.203   , 990.039   , 992.656   , 0         , 20.5781   , 122.602   , 121.781   , 21.2578   , 580       , 2.156     , 45.0625   , 5.09804   , 14.5678   , 34.5      
   23.250, 1         , 0.85727   , 1         , 0.729982  , 155.508   , 0         , 8.61112   , 8.50001   , 2135.25   , 990.039   , 307.5     , 990.039   , 995.313   , 0         , 20.5313   , 122.578   , 121.781   , 21.2578   , 580       , 2.16      , 45.0703   , 5.09804   , 14.5678   , 34.5      
   23.300, 1         , 0.85727   , 1         , 0.729982  , 155.508   , 0         , 8.52778   , 8.41667   , 2140.25   , 990.039   , 307.266   , 990.039   , 995.313   , 0         , 20.5078   , 122.555   , 121.805   , 21.2344   , 580       , 2.16      , 45.0703   , 5.09804   , 14.5678   , 34.5      
   23.350, 1         , 0.85727   , 1         , 0.729982  , 155.484   , 0         , 8.50001   , 8.50001   , 2142.5    , 990.039   , 307.344   , 990.039   , 995.313   , 0         , 20.5078   , 122.602   , 121.828   , 21.2109   , 580       , 2.16      , 45.1016   , 5.09804   , 14.5678   , 34.5      
   23.400, 1         , 0.85727   , 1         , 0.729982  , 155.484   , 0         , 8.58334   , 8.50001   , 2143      , 990.039   , 308.555   , 990.039   , 992.656   , 0         , 20.6016   , 122.625   , 121.852   , 21.2109   , 580       , 2.16      , 45.1094   , 5.09804   , 14.5678   , 34.5      
   23.450, 1         , 0.85727   , 1         , 0.729982  , 155.484   , 0         , 8.55556   , 8.47223   , 2143.25   , 990.039   , 310.039   , 990.039   , 995.313   , 0         , 20.7188   , 122.648   , 121.852   , 21.2109   , 575       , 2.16      , 45.1172   , 5.09804   , 14.5678   , 34.5      
   23.500, 1         , 0.85727   , 1         , 0.729982  , 155.484   , 0         , 8.58334   , 8.55556   , 2143.5    , 990.039   , 309.609   , 990.039   , 995.313   , 0         , 20.6719   , 122.648   , 121.852   , 21.2109   , 575       , 2.16      , 45.1328   , 5.09804   , 14.5678   , 34.5      
   23.550, 1         , 0.85727   , 1         , 0.729982  , 155.484   , 0         , 8.58334   , 8.44445   , 2143.5    , 990.039   , 309.648   , 990.039   , 995.313   , 0         , 20.6719   , 122.648   , 121.852   , 21.1875   , 575       , 2.16      , 45.1484   , 5.09804   , 14.5678   , 34.5      
   23.600, 1         , 0.85727   , 1         , 0.729982  , 155.484   , 0         , 8.50001   , 8.05556   , 2143      , 990.039   , 308.594   , 990.039   , 995.313   , 0         , 20.6016   , 122.672   , 121.828   , 21.2109   , 575       , 2.16      , 45.1484   , 5.09804   , 14.5678   , 34.5      
   23.650, 1         , 0.85727   , 1         , 0.729982  , 155.484   , 0         , 8.55556   , 8.41667   , 2141.75   , 990.039   , 307.813   , 990.039   , 995.313   , 0         , 20.5313   , 122.648   , 121.828   , 21.2109   , 575       , 2.156     , 45.1797   , 5.09804   , 14.5678   , 34.5      
   23.700, 1         , 0.85727   , 1         , 0.729982  , 155.484   , 0         , 8.44445   , 8.11112   , 2144.5    , 990.039   , 308.203   , 990.039   , 992.656   , 0         , 20.5781   , 122.648   , 121.852   , 21.1641   , 575       , 2.156     , 45.1953   , 5.09804   , 14.5678   , 34.5      
   23.750, 1         , 0.85727   , 1         , 0.729982  , 155.484   , 0         , 8.47223   , 8.27778   , 2145.75   , 990.039   , 306.758   , 990.039   , 995.313   , 0         , 20.4609   , 122.672   , 121.852   , 21.1875   , 575       , 2.156     , 45.1953   , 5.09804   , 14.5678   , 34.5      
   23.800, 1         , 0.85727   , 1         , 0.729982  , 155.484   , 0         , 8.55556   , 8.36112   , 2149.25   , 990.039   , 307.852   , 990.039   , 992.656   , 0         , 20.5313   , 122.672   , 121.852   , 21.2813   , 575       , 2.156     , 45.2188   , 5.09804   , 14.5678   , 34.5      
   23.850, 1         , 0.85727   , 1         , 0.729982  , 155.461   , 0         , 8.47223   , 8.44445   , 2150.75   , 990.039   , 306.953   , 990.039   , 995.313   , 0         , 20.4609   , 122.672   , 121.875   , 21.1406   , 575       , 2.16      , 45.2578   , 5.09804   , 14.5678   , 34.5      
   23.900, 1         , 0.85727   , 1         , 0.729982  , 155.461   , 0         , 8.52778   , 8.44445   , 2151.75   , 990.039   , 309.492   , 990.039   , 992.656   , 0         , 20.6484   , 122.695   , 121.898   , 21.1172   , 575       , 2.16      , 45.2578   , 5.09804   , 14.5678   , 34.5      
   23.950, 1         , 0.85727   , 1         , 0.729982  , 155.438   , 0         , 8.61112   , 8.72223   , 2153.5    , 990.039   , 311.289   , 990.039   , 992.656   , 0         , 20.7891   , 122.719   , 121.898   , 21.1172   , 575       , 2.164     , 45.2891   , 5.09804   , 14.5678   , 34.5      
   24.000, 1         , 0.85727   , 1         , 0.729982  , 155.461   , 0         , 8.6389    , 8.41667   , 2150.5    , 990.039   , 310.078   , 990.039   , 992.656   , 0         , 20.6953   , 122.766   , 121.898   , 21.1641   , 575       , 2.164     , 45.3047   , 5.09804   , 14.5678   , 34.5      
   24.050, 1         , 0.85727   , 1         , 0.729982  , 155.461   , 0         , 8.61112   , 8.77778   , 2151.25   , 990.039   , 312.109   , 990.039   , 992.656   , 0         , 20.8594   , 122.766   , 121.875   , 21.1641   , 575       , 2.16      , 45.3125   , 5.09804   , 14.5678   , 34.5      
   24.100, 1         , 0.85727   , 1         , 0.729982  , 155.461   , 0         , 8.58334   , 8.69445   , 2152.75   , 990.039   , 312.5     , 990.039   , 992.656   , 0         , 20.9063   , 122.742   , 121.898   , 21.1172   , 575       , 2.16      , 45.3281   , 5.09804   , 14.5678   , 34.5      
   24.150, 1         , 0.85727   , 1         , 0.729982  , 155.438   , 0         , 8.55556   , 8.72223   , 2153.25   , 990.039   , 313.164   , 990.039   , 992.656   , 0         , 20.9531   , 122.742   , 121.922   , 21.0938   , 575       , 2.16      , 45.3594   , 5.09804   , 14.5678   , 34.5      
   24.200, 1         , 0.85727   , 1         , 0.729982  , 155.438   , 0         , 8.52778   , 8.55556   , 2153.25   , 990.039   , 311.992   , 990.039   , 992.656   , 0         , 20.8594   , 122.789   , 121.898   , 21.1172   , 575       , 2.16      , 45.3594   , 5.09804   , 14.5678   , 34.5      
   24.250, 1         , 0.85727   , 1         , 0.729982  , 155.438   , 0         , 8.55556   , 8.47223   , 2157.25   , 990.039   , 312.109   , 990.039   , 992.656   , 0         , 20.8594   , 122.766   , 121.898   , 21.1172   , 575       , 2.16      , 45.3906   , 5.09804   , 14.5678   , 34.5      
   24.300, 1         , 0.85727   , 1         , 0.729982  , 155.438   , 0         , 8.55556   , 8.58334   , 2160.25   , 990.039   , 311.641   , 990.039   , 992.656   , 0         , 20.8125   , 122.766   , 121.922   , 21.0703   , 575       , 2.16      , 45.4141   , 5.09804   , 14.5678   , 34.5      
   24.350, 1         , 0.85727   , 1         , 0.729982  , 156.633   , 0         , 8.52778   , 8.72223   , 2160.75   , 990.039   , 311.563   , 990.039   , 992.656   , 0         , 20.8125   , 122.789   , 121.945   , 21.0469   , 575       , 2.16      , 45.4219   , 5.09804   , 14.5678   , 34.5      
   24.400, 1         , 0.85727   , 1         , 0.729982  , 156.633   , 0         , 8.55556   , 8.72223   , 2158.25   , 990.039   , 313.164   , 990.039   , 992.656   , 0         , 20.9297   , 122.813   , 121.945   , 21.0469   , 575       , 2.16      , 45.4375   , 5.09804   , 14.5678   , 34.5      
   24.450, 1         , 0.85727   , 1         , 0.729982  , 155.438   , 0         , 8.58334   , 8.22223   , 2155.5    , 990.039   , 310.977   , 990.039   , 992.656   , 0         , 20.7656   , 122.836   , 121.945   , 21.0938   , 575       , 2.156     , 45.4531   , 5.09804   , 14.5678   , 34.5      
   24.500, 1         , 0.85727   , 1         , 0.729982  , 155.438   , 0         , 8.55556   , 8.69445   , 2157.75   , 990.039   , 310.977   , 990.039   , 992.656   , 0         , 20.7656   , 122.836   , 121.922   , 21.1172   , 575       , 2.156     , 45.4609   , 5.09804   , 14.5678   , 34.5      
   24.550, 1         , 0.85727   , 1         , 0.729982  , 155.438   , 0         , 8.55556   , 8.72223   , 2160.25   , 990.039   , 313.008   , 990.039   , 992.656   , 0         , 20.9297   , 122.813   , 121.922   , 21.0938   , 575       , 2.156     , 45.4766   , 5.09804   , 14.5678   , 34.5      
   24.600, 1         , 0.85727   , 1         , 0.729982  , 156.633   , 0         , 8.58334   , 8.58334   , 2160.25   , 990.039   , 312.266   , 990.039   , 992.656   , 0         , 20.8594   , 122.813   , 121.945   , 20.5781   , 575       , 2.156     , 45.5078   , 5.09804   , 14.2077   , 34.5      
   24.650, 1         , 0.85727   , 1         , 0.729982  , 156.633   , 0         , 8.36112   , 8.58334   , 2162.75   , 990.039   , 311.875   , 990.039   , 992.656   , 0         , 20.8359   , 122.859   , 121.969   , 20.5547   , 575       , 2.16      , 45.5234   , 5.09804   , 14.2077   , 34.5      
   24.700, 1         , 0.85727   , 1         , 0.729982  , 156.633   , 0         , 8.44445   , 8.33334   , 2164.75   , 990.039   , 307.578   , 990.039   , 995.313   , 0         , 20.4844   , 122.883   , 121.969   , 20.5547   , 575       , 2.16      , 45.5391   , 5.09804   , 14.2077   , 34.5      
   24.750, 1         , 0.85727   , 1         , 0.729982  , 156.633   , 0         , 8.41667   , 8.27778   , 2167.25   , 990.039   , 307.305   , 990.039   , 992.656   , 0         , 20.4609   , 122.883   , 121.969   , 20.5547   , 575       , 2.16      , 45.5781   , 5.09804   , 14.2077   , 34.5      
   24.800, 1         , 0.85727   , 1         , 0.729982  , 156.609   , 0         , 8.41667   , 8.3889    , 2166.75   , 990.039   , 306.563   , 990.039   , 992.656   , 0         , 20.4141   , 122.883   , 121.992   , 20.5547   , 575       , 2.16      , 45.5859   , 5.09804   , 14.2077   , 34.5      
   24.850, 1         , 0.85727   , 1         , 0.729982  , 156.609   , 0         , 8.3889    , 8.61112   , 2166      , 990.039   , 307.07    , 990.039   , 992.656   , 0         , 20.4375   , 122.93    , 121.992   , 20.5547   , 575       , 2.16      , 45.5938   , 5.09804   , 14.2077   , 34.5      
   24.900, 1         , 0.85727   , 1         , 0.729982  , 156.609   , 0         , 8.41667   , 7.97223   , 2168.25   , 990.039   , 305.703   , 990.039   , 992.656   , 0         , 20.3438   , 122.93    , 121.969   , 20.5313   , 575       , 2.16      , 45.6328   , 5.09804   , 14.2077   , 34.5      
   24.950, 1         , 0.85727   , 1         , 0.729982  , 156.609   , 0         , 8.36112   , 8.16667   , 2167.75   , 990.039   , 303.398   , 990.039   , 992.656   , 0         , 20.1563   , 122.906   , 121.992   , 20.625    , 575       , 2.164     , 45.6406   , 5.09804   , 14.2077   , 34.5      
   25.000, 1         , 0.85727   , 1         , 0.729982  , 156.609   , 0         , 8.41667   , 8.33334   , 2168.5    , 990.039   , 303.672   , 990.039   , 992.656   , 0         , 20.1797   , 122.93    , 121.992   , 20.625    , 575       , 2.164     , 45.6406   , 5.09804   , 14.2077   , 34.5      
   25.050, 1         , 0.85727   , 1         , 0.729982  , 156.609   , 0         , 8.41667   , 8.50001   , 2165.25   , 990.039   , 306.719   , 990.039   , 992.656   , 0         , 20.4141   , 122.953   , 121.969   , 20.6484   , 575       , 2.156     , 45.6719   , 5.09804   , 14.2077   , 34.5      
   25.100, 1         , 0.85727   , 1         , 0.729982  , 156.633   , 0         , 8.41667   , 8.33334   , 2161.75   , 990.039   , 306.055   , 990.039   , 992.656   , 0         , 20.3672   , 122.953   , 121.969   , 20.5781   , 575       , 2.156     , 45.6797   , 5.09804   , 14.2077   , 34.5      
   25.150, 1         , 0.85727   , 1         , 0.729982  , 156.609   , 0         , 8.41667   , 8.44445   , 2162.25   , 990.039   , 306.719   , 990.039   , 992.656   , 0         , 20.4141   , 122.93    , 121.992   , 20.5547   , 575       , 2.156     , 45.6953   , 5.09804   , 14.2077   , 34.5      
   25.200, 1         , 0.85727   , 1         , 0.729982  , 156.633   , 0         , 8.44445   , 7.91667   , 2165.25   , 990.039   , 306.602   , 990.039   , 992.656   , 0         , 20.4141   , 122.977   , 121.969   , 20.5547   , 575       , 2.156     , 45.7266   , 5.09804   , 14.2077   , 34.5      
   25.250, 1         , 0.85727   , 1         , 0.729982  , 156.609   , 0         , 8.41667   , 8.25001   , 2168      , 990.039   , 305.195   , 990.039   , 992.656   , 0         , 20.2969   , 122.93    , 121.992   , 20.5313   , 575       , 2.16      , 45.7266   , 5.09804   , 14.2077   , 34.5      
   25.300, 1         , 0.85727   , 1         , 0.729982  , 156.609   , 0         , 8.44445   , 8.55556   , 2170.75   , 990.039   , 305.859   , 990.039   , 992.656   , 0         , 20.3438   , 122.953   , 121.992   , 20.5078   , 575       , 2.16      , 45.75     , 5.09804   , 14.2077   , 34.5      
   25.350, 1         , 0.85727   , 1         , 0.729982  , 156.609   , 0         , 8.3889    , 8.72223   , 2171.5    , 990.039   , 306.836   , 990.039   , 992.656   , 0         , 20.4141   , 122.953   , 122.016   , 20.5078   , 575       , 2.168     , 45.7813   , 5.09804   , 14.2077   , 34.5      
   25.400, 1         , 0.85727   , 1         , 0.729982  , 156.609   , 0         , 8.3889    , 8.25001   , 2176.25   , 990.039   , 305.078   , 990.039   , 992.656   , 0         , 20.2734   , 122.977   , 122.016   , 20.4844   , 575       , 2.168     , 45.7969   , 5.09804   , 14.2077   , 34.5      
   25.450, 1         , 0.85727   , 1         , 0.729982  , 156.586   , 0         , 8.3889    , 8.44445   , 2177.5    , 990.039   , 304.609   , 990.039   , 992.656   , 0         , 20.2266   , 123       , 122.063   , 20.5547   , 575       , 2.164     , 45.8125   , 5.09804   , 14.2077   , 34.5      
   25.500, 1         , 0.85727   , 1         , 0.729982  , 156.563   , 0         , 8.36112   , 8.50001   , 2179.25   , 990.039   , 305.039   , 990.039   , 992.656   , 0         , 20.2734   , 123.047   , 122.063   , 20.5547   , 575       , 2.164     , 45.8281   , 5.09804   , 14.2077   , 35.25     
   25.550, 1         , 0.85727   , 1         , 0.729982  , 156.586   , 0         , 8.3889    , 8.05556   , 2179.25   , 990.039   , 303.008   , 990.039   , 992.656   , 0         , 20.1094   , 123.047   , 122.063   , 20.5781   , 575       , 2.16      , 45.8438   , 5.09804   , 14.2077   , 34.5      
   25.600, 1         , 0.85727   , 1         , 0.729982  , 156.586   , 0         , 8.44445   , 8.25001   , 2177.5    , 990.039   , 302.617   , 990.039   , 992.656   , 0         , 20.0859   , 123.07    , 122.063   , 20.5547   , 575       , 2.16      , 45.8672   , 5.09804   , 14.2077   , 34.5      
   25.650, 1         , 0.85727   , 1         , 0.729982  , 156.586   , 0         , 8.3889    , 8.27778   , 2174.25   , 990.039   , 300.938   , 990.039   , 992.656   , 0         , 19.9453   , 123.07    , 122.039   , 20.6016   , 575       , 2.16      , 45.8984   , 5.09804   , 14.2077   , 34.5      
   25.700, 1         , 0.85727   , 1         , 0.729982  , 156.586   , 0         , 8.41667   , 8.47223   , 2182.75   , 990.039   , 300.859   , 990.039   , 992.656   , 0         , 19.9453   , 123.07    , 122.039   , 20.5313   , 575       , 2.16      , 45.9141   , 5.09804   , 14.2077   , 34.5      
   25.750, 1         , 0.85727   , 1         , 0.729982  , 156.563   , 0         , 8.36112   , 8.30556   , 2192.5    , 990.039   , 300.547   , 990.039   , 992.656   , 0         , 19.8984   , 123.047   , 122.133   , 20.9531   , 575       , 2.16      , 45.9219   , 5.09804   , 14.5678   , 34.5      
   25.800, 1         , 0.85727   , 1         , 0.729982  , 156.539   , 0         , 8.6389    , 8.3889    , 2192      , 990.039   , 300.703   , 990.039   , 992.656   , 0         , 19.8984   , 123.141   , 122.156   , 20.9297   , 570       , 2.16      , 45.9375   , 5.09804   , 14.5678   , 34.5      
   25.850, 1         , 0.85727   , 1         , 0.729982  , 156.539   , 0         , 8.6389    , 8.75001   , 2192.5    , 990.039   , 304.961   , 990.039   , 992.656   , 0         , 20.25     , 123.188   , 122.133   , 20.9297   , 570       , 2.156     , 45.9453   , 5.09804   , 14.5678   , 34.5      
   25.900, 1         , 0.85727   , 1         , 0.729982  , 156.539   , 0         , 8.69445   , 8.91667   , 2193.75   , 990.039   , 306.445   , 990.039   , 992.656   , 0         , 20.3672   , 123.211   , 122.133   , 20.9297   , 570       , 2.156     , 45.9453   , 5.09804   , 14.5678   , 35.25     
   25.950, 1         , 0.85727   , 1         , 0.729982  , 156.539   , 0         , 8.6389    , 8.66667   , 2190.25   , 990.039   , 307.266   , 990.039   , 992.656   , 0         , 20.4141   , 123.188   , 122.133   , 20.9531   , 570       , 2.16      , 45.9844   , 5.09804   , 14.5678   , 34.5      
   26.000, 1         , 0.85727   , 1         , 0.729982  , 156.539   , 0         , 8.69445   , 8.83334   , 2192.25   , 990.039   , 308.828   , 990.039   , 992.656   , 0         , 20.5547   , 123.188   , 122.156   , 20.9531   , 570       , 2.16      , 46        , 5.09804   , 14.5678   , 34.5      
   26.050, 1         , 0.85727   , 1         , 0.729982  , 156.539   , 0         , 8.69445   , 8.47223   , 2190.75   , 990.039   , 307.891   , 990.039   , 992.656   , 0         , 20.4844   , 123.234   , 122.133   , 21.4688   , 570       , 2.16      , 46.0078   , 5.09804   , 14.9279   , 34.5      
   26.100, 1         , 0.85727   , 1         , 0.729982  , 156.539   , 0         , 8.6389    , 8.50001   , 2186      , 990.039   , 308.984   , 990.039   , 992.656   , 0         , 20.5547   , 123.211   , 122.133   , 21.4922   , 570       , 2.16      , 46.0313   , 5.09804   , 14.9279   , 34.5      
   26.150, 1         , 0.85727   , 1         , 0.729982  , 156.563   , 0         , 8.86112   , 8.8889    , 2184.75   , 990.039   , 310.977   , 990.039   , 992.656   , 0         , 20.7188   , 123.234   , 122.109   , 21.5156   , 570       , 2.16      , 46.0469   , 5.4902    , 14.9279   , 34.5      
   26.200, 1         , 0.85727   , 1         , 0.729982  , 156.563   , 0         , 8.86112   , 8.6389    , 2184.5    , 990.039   , 310.742   , 990.039   , 992.656   , 0         , 20.7188   , 123.211   , 122.086   , 21.5156   , 570       , 2.16      , 46.0547   , 5.4902    , 14.9279   , 34.5      
   26.250, 1         , 0.85727   , 1         , 0.729982  , 156.563   , 0         , 8.86112   , 8.66667   , 2188.5    , 990.039   , 311.484   , 990.039   , 990.039   , 0         , 20.7656   , 123.164   , 122.109   , 21.4688   , 570       , 2.16      , 46.0938   , 5.4902    , 14.9279   , 34.5      
   26.300, 1         , 0.85727   , 1         , 0.729982  , 156.539   , 0         , 8.83334   , 8.61112   , 2189.5    , 990.039   , 310.977   , 990.039   , 992.656   , 0         , 20.7188   , 123.188   , 122.133   , 20.9531   , 570       , 2.16      , 46.1094   , 5.4902    , 14.5678   , 34.5      
   26.350, 1         , 0.85727   , 1         , 0.729982  , 156.539   , 0         , 8.83334   , 9.02778   , 2195      , 990.039   , 311.836   , 990.039   , 992.656   , 0         , 20.7891   , 123.234   , 122.156   , 20.9297   , 570       , 2.16      , 46.1172   , 5.4902    , 14.5678   , 34.5      
   26.400, 1         , 0.85727   , 1         , 0.729982  , 156.516   , 0         , 8.6389    , 8.36112   , 2197.25   , 990.039   , 311.055   , 990.039   , 992.656   , 0         , 20.7188   , 123.258   , 122.156   , 20.4375   , 570       , 2.16      , 46.1328   , 5.09804   , 14.2077   , 34.5      
   26.450, 1         , 0.85727   , 1         , 0.729982  , 156.516   , 0         , 8.66667   , 8.72223   , 2194.75   , 990.039   , 310.234   , 990.039   , 992.656   , 0         , 20.6484   , 123.258   , 122.156   , 20.4375   , 570       , 2.16      , 46.1563   , 5.09804   , 14.2077   , 34.5      
   26.500, 1         , 0.85727   , 1         , 0.729982  , 156.516   , 0         , 8.50001   , 8.83334   , 2193.25   , 990.039   , 309.258   , 990.039   , 992.656   , 0         , 20.5781   , 123.258   , 122.156   , 20.4609   , 570       , 2.16      , 46.1641   , 5.09804   , 14.2077   , 34.5      
   26.550, 1         , 0.85727   , 1         , 0.729982  , 156.516   , 0         , 8.50001   , 8.36112   , 2194.75   , 990.039   , 308.281   , 990.039   , 992.656   , 0         , 20.5078   , 123.258   , 122.156   , 20.4375   , 570       , 2.16      , 46.1953   , 5.09804   , 14.2077   , 34.5      
   26.600, 1         , 0.85727   , 1         , 0.729982  , 156.516   , 0         , 8.47223   , 8.61112   , 2193.25   , 990.039   , 307.07    , 990.039   , 992.656   , 0         , 20.4141   , 123.281   , 122.156   , 20.4375   , 570       , 2.16      , 46.2188   , 5.09804   , 14.2077   , 34.5      
   26.650, 1         , 0.85727   , 1         , 0.729982  , 156.516   , 0         , 8.47223   , 8.41667   , 2193.75   , 990.039   , 306.328   , 990.039   , 992.656   , 0         , 20.3438   , 123.281   , 122.156   , 20.4609   , 570       , 2.156     , 46.2266   , 5.09804   , 14.2077   , 34.5      
   26.700, 1         , 0.85727   , 1         , 0.729982  , 156.539   , 0         , 8.47223   , 8.30556   , 2191.75   , 990.039   , 304.727   , 990.039   , 992.656   , 0         , 20.2266   , 123.281   , 122.133   , 20.4609   , 570       , 2.156     , 46.2422   , 5.09804   , 14.2077   , 35.25     
   26.750, 1         , 0.85727   , 1         , 0.729982  , 156.539   , 0         , 8.47223   , 8.6389    , 2189.5    , 990.039   , 305.703   , 990.039   , 992.656   , 0         , 20.2969   , 123.281   , 122.133   , 20.5078   , 570       , 2.16      , 46.2656   , 5.09804   , 14.2077   , 35.25     
   26.800, 1         , 0.85727   , 1         , 0.729982  , 156.563   , 0         , 8.44445   , 8.50001   , 2186.5    , 990.039   , 306.133   , 990.039   , 992.656   , 0         , 20.3438   , 123.281   , 122.109   , 21        , 570       , 2.16      , 46.2656   , 5.09804   , 14.5678   , 34.5      
   26.850, 1         , 0.85727   , 1         , 0.729982  , 156.563   , 0         , 8.36112   , 8.55556   , 2187      , 990.039   , 307.148   , 990.039   , 990.039   , 0         , 20.4141   , 123.234   , 122.133   , 21        , 570       , 2.16      , 46.3047   , 5.09804   , 14.5678   , 34.5      
   26.900, 1         , 0.85727   , 1         , 0.729982  , 156.563   , 0         , 8.50001   , 8.72223   , 2185.5    , 990.039   , 308.672   , 990.039   , 992.656   , 0         , 20.5313   , 123.258   , 122.109   , 21.9844   , 570       , 2.16      , 46.3125   , 5.09804   , 15.2865   , 34.5      
   26.950, 1         , 0.85727   , 1         , 0.729982  , 156.563   , 0         , 8.52778   , 8.75001   , 2191.75   , 990.039   , 309.648   , 990.039   , 992.656   , 0         , 20.625    , 123.234   , 122.109   , 24.8203   , 570       , 2.164     , 46.3203   , 5.09804   , 17.2656   , 34.5      
   27.000, 0.975831  , 0.85727   , 1         , 0.729982  , 156.516   , 0         , 11.1945   , 11        , 2207.75   , 990.039   , 322.852   , 990.039   , 990.039   , 0         , 21.6328   , 123.234   , 122.18    , 29.7188   , 570       , 2.212     , 46.3359   , 6.66667   , 20.6836   , 34.5      
   27.050, 0.953797  , 0.85727   , 1         , 0.729982  , 156.492   , 0         , 12.6389   , 12.2222   , 2216.25   , 990.039   , 355.898   , 990.039   , 987.383   , 0         , 24.2109   , 123.281   , 122.227   , 32.625    , 570       , 2.404     , 46.3594   , 7.84314   , 22.301    , 34.5      
