
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: 8E0909518AK_368072_NEF_STG_1_Tunedv7.ecu

ECU identified with following data:
HWNumber    = 0261208230       (requested was 0261208230)
SWNumber    = 1037368072       (requested was 1037368072)
PartNumber  = 8E0909518AK      (requested was 8E0909518AK)
SWVersion   = 0003             (requested was 0003)
EngineId    = 1.8L R4/5VT      (requested was 1.8L R4/5VT)
VAGHWNumber = 8E0909018A
ModelId     = G

Log packet size: 32 bytes
Logging with:    20 samples/second
Used speed is:   56000 baud
Used mode is:    HM0
Log started at:  10.02.2026 23:32:36.031

TimeStamp, nmot_w    , wped_w    , wdkba     , rl_w      , rlsol_w   , plsol_w   , pvdkds_w  , ps_w      , pus_w     , ldtvm     , zwout     , dwkrz_0   , dwkrz_2   , dwkrz_3   , dwkrz_1   , lamsbg_w  , lamsoni_w , tans      , msdk_w    , mshfm_w   
   32.700, 3006      , 0         , 16.4706   , 52.3594   , 53.7188   , 975.195   , 1042.85   , 731.953   , 975.195   , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.995607  , 7.5       , 29.9167   , 29.9722   
   32.750, 3004.75   , 0         , 16.4706   , 52.5938   , 54.2813   , 975.195   , 1042.85   , 734.727   , 975.195   , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.998537  , 7.5       , 30.25     , 30.0556   
   32.800, 3000      , 0         , 16.8628   , 52.7344   , 54.6094   , 975.195   , 1042.85   , 736.367   , 975.195   , 0         , 34.5      , 0         , 0         , 0         , 0         , 1         , 0.997072  , 7.5       , 30.5278   , 30.3056   
   32.850, 3003.75   , 0         , 16.8628   , 53.4609   , 54.8672   , 975.195   , 1045.51   , 745.117   , 975.195   , 0         , 33.75     , 0         , 0         , 0         , 0         , 1         , 1.00611   , 7.5       , 30.7222   , 30.9167   
   32.900, 3002.25   , 0         , 16.8628   , 53.7188   , 55.2188   , 975.195   , 1045.51   , 746.484   , 975.195   , 0         , 33.75     , 0         , 0         , 0         , 0         , 1         , 1.01831   , 7.5       , 30.4722   , 31.6111   
   32.950, 3006.25   , 0         , 16.8628   , 53.7891   , 55.3359   , 975.195   , 1045.51   , 747.305   , 975.195   , 0         , 33.75     , 0         , 0         , 0         , 0         , 1         , 1.01831   , 7.5       , 30.8056   , 30.8889   
   33.000, 2996.25   , 0         , 16.8628   , 54.375    , 55.7813   , 975.195   , 1045.51   , 754.414   , 975.195   , 0         , 33.75     , 0         , 0         , 0         , 0         , 1         , 1.01489   , 7.5       , 31        , 31.5      
   33.050, 3003.25   , 0         , 17.2549   , 54.4688   , 56.0625   , 975.195   , 1048.13   , 755.391   , 975.195   , 0         , 33.75     , 0         , 0         , 0         , 0         , 1         , 1.01489   , 7.5       , 31.3611   , 31.0834   
   33.100, 2999.25   , 0         , 17.2549   , 54.6094   , 56.1797   , 975.195   , 1048.13   , 757.188   , 975.195   , 0         , 33.75     , 0         , 0         , 0         , 0         , 1         , 1.01489   , 7.5       , 31.3056   , 31.5834   
   33.150, 3004      , 0         , 17.2549   , 55.0078   , 56.6016   , 975.195   , 1050.78   , 761.953   , 975.195   , 0         , 33.75     , 0         , 0         , 0         , 0         , 1         , 1.01148   , 7.5       , 31.6667   , 31.6667   
   33.200, 2999.5    , 0         , 17.2549   , 55.125    , 56.9766   , 975.195   , 1050.78   , 763.398   , 975.195   , 0         , 33.75     , 0         , 0         , 0         , 0         , 1         , 1.00171   , 7.5       , 31.9167   , 31.6111   
   33.250, 3006      , 0         , 17.6471   , 55.1016   , 57.2109   , 975.195   , 1050.78   , 762.891   , 975.195   , 0         , 33.75     , 0         , 0         , 0         , 0         , 1         , 0.994142  , 7.5       , 31.8611   , 31.1945   
   33.300, 3002.5    , 0         , 17.6471   , 55.6406   , 57.2578   , 975.195   , 1050.78   , 769.414   , 975.195   , 0         , 33        , 0         , 0         , 0         , 0         , 1         , 1.00366   , 7.5       , 32.1667   , 32.0834   
   33.350, 3005      , 0         , 17.6471   , 55.8984   , 57.3281   , 975.195   , 1053.44   , 772.422   , 975.195   , 0         , 33        , 0         , 0         , 0         , 0         , 1         , 1.00366   , 7.5       , 32.0278   , 31.6111   
   33.400, 2999      , 0         , 17.6471   , 56.2734   , 57.4922   , 975.195   , 1053.44   , 777.109   , 975.195   , 0         , 33        , 0         , 0         , 0         , 0         , 1         , 1         , 7.5       , 32.2778   , 32.3334   
   33.450, 3004.5    , 0         , 17.6471   , 56.5547   , 57.7266   , 975.195   , 1056.05   , 780.352   , 975.195   , 0         , 33        , 0         , 0         , 0         , 0         , 1         , 1.00733   , 7.5       , 32.1945   , 32.75     
   33.500, 3000.25   , 0         , 17.6471   , 56.8828   , 57.7969   , 975.195   , 1056.05   , 784.063   , 975.195   , 0         , 33        , 0         , 0         , 0         , 0         , 1         , 1.0166    , 7.5       , 32.5278   , 32.25     
   33.550, 3004      , 0         , 17.6471   , 57.1172   , 58.1484   , 975.195   , 1058.71   , 786.914   , 975.195   , 0         , 33        , 0         , 0         , 0         , 0         , 1         , 1.02319   , 7.5       , 32.5      , 33.2222   
   33.600, 3003.75   , 0         , 17.6471   , 57.0938   , 58.2656   , 975.195   , 1056.05   , 786.602   , 975.195   , 0         , 33        , 0         , 0         , 0         , 0         , 1         , 1.02149   , 7.5       , 32.6111   , 32.1667   
   33.650, 3001      , 0         , 17.6471   , 57.3984   , 58.0781   , 975.195   , 1058.71   , 790.234   , 975.195   , 0         , 33        , 0         , 0         , 0         , 0         , 1         , 1.02002   , 7.5       , 32.5278   , 33.3056   
   33.700, 3001.5    , 0         , 17.6471   , 57.4219   , 58.6641   , 975.195   , 1058.71   , 790.664   , 975.195   , 0         , 33        , 0         , 0         , 0         , 0         , 1         , 1.0166    , 7.5       , 32.6667   , 32.6667   
   33.750, 2999.25   , 0         , 17.6471   , 57.5859   , 59.0391   , 975.195   , 1061.37   , 792.422   , 975.195   , 0         , 32.25     , 0         , 0         , 0         , 0         , 1         , 1.00855   , 7.5       , 32.8334   , 33.3056   
   33.800, 3001.5    , 0         , 18.0392   , 57.6094   , 59.2969   , 975.195   , 1061.37   , 793.125   , 975.195   , 0         , 33        , 0         , 0         , 0         , 0         , 1         , 0.995607  , 7.5       , 33.5      , 33.1945   
   33.850, 3003.5    , 0         , 18.0392   , 58.0547   , 59.6719   , 975.195   , 1061.37   , 798.242   , 975.195   , 0         , 32.25     , 0         , 0         , 0         , 0         , 1         , 1.00366   , 7.5       , 33.1667   , 33.3889   
   33.900, 3000      , 0         , 18.0392   , 58.4531   , 60        , 975.195   , 1063.98   , 802.773   , 975.195   , 0         , 31.5      , 0         , 0         , 0         , 0         , 1         , 1.00611   , 7.5       , 33.2778   , 33.1389   
   33.950, 2998.75   , 0         , 18.4314   , 58.8281   , 60.375    , 975.195   , 1063.98   , 807.305   , 975.195   , 0         , 31.5      , 0         , 0         , 0         , 0         , 1         , 1.00366   , 7.5       , 33.4722   , 33.4722   
   34.000, 3000.25   , 0         , 18.4314   , 59.2969   , 60.4688   , 975.195   , 1063.98   , 813.242   , 975.195   , 0         , 32.25     , 0         , 0         , 0         , 0         , 1         , 0.994142  , 7.5       , 33.7778   , 34.9723   
   34.050, 3002.25   , 0         , 18.4314   , 59.4609   , 60.7969   , 975.195   , 1066.64   , 814.844   , 975.195   , 0         , 31.5      , 0         , 0         , 0         , 0         , 1         , 1.00855   , 7.5       , 33.6389   , 32.5834   
   34.100, 2998.75   , 0         , 18.4314   , 59.8125   , 61.1016   , 975.195   , 1069.26   , 819.141   , 975.195   , 0         , 31.5      , 0         , 0         , 0         , 0         , 1         , 1.01489   , 7.5       , 33.9167   , 34.5278   
   34.150, 3003.75   , 0         , 18.4314   , 60.2578   , 61.125    , 975.195   , 1069.26   , 824.492   , 975.195   , 0         , 32.25     , 0         , 0         , 0         , 0         , 1         , 1.02149   , 7.5       , 33.7778   , 34.8889   
   34.200, 2995.75   , 0         , 18.4314   , 60.7969   , 61.125    , 975.195   , 1069.26   , 830.977   , 975.195   , 0         , 30.75     , 0         , 0         , 0         , 0         , 1         , 1.0249    , 7.5       , 33.8334   , 35.1389   
   34.250, 3000.75   , 0         , 18.8235   , 60.8203   , 61.3594   , 975.195   , 1069.26   , 831.289   , 975.195   , 0         , 30.75     , 0         , 0         , 0         , 0         , 1         , 1.02319   , 7.5       , 34.0834   , 34.1945   
   34.300, 2989.5    , 0         , 18.8235   , 60.9844   , 61.7813   , 975.195   , 1071.91   , 833.203   , 975.195   , 0         , 30.75     , 0         , 0         , 0         , 0         , 1         , 1.02319   , 7.5       , 34.5834   , 34.1945   
   34.350, 3007.75   , 0         , 18.8235   , 60.9375   , 61.9453   , 975.195   , 1071.91   , 832.813   , 975.195   , 0         , 31.5      , 0         , 0         , 0         , 0         , 1         , 1.01148   , 7.5       , 34.6945   , 35.2223   
   34.400, 2992      , 0         , 18.8235   , 61.3828   , 62.3672   , 975.195   , 1074.57   , 837.813   , 975.195   , 0         , 30.75     , 0         , 0         , 0         , 0         , 1         , 1.00611   , 7.5       , 34.6111   , 34.5278   
   34.450, 2999      , 0         , 18.8235   , 61.6406   , 62.625    , 975.195   , 1074.57   , 840.938   , 975.195   , 0         , 31.5      , 0         , 0         , 0         , 0         , 1         , 0.995607  , 7.5       , 34.6111   , 35.25     
   34.500, 2996.5    , 0         , 18.8235   , 61.7344   , 62.8594   , 975.195   , 1074.57   , 842.305   , 975.195   , 0         , 30.75     , 0         , 0         , 0         , 0         , 1         , 0.992677  , 7.5       , 35.0556   , 34.8056   
   34.550, 3001.75   , 0         , 18.8235   , 62.0391   , 63.1406   , 975.195   , 1077.19   , 845.781   , 975.195   , 0         , 31.5      , 0         , 0         , 0         , 0         , 1         , 0.984865  , 7.5       , 34.6111   , 35.3334   
   34.600, 3000      , 0         , 18.8235   , 62.2734   , 63.4453   , 975.195   , 1079.84   , 848.789   , 975.195   , 0         , 31.5      , 0         , 0         , 0         , 0         , 1         , 0.982423  , 7.5       , 34.8611   , 35.2778   
   34.650, 2999.5    , 0         , 18.8235   , 62.0391   , 63.6563   , 975.195   , 1079.84   , 845.781   , 975.195   , 0         , 31.5      , 0         , 0         , 0         , 0         , 1         , 0.987306  , 7.5       , 35.1389   , 35.2223   
   34.700, 3001      , 0         , 19.2157   , 62.625    , 63.7266   , 975.195   , 1079.84   , 852.852   , 975.195   , 0         , 31.5      , 0         , 0         , 0         , 0         , 1         , 1.00366   , 7.5       , 35.4445   , 36.7778   
   34.750, 3002.25   , 0         , 19.2157   , 62.625    , 63.7734   , 975.195   , 1079.84   , 852.773   , 975.195   , 0         , 31.5      , 0         , 0         , 0         , 0         , 1         , 1.00733   , 7.5       , 35.5834   , 35.9445   
   34.800, 2997.75   , 0         , 19.2157   , 62.8125   , 64.2422   , 975.195   , 1079.84   , 855.156   , 975.195   , 0         , 30.75     , 0         , 0         , 0         , 0         , 1         , 1.01319   , 7.5       , 35.6667   , 35.5      
   34.850, 2998.5    , 0         , 19.2157   , 62.9766   , 64.5234   , 975.195   , 1082.5    , 856.992   , 975.195   , 0         , 30        , 0         , 0         , 0         , 0         , 1         , 1.0166    , 7.5       , 35.8056   , 35.0556   
   34.900, 3002      , 0         , 19.6078   , 63.2109   , 64.4766   , 975.195   , 1085.12   , 860.313   , 975.195   , 0         , 30.75     , 0         , 0         , 0         , 0         , 1         , 1.01489   , 7.5       , 36        , 36.6945   
   34.950, 2999.25   , 0         , 19.6078   , 63.5156   , 64.6875   , 975.195   , 1085.12   , 863.711   , 975.195   , 0         , 30        , 0         , 0         , 0         , 0         , 1         , 1.00171   , 7.5       , 35.8056   , 36.4167   
   35.000, 2997.5    , 0         , 19.6078   , 63.75     , 65.0625   , 975.195   , 1085.12   , 866.289   , 975.195   , 0         , 30.75     , 0         , 0         , 0         , 0         , 1         , 0.986085  , 7.5       , 36        , 36.1111   
   35.050, 3000.5    , 0         , 19.6078   , 63.6797   , 65.3672   , 975.195   , 1087.77   , 865.313   , 975.195   , 0         , 30        , 0         , 0         , 0         , 0         , 1         , 0.991212  , 7.5       , 36.1389   , 35.4723   
   35.100, 2999.5    , 0         , 19.6078   , 64.2422   , 65.3203   , 975.195   , 1087.77   , 872.07    , 975.195   , 0         , 30.75     , 0         , 0         , 0         , 0         , 1         , 0.986085  , 7.5       , 36.1111   , 37        
   35.150, 3001      , 0         , 19.6078   , 64.1016   , 65.5313   , 975.195   , 1087.77   , 870.391   , 975.195   , 0         , 30        , 0         , 0         , 0         , 0         , 1         , 0.983644  , 7.5       , 36.0556   , 35.5278   
   35.200, 2998.75   , 0         , 19.6078   , 63.9141   , 65.8359   , 975.195   , 1090.39   , 868.242   , 975.195   , 0         , 30        , 0         , 0         , 0         , 0         , 1         , 0.977296  , 7.5       , 36.5278   , 36.3334   
   35.250, 3002      , 0         , 19.6078   , 63.9844   , 66.0938   , 975.195   , 1090.39   , 868.945   , 975.195   , 0         , 30.75     , 0         , 0         , 0         , 0         , 1         , 0.995607  , 7.5       , 36.6945   , 36.1667   
   35.300, 2999.25   , 0         , 19.6078   , 64.4297   , 66.0469   , 975.195   , 1090.39   , 874.18    , 975.195   , 0         , 30.75     , 0         , 0         , 0         , 0         , 1         , 1.01148   , 7.5       , 36.4445   , 36.8056   
   35.350, 3001      , 0         , 19.6078   , 64.3828   , 66.1875   , 975.195   , 1093.05   , 873.945   , 975.195   , 0         , 30        , 0         , 0         , 0         , 0         , 1         , 1.00855   , 7.5       , 36.6667   , 36.5      
   35.400, 2995.5    , 0         , 19.6078   , 64.4297   , 66.5391   , 975.195   , 1093.05   , 874.336   , 975.195   , 0         , 30        , 0         , 0         , 0         , 0         , 1         , 1.00488   , 7.5       , 36.5834   , 36.3889   
   35.450, 3001      , 0         , 19.6078   , 64.5234   , 66.7969   , 975.195   , 1093.05   , 875.938   , 975.195   , 0         , 30        , 0         , 0         , 0         , 0         , 1         , 1.00733   , 7.5       , 36.4723   , 36.3611   
   35.500, 2993.5    , 0         , 19.6078   , 64.6875   , 67.0313   , 975.195   , 1093.05   , 877.656   , 975.195   , 0         , 30        , 0         , 0         , 0         , 0         , 1         , 1.00855   , 7.5       , 36.6667   , 36.0556   
   35.550, 2992.5    , 0         , 20        , 64.8516   , 67.4297   , 975.195   , 1093.05   , 879.375   , 975.195   , 0         , 30        , 0         , 0         , 0         , 0         , 1         , 0.988527  , 7.5       , 37.0834   , 36.5278   
   35.600, 3002      , 0         , 20        , 65.1328   , 67.5469   , 975.195   , 1095.7    , 883.359   , 975.195   , 0         , 30.75     , 0         , 0         , 0         , 0         , 1         , 0.986085  , 7.5       , 36.9445   , 37.4723   
   35.650, 2997.25   , 0         , 20        , 65.4844   , 67.4766   , 975.195   , 1095.7    , 886.914   , 975.195   , 0         , 29.25     , 0         , 0         , 0         , 0         , 1         , 0.987306  , 7.5       , 37.4167   , 37.4445   
   35.700, 3002.5    , 0         , 20        , 65.5078   , 67.8516   , 975.195   , 1095.7    , 887.148   , 975.195   , 0         , 30.75     , 0         , 0         , 0         , 0         , 1         , 0.987306  , 7.5       , 37.4167   , 37.9723   
   35.750, 2995      , 0         , 20        , 65.8594   , 67.5      , 975.195   , 1098.32   , 891.172   , 975.195   , 0         , 30        , 0         , 0         , 0         , 0         , 1         , 0.986085  , 7.5       , 37.1389   , 37.8056   
   35.800, 3005.5    , 0         , 20        , 66        , 67.5234   , 975.195   , 1095.7    , 893.32    , 975.195   , 0         , 30        , 0         , 0         , 0         , 0         , 1         , 0.988527  , 7.5       , 37.3889   , 37.1667   
   35.850, 2995.75   , 0         , 20        , 66        , 67.6172   , 975.195   , 1098.32   , 892.617   , 975.195   , 0         , 29.25     , 0         , 0         , 0         , 0         , 1         , 0.994142  , 7.5       , 37.6111   , 37.6389   
   35.900, 2996.5    , 0         , 20        , 66.0234   , 67.5938   , 975.195   , 1098.32   , 892.813   , 975.195   , 0         , 30        , 0         , 0         , 0         , 0         , 1         , 1.00366   , 7.5       , 37.6111   , 37.8611   
   35.950, 3000.5    , 0         , 20        , 66        , 67.8281   , 975.195   , 1100.98   , 892.969   , 975.195   , 0         , 29.25     , 0         , 0         , 0         , 0         , 1         , 1.00733   , 7.5       , 37.2778   , 37.3611   
   36.000, 2996.5    , 0         , 20        , 66.0234   , 68.0625   , 975.195   , 1103.63   , 892.422   , 975.195   , 0         , 29.25     , 0         , 0         , 0         , 0         , 1         , 1.00733   , 7.5       , 37.2223   , 36.8889   
   36.050, 2999      , 0         , 20        , 66.0703   , 68.1797   , 975.195   , 1100.98   , 893.516   , 975.195   , 0         , 29.25     , 0         , 0         , 0         , 0         , 1         , 1.00855   , 7.5       , 37.8334   , 37.5556   
   36.100, 2994.5    , 0         , 20        , 66.3047   , 68.3906   , 975.195   , 1103.63   , 895.508   , 975.195   , 0         , 30        , 0         , 0         , 0         , 0         , 1         , 1.01001   , 7.5       , 37.7778   , 38.2778   
   36.150, 3000.75   , 0         , 20        , 66.4922   , 68.6719   , 975.195   , 1103.63   , 898.516   , 975.195   , 0         , 29.25     , 0         , 0         , 0         , 0         , 1         , 1.00171   , 7.5       , 37.5834   , 38.1667   
   36.200, 2996.5    , 0         , 20        , 66.4453   , 68.6719   , 975.195   , 1103.63   , 897.383   , 975.195   , 0         , 29.25     , 0         , 0         , 0         , 0         , 1         , 0.986085  , 7.5       , 37.6111   , 37.5      
   36.250, 3000      , 0         , 20        , 66.3516   , 68.9531   , 975.742   , 1106.25   , 896.055   , 975.195   , 1.17188   , 29.25     , 0         , 0         , 0         , 0         , 1         , 0.987306  , 7.5       , 37.8611   , 37.75     
   36.300, 2997.5    , 0         , 20.3922   , 66.7266   , 69.1172   , 977.344   , 1106.25   , 900.117   , 975.195   , 1.17188   , 30        , 0         , 0         , 0         , 0         , 1         , 0.987306  , 7.5       , 38.0278   , 37.9723   
   36.350, 3001      , 0         , 20.3922   , 66.8672   , 69.1406   , 978.047   , 1106.25   , 902.344   , 975.195   , 1.17188   , 29.25     , 0         , 0         , 0         , 0         , 1         , 0.988527  , 7.5       , 38.3889   , 37.7223   
   36.400, 2997      , 0         , 20.3922   , 67.0313   , 69.2344   , 978.594   , 1108.91   , 903.477   , 975.195   , 1.17188   , 29.25     , 0         , 0         , 0         , 0         , 1         , 0.987306  , 7.5       , 37.7778   , 37.8056   
   36.450, 2999.5    , 0         , 20.3922   , 67.1484   , 69.4688   , 981.211   , 1108.91   , 904.727   , 975.195   , 1.17188   , 29.25     , 0         , 0         , 0         , 0         , 1         , 1         , 7.5       , 38.4723   , 38.1667   
   36.500, 2998.75   , 0         , 20.3922   , 67.2891   , 69.4219   , 980.547   , 1108.91   , 906.211   , 975.195   , 1.17188   , 29.25     , 0         , 0         , 0         , 0         , 1         , 1.00366   , 7.5       , 38.4167   , 38.3334   
   36.550, 3000.5    , 0         , 20.3922   , 67.0781   , 69.5625   , 982.305   , 1108.91   , 903.75    , 975.195   , 1.17188   , 29.25     , 0         , 0         , 0         , 0         , 1         , 1.00366   , 7.5       , 38.8334   , 38.1945   
   36.600, 2996.25   , 0         , 20.3922   , 67.4531   , 69.75     , 984.219   , 1108.91   , 907.734   , 975.195   , 1.17188   , 29.25     , 0         , 0         , 0         , 0         , 1         , 1.00488   , 7.5       , 38.1389   , 38.4723   
   36.650, 2999.5    , 0         , 20.3922   , 67.8047   , 69.8906   , 985.82    , 1108.91   , 911.953   , 975.195   , 1.17188   , 28.5      , 0         , 0         , 0         , 0         , 1         , 1.00611   , 7.5       , 38.4167   , 39.3056   
   36.700, 3002      , 0         , 20.3922   , 67.6406   , 69.9844   , 986.836   , 1111.52   , 909.727   , 975.195   , 1.17188   , 29.25     , 0         , 0         , 0         , 0         , 1         , 1.01001   , 7.5       , 38.4445   , 38.6111   
   36.750, 3001.5    , 0         , 20.7843   , 67.8047   , 69.8906   , 985.859   , 1111.52   , 911.758   , 975.195   , 1.17188   , 28.5      , 0         , 0         , 0         , 0         , 1         , 0.998537  , 7.5       , 38.75     , 38.6111   
   36.800, 2998.5    , 0         , 20.7843   , 68.3203   , 70.0547   , 987.305   , 1111.52   , 917.617   , 975.195   , 1.17188   , 29.25     , 0         , 0         , 0         , 0         , 1         , 0.988527  , 7.5       , 38.6667   , 38.8611   
   36.850, 2996.5    , 0         , 20.7843   , 68.2734   , 70.125    , 988.008   , 1111.52   , 916.719   , 975.195   , 1.17188   , 28.5      , 0         , 0         , 0         , 0         , 1         , 0.987306  , 7.5       , 39.1389   , 38.3889   
   36.900, 3001      , 0         , 20.7843   , 68.6484   , 70.125    , 987.773   , 1114.18   , 921.094   , 975.195   , 1.17188   , 29.25     , 0         , 0         , 0         , 0         , 1         , 0.991212  , 7.5       , 38.6111   , 40.1945   
   36.950, 2999      , 0         , 20.7843   , 68.4844   , 70.3594   , 990.469   , 1111.52   , 918.828   , 975.195   , 1.17188   , 28.5      , 0         , 0         , 0         , 0         , 1         , 0.989992  , 7.5       , 38.5834   , 38.9167   
   37.000, 2997.75   , 0         , 20.7843   , 68.3672   , 70.5      , 991.992   , 1114.18   , 917.344   , 975.195   , 1.17188   , 29.25     , 0         , 0         , 0         , 0         , 1         , 0.984865  , 7.5       , 39.3334   , 38.4167   
   37.050, 3001.75   , 0         , 20.7843   , 68.5547   , 70.5469   , 992.461   , 1116.84   , 919.375   , 975.195   , 1.17188   , 29.25     , 0         , 0         , 0         , 0         , 1         , 0.992677  , 7.5       , 39.1389   , 39.3611   
   37.100, 3002      , 0         , 20.7843   , 68.8125   , 70.4766   , 991.445   , 1114.18   , 922.148   , 975.195   , 1.17188   , 29.25     , 0         , 0         , 0         , 0         , 1         , 1.01001   , 7.5       , 39.0834   , 39.5278   
   37.150, 2999.25   , 0         , 20.7843   , 68.5078   , 70.6406   , 993.164   , 1116.84   , 918.32    , 975.195   , 1.17188   , 28.5      , 0         , 0         , 0         , 0         , 1         , 1.00855   , 7.5       , 39.0556   , 38.3056   
   37.200, 2997.5    , 0         , 20.7843   , 68.7891   , 70.6875   , 993.672   , 1116.84   , 921.563   , 975.195   , 1.17188   , 29.25     , 0         , 0         , 0         , 0         , 1         , 1.00733   , 7.5       , 39.25     , 39.8334   
   37.250, 3000.5    , 0         , 20.7843   , 68.8359   , 70.8281   , 995.781   , 1116.84   , 922.422   , 975.195   , 1.17188   , 28.5      , 0         , 0         , 0         , 0         , 1         , 1.00488   , 7.5       , 39.5      , 39.0556   
   37.300, 3003.75   , 0         , 20.7843   , 68.8125   , 70.9688   , 996.953   , 1116.84   , 921.758   , 975.195   , 1.17188   , 29.25     , 0         , 0         , 0         , 0         , 1         , 1.00611   , 7.5       , 39.4445   , 38.4723   
   37.350, 3008.5    , 0         , 20.7843   , 69.0234   , 71.25     , 1000.23   , 1116.84   , 923.867   , 975.195   , 1.17188   , 29.25     , 0         , 0         , 0         , 0         , 1         , 0.998537  , 7.5       , 39.5834   , 39.3889   
   37.400, 3001      , 0         , 21.1765   , 69.4922   , 71.0859   , 998.203   , 1116.84   , 929.688   , 975.195   , 1.17188   , 29.25     , 0         , 0         , 0         , 0         , 1         , 0.989992  , 7.5       , 39.5      , 39.4445   
   37.450, 3008      , 0         , 21.1765   , 69.7031   , 70.875    , 995.273   , 1116.84   , 931.875   , 975.195   , 1.17188   , 28.5      , 0         , 0         , 0         , 0         , 1         , 0.984865  , 7.5       , 40.25     , 40        
   37.500, 3001      , 0         , 21.1765   , 69.9375   , 71.2031   , 999.102   , 1119.45   , 934.336   , 975.195   , 1.17188   , 28.5      , 0         , 0         , 0         , 0         , 1         , 0.987306  , 7.5       , 39.6111   , 39.7778   
   37.550, 3003.25   , 0         , 21.1765   , 69.9844   , 71.1328   , 997.93    , 1119.45   , 934.531   , 975.195   , 1.17188   , 28.5      , 0         , 0         , 0         , 0         , 1         , 0.981203  , 7.5       , 39.8056   , 39.0834   
   37.600, 2997.75   , 0         , 21.1765   , 70.0547   , 70.8984   , 995.078   , 1119.45   , 935.352   , 975.195   , 1.17188   , 27.75     , 0         , 0         , 0         , 0         , 1         , 0.978517  , 7.5       , 39.9167   , 40.1389   
   37.650, 3005.5    , 0         , 21.1765   , 70.0313   , 71.2266   , 998.906   , 1122.11   , 934.922   , 975.195   , 1.17188   , 28.5      , 0         , 0         , 0         , 0         , 1         , 0.997072  , 7.5       , 39.6945   , 40.4445   
   37.700, 2997      , 0         , 20.7843   , 69.9609   , 71.625    , 1003.48   , 1122.11   , 933.867   , 975.195   , 1.17188   , 27.75     , 0         , 0         , 0         , 0         , 1         , 1         , 7.5       , 40.0278   , 40.3334   
   37.750, 3007.75   , 0         , 21.1765   , 69.8203   , 71.8828   , 1006.52   , 1122.11   , 931.953   , 975.195   , 1.17188   , 28.5      , 0         , 0         , 0         , 0         , 1         , 1.00366   , 7.5       , 39.5834   , 39.6111   
   37.800, 2999.5    , 0         , 20.7843   , 70.0078   , 71.7891   , 1005.35   , 1122.11   , 934.258   , 975.195   , 1.17188   , 28.5      , 0         , 0         , 0         , 0         , 1         , 1.00733   , 7.5       , 39.9167   , 40.1945   
   37.850, 3007.5    , 0         , 21.1765   , 69.4922   , 71.8125   , 1005.66   , 1124.77   , 928.008   , 975.195   , 1.17188   , 27.75     , 0         , 0         , 0         , 0         , 1         , 1.00366   , 7.5       , 40        , 39.1389   
   37.900, 3003      , 0         , 21.1765   , 69.7266   , 71.5078   , 1001.8    , 1124.77   , 930.703   , 975.195   , 1.17188   , 28.5      , 0         , 0         , 0         , 0         , 1         , 1.01489   , 7.5       , 40.0556   , 39.75     
   37.950, 3005.25   , 0         , 21.1765   , 70.0781   , 71.9297   , 1006.91   , 1124.77   , 934.883   , 975.195   , 1.17188   , 28.5      , 0         , 0         , 0         , 0         , 1         , 1.00366   , 7.5       , 39.8611   , 40.9167   
   38.000, 3006.5    , 0         , 21.1765   , 70.1719   , 71.4375   , 1000.82   , 1124.77   , 935.898   , 975.195   , 1.17188   , 28.5      , 0         , 0         , 0         , 0         , 1         , 0.997072  , 7.5       , 39.75     , 40.3334   
   38.050, 3004.75   , 0         , 21.1765   , 70.125    , 71.5078   , 1001.56   , 1127.38   , 935.234   , 975.195   , 1.17188   , 27.75     , 0         , 0         , 0         , 0         , 1         , 0.995607  , 7.5       , 40.4445   , 40.4445   
   38.100, 3005.25   , 0         , 21.1765   , 70.0078   , 71.4141   , 1000.47   , 1127.38   , 933.945   , 975.195   , 1.17188   , 28.5      , 0         , 0         , 0         , 0         , 1         , 0.994142  , 7.5       , 40.0556   , 40.1111   
   38.150, 3004      , 0         , 21.1765   , 70.7578   , 71.3906   , 999.883   , 1127.38   , 942.578   , 975.195   , 1.17188   , 28.5      , 0         , 0         , 0         , 0         , 1         , 0.983644  , 7.5       , 39.3611   , 41.2778   
   38.200, 3002.25   , 0         , 21.1765   , 70.6406   , 71.3203   , 998.867   , 1127.38   , 941.133   , 975.195   , 1.17188   , 28.5      , 0         , 0         , 0         , 0         , 1         , 0.981203  , 7.5       , 39.8334   , 40.5278   
   38.250, 3004      , 0         , 21.1765   , 70.6406   , 71.5078   , 1001.02   , 1124.77   , 940.82    , 975.195   , 1.17188   , 28.5      , 0         , 0         , 0         , 0         , 1         , 0.994142  , 7.5       , 39.8889   , 39.6111   
   38.300, 3005.25   , 0         , 21.1765   , 70.2422   , 71.5547   , 1001.48   , 1127.38   , 935.977   , 975.195   , 1.17188   , 28.5      , 0         , 0         , 0         , 0         , 1         , 0.998537  , 7.5       , 40.1389   , 38.9445   
   38.350, 3007.5    , 0         , 21.1765   , 70.1719   , 71.3906   , 999.297   , 1127.38   , 935.039   , 975.195   , 1.17188   , 28.5      , 0         , 0         , 0         , 0         , 1         , 1.00733   , 7.5       , 40.1667   , 39.5278   
